Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,81.61251,[33 40] ; [278  29],[59.74473684 13.25526316] ; [251.25526316  55.74473684],1
n6,1,0.0,44.544258,[47 25] ; [288  20],[63.47368421  8.52631579] ; [271.52631579  36.47368421],1
p8,1,0.000469,12.234834,[29 44] ; [188 114],[42.24266667 30.75733333] ; [174.75733333 127.24266667],1
s7,1,0.001126,10.607484,[44 26] ; [238  56],[54.23076923 15.76923077] ; [227.76923077  66.23076923],0
v1,1,0.004384,8.11743,[33 36] ; [198 101],[43.3125 25.6875] ; [187.6875 111.3125],0
p4,1,0.005642,7.661181,[39 34] ; [216  91],[48.98684211 24.01315789] ; [206.01315789 100.98684211],0
p10,1,0.007984,7.037093,[55 16] ; [273  33],[61.77188329  9.22811671] ; [266.22811671  39.77188329],0
p5,1,0.008544,6.915741,[ 4 68] ; [ 55 249],[11.29787234 60.70212766] ; [ 47.70212766 256.29787234],0
v3,1,0.011282,6.420331,[23 45] ; [150 145],[32.4077135 35.5922865] ; [140.5922865 154.4077135],0
r1,1,0.02962,4.731191,[57 16] ; [269  37],[62.79155673 10.20844327] ; [263.20844327  42.79155673],0
p6,1,0.040484,4.197504,[26 46] ; [151 154],[33.80371353 38.19628647] ; [143.19628647 161.80371353],0
p7,1,0.044411,4.04085,[42 28] ; [216  83],[48.94308943 21.05691057] ; [209.05691057  89.94308943],0
p11,1,0.055418,3.669479,[53 20] ; [254  54],[58.82152231 14.17847769] ; [248.17847769  59.82152231],0
a3,1,0.061661,3.49214,[52 21] ; [249  58],[57.82368421 15.17631579] ; [243.17631579  63.82368421],0
u3,1,0.088129,2.908229,[18  3] ; [39 20],[14.9625  6.0375] ; [42.0375 16.9625],0
p12,1,0.094016,2.804228,[ 4 68] ; [ 38 267],[ 8.02122016 63.97877984] ; [ 33.97877984 271.02122016],0
a5,1,0.102922,2.659664,[53 20] ; [250  58],[58.05511811 14.94488189] ; [244.94488189  63.05511811],0
s5,1,0.122892,2.380075,[25 43] ; [138 155],[30.70360111 37.29639889] ; [132.29639889 160.70360111],0
s4,1,0.136509,2.216877,[19 54] ; [ 56 250],[14.44591029 58.55408971] ; [ 60.55408971 245.44591029],0
s3,1,0.148284,2.089815,[50 23] ; [233  71],[54.79840849 18.20159151] ; [228.20159151  75.79840849],0
b4,1,0.168731,1.894183,[47 26] ; [171 137],[41.76902887 31.23097113] ; [176.23097113 131.76902887],0
b5,1,0.173209,1.854949,[49 24] ; [180 128],[43.87664042 29.12335958] ; [185.12335958 122.87664042],0
p3,1,0.176115,1.830106,[38 35] ; [187 121],[43.11023622 29.88976378] ; [181.88976378 126.11023622],0
b3,1,0.187171,1.73975,[18 33] ; [ 96 115],[22.19083969 28.80916031] ; [ 91.80916031 119.19083969],0
b2,1,0.187171,1.73975,[18 33] ; [ 96 115],[22.19083969 28.80916031] ; [ 91.80916031 119.19083969],0
d1,1,0.196935,1.664959,[45 28] ; [214  94],[49.62467192 23.37532808] ; [209.37532808  98.62467192],0
s2,1,0.206697,1.594413,[49 24] ; [227  78],[53.3015873 19.6984127] ; [222.6984127  82.3015873],0
a2,1,0.230227,1.439458,[16 57] ; [ 89 219],[20.11811024 52.88188976] ; [ 84.88188976 223.11811024],0
