Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,97.784473,[ 44 136] ; [240 104],[97.55725191 82.44274809] ; [186.44274809 157.55725191],1
p8,1,0.0,53.608566,[ 59 115] ; [231 110],[97.98058252 76.01941748] ; [192.01941748 148.98058252],1
p6,1,0.0,53.557707,[ 31 147] ; [172 169],[ 69.62235067 108.37764933] ; [133.37764933 207.62235067],1
p2,1,0.0,46.292237,[123  57] ; [314  29],[150.40152964  29.59847036] ; [286.59847036  56.40152964],1
p7,1,0.0,43.199466,[78 93] ; [257  86],[111.44941634  59.55058366] ; [223.55058366 119.44941634],1
s6,1,1e-05,19.578313,[100  77] ; [253  82],[122.03320312  54.96679688] ; [230.96679688 104.03320312],1
p10,1,2e-05,18.196804,[137  42] ; [309  33],[153.23224568  25.76775432] ; [292.76775432  49.23224568],1
p5,1,0.000109,14.9794,[ 10 169] ; [ 61 281],[ 24.39347409 154.60652591] ; [ 46.60652591 295.39347409],1
p11,1,0.00026,13.341437,[133  48] ; [298  47],[148.30988593  32.69011407] ; [282.69011407  62.30988593],1
s7,1,0.000351,12.776809,[78 97] ; [199 126],[96.95 78.05] ; [180.05 144.95],1
d1,1,0.000452,12.302313,[105  76] ; [252  93],[122.8460076  58.1539924] ; [234.1539924 110.8460076],1
p9,1,0.000602,11.770876,[142  32] ; [315  28],[153.8065764  20.1934236] ; [303.1934236  39.8065764],1
v1,1,0.000787,11.272719,[87 89] ; [217 118],[104.70450098  71.29549902] ; [199.29549902 135.70450098],1
s2,1,0.000844,11.141376,[ 77 102] ; [198 141],[95.02895753 83.97104247] ; [179.97104247 159.02895753],1
d3,1,0.00128,10.371639,[112  68] ; [261  84],[127.88571429  52.11428571] ; [245.11428571  99.88571429],0
s8,1,0.001931,9.613887,[ 73 107] ; [187 154],[89.82725528 90.17274472] ; [170.17274472 170.82725528],0
a7,1,0.003768,8.392393,[117  64] ; [264  81],[131.10456274  49.89543726] ; [249.89543726  95.10456274],0
n6,1,0.004362,8.126809,[155  25] ; [322  22],[163.85496183  16.14503817] ; [313.14503817  30.85496183],0
s5,1,0.005173,7.817906,[ 51 123] ; [139 192],[ 65.46534653 108.53465347] ; [124.53465347 206.46534653],0
s3,1,0.007046,7.26129,[87 92] ; [206 132],[101.44487427  77.55512573] ; [191.55512573 146.44487427],0
u1,1,0.007877,7.061293,[ 31 150] ; [ 95 250],[ 43.35741445 137.64258555] ; [ 82.64258555 262.35741445],0
v2,1,0.008797,6.863528,[87 85] ; [210 125],[100.75739645  71.24260355] ; [196.24260355 138.75739645],0
r4,1,0.012678,6.213564,[155  26] ; [319  26],[163.10646388  17.89353612] ; [310.89353612  34.10646388],0
r3,1,0.016262,5.77434,[161  19] ; [326  17],[167.60994264  12.39005736] ; [319.39005736  23.60994264],0
d5,1,0.017755,5.620176,[146  34] ; [305  39],[154.92366412  25.07633588] ; [296.07633588  47.92366412],0
r1,1,0.032058,4.595377,[141  39] ; [294  49],[149.71319312  30.28680688] ; [285.28680688  57.71319312],0
d2,1,0.050407,3.827873,[96 82] ; [216 128],[106.3908046  71.6091954] ; [205.6091954 138.3908046],0
d4,1,0.06255,3.468445,[146  34] ; [300  44],[153.20610687  26.79389313] ; [292.79389313  51.20610687],0
