Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.009697,6.689815,[25 11] ; [2 7],[21.6 14.4] ; [5.4 3.6],0
r4,1,0.011292,6.418808,[32  6] ; [4 5],[29.10638298  8.89361702] ; [6.89361702 2.10638298],0
b4,1,0.02427,5.075231,[18 20] ; [8 1],[21.0212766 16.9787234] ; [4.9787234 4.0212766],0
v4,1,0.039753,4.228391,[35  3] ; [6 3],[33.14893617  4.85106383] ; [7.85106383 1.14893617],0
s1,1,0.039753,4.228391,[ 3 35] ; [3 6],[ 4.85106383 33.14893617] ; [1.14893617 7.85106383],0
p6,1,0.131766,2.271571,[19 19] ; [2 7],[16.9787234 21.0212766] ; [4.0212766 4.9787234],0
v1,1,0.140093,2.176933,[15 23] ; [6 3],[16.9787234 21.0212766] ; [4.0212766 4.9787234],0
s8,1,0.160087,1.973402,[13 24] ; [1 8],[11.26086957 25.73913043] ; [2.73913043 6.26086957],0
p11,1,0.178283,1.811879,[26 12] ; [4 5],[24.25531915 13.74468085] ; [5.74468085 3.25531915],0
a6,1,0.197428,1.6613,[25 12] ; [4 5],[23.32608696 13.67391304] ; [5.67391304 3.32608696],0
s3,1,0.200782,1.636675,[15 23] ; [1 6],[13.51111111 24.48888889] ; [2.48888889 4.51111111],0
p3,1,0.207079,1.591728,[21 16] ; [3 6],[19.30434783 17.69565217] ; [4.69565217 4.30434783],0
p1,1,0.210026,1.571248,[ 3 35] ; [2 7],[ 4.04255319 33.95744681] ; [0.95744681 8.04255319],0
p5,1,0.229074,1.446599,[ 6 32] ; [3 6],[ 7.27659574 30.72340426] ; [1.72340426 7.27659574],0
b2,1,0.301611,1.067058,[ 7 13] ; [1 6],[ 5.92592593 14.07407407] ; [2.07407407 4.92592593],0
b3,1,0.301611,1.067058,[ 7 13] ; [1 6],[ 5.92592593 14.07407407] ; [2.07407407 4.92592593],0
p4,1,0.322191,0.980031,[21 16] ; [3 5],[19.73333333 17.26666667] ; [4.26666667 3.73333333],0
b1,1,0.332791,0.938006,[15 23] ; [2 7],[13.74468085 24.25531915] ; [3.25531915 5.74468085],0
a5,1,0.369831,0.804234,[27 11] ; [5 4],[25.87234043 12.12765957] ; [6.12765957 2.87234043],0
n2,1,0.371093,0.8,[8 1] ; [2 1],[7.5 1.5] ; [2.5 0.5],0
d3,1,0.408084,0.684376,[19 18] ; [6 3],[20.10869565 16.89130435] ; [4.89130435 4.10869565],0
s2,1,0.408084,0.684376,[18 19] ; [3 6],[16.89130435 20.10869565] ; [4.10869565 4.89130435],0
s5,1,0.45861,0.549285,[13 24] ; [2 7],[12.06521739 24.93478261] ; [2.93478261 6.06521739],0
r1,1,0.463925,0.536408,[26 12] ; [5 4],[25.06382979 12.93617021] ; [5.93617021 3.06382979],0
n1,1,0.504985,0.444444,[4 5] ; [2 1],[4.5 4.5] ; [1.5 1.5],0
n3,1,0.504985,0.444444,[5 4] ; [1 2],[4.5 4.5] ; [1.5 1.5],0
a4,1,0.522705,0.408553,[14 24] ; [2 6],[13.2173913 24.7826087] ; [2.7826087 5.2173913],0
n6,1,0.553436,0.351197,[27 10] ; [5 3],[26.31111111 10.68888889] ; [5.68888889 2.31111111],0
d1,1,0.558638,0.342068,[17 21] ; [5 4],[17.78723404 20.21276596] ; [4.21276596 4.78723404],0
n4,1,0.629684,0.232489,[22 16] ; [6 3],[22.63829787 15.36170213] ; [5.36170213 3.63829787],0
s7,1,0.647141,0.209524,[12 24] ; [2 6],[11.45454545 24.54545455] ; [2.54545455 5.45454545],0
p7,1,0.660537,0.192872,[25 13] ; [4 3],[24.48888889 13.51111111] ; [4.51111111 2.48888889],0
v3,1,0.673123,0.17797,[14 24] ; [4 5],[14.55319149 23.44680851] ; [3.44680851 5.55319149],0
p9,1,0.795862,0.066929,[27 11] ; [6 3],[26.68085106 11.31914894] ; [6.31914894 2.68085106],0
p10,1,0.795862,0.066929,[27 11] ; [6 3],[26.68085106 11.31914894] ; [6.31914894 2.68085106],0
d5,1,0.831074,0.045507,[22 15] ; [5 4],[21.7173913 15.2826087] ; [5.2826087 3.7173913],0
s6,1,0.831074,0.045507,[22 15] ; [5 4],[21.7173913 15.2826087] ; [5.2826087 3.7173913],0
n5,1,0.84384,0.038803,[24 14] ; [6 3],[24.25531915 13.74468085] ; [5.74468085 3.25531915],0
a7,1,0.84384,0.038803,[24 14] ; [6 3],[24.25531915 13.74468085] ; [5.74468085 3.25531915],0
a2,1,0.86859,0.027374,[ 5 33] ; [1 8],[ 4.85106383 33.14893617] ; [1.14893617 7.85106383],0
r2,1,0.87051,0.026573,[34  4] ; [7 1],[33.86956522  4.13043478] ; [7.13043478 0.86956522],0
b5,1,0.8744,0.024987,[20 18] ; [5 4],[20.21276596 17.78723404] ; [4.78723404 4.21276596],0
d2,1,0.918927,0.01036,[13 24] ; [3 6],[12.86956522 24.13043478] ; [3.13043478 5.86956522],0
d4,1,0.918927,0.01036,[24 13] ; [6 3],[24.13043478 12.86956522] ; [5.86956522 3.13043478],0
