Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,62.410363,[39 78] ; [200  64],[73.39370079 43.60629921] ; [165.60629921  98.39370079],1
a6,1,0.0,44.71144,[49 68] ; [204  61],[77.4895288 39.5104712] ; [175.5104712  89.4895288],1
r3,1,9e-06,19.695926,[89 28] ; [244  20],[102.25984252  14.74015748] ; [230.74015748  33.25984252],1
r4,1,1.2e-05,19.110289,[78 39] ; [228  37],[93.72251309 23.27748691] ; [212.27748691  52.72251309],1
a2,1,1.5e-05,18.801066,[  7 110] ; [ 66 199],[22.35863874 94.64136126] ; [ 50.64136126 214.35863874],1
d5,1,4.8e-05,16.513016,[75 42] ; [220  45],[90.35340314 26.64659686] ; [204.64659686  60.35340314],1
u1,1,0.000156,14.303635,[  3 114] ; [ 43 222],[ 14.08900524 102.91099476] ; [ 31.91099476 233.08900524],1
b5,1,0.001054,10.73059,[56 61] ; [174  91],[70.44502618 46.55497382] ; [159.55497382 105.44502618],0
d4,1,0.001208,10.47824,[76 41] ; [213  52],[88.51570681 28.48429319] ; [200.48429319  64.51570681],0
r1,1,0.001979,9.568592,[73 44] ; [205  59],[85.37007874 31.62992126] ; [192.62992126  71.37007874],0
d1,1,0.002177,9.39414,[45 72] ; [147 118],[58.80628272 58.19371728] ; [133.19371728 131.80628272],0
p2,1,0.002408,9.209107,[73 41] ; [209  56],[84.823219 29.176781] ; [197.176781  67.823219],0
v4,1,0.007611,7.12274,[97 20] ; [244  21],[104.44240838  12.55759162] ; [236.55759162  28.44240838],0
b1,1,0.007633,7.117737,[58 59] ; [ 93 172],[46.2486911 70.7513089] ; [104.7513089 160.2486911],0
r2,1,0.013774,6.066885,[92 21] ; [238  25],[99.17553191 13.82446809] ; [230.82446809  32.17553191],0
n5,1,0.014433,5.984359,[90 27] ; [169  94],[79.74473684 37.25526316] ; [179.25526316  83.74473684],0
a5,1,0.017711,5.624539,[70 47] ; [191  74],[79.93979058 37.06020942] ; [181.06020942  83.93979058],0
p10,1,0.023032,5.166098,[72 42] ; [195  66],[81.168 32.832] ; [185.832  75.168],0
a3,1,0.023822,5.107557,[67 50] ; [182  81],[76.66578947 40.33421053] ; [172.33421053  90.66578947],0
u3,1,0.027982,4.829164,[17 33] ; [44 38],[23.10606061 26.89393939] ; [37.89393939 44.10606061],0
v2,1,0.036337,4.381201,[48 65] ; [139 117],[57.26558266 55.73441734] ; [129.73441734 126.26558266],0
v1,1,0.060105,3.534492,[45 70] ; [130 132],[53.38196286 61.61803714] ; [121.61803714 140.38196286],0
p4,1,0.06211,3.480126,[49 66] ; [140 124],[57.34828496 57.65171504] ; [131.65171504 132.34828496],0
p8,1,0.085709,2.953167,[46 69] ; [128 130],[53.6461126 61.3538874] ; [120.3538874 137.6461126],0
a8,1,0.097869,2.739934,[  8 103] ; [ 31 203],[12.54782609 98.45217391] ; [ 26.45217391 207.54782609],0
s1,1,0.103333,2.653337,[  5 112] ; [  4 259],[  2.77105263 114.22894737] ; [  6.22894737 256.77105263],0
p3,1,0.107101,2.59648,[41 74] ; [118 147],[48.11842105 66.88157895] ; [110.88157895 154.11842105],0
p7,1,0.111461,2.533388,[55 60] ; [148 113],[62.08776596 52.91223404] ; [140.91223404 120.08776596],0
a4,1,0.127757,2.319547,[40 76] ; [113 151],[46.70526316 69.29473684] ; [106.29473684 157.70526316],0
s5,1,0.134049,2.244973,[27 86] ; [ 45 216],[21.7540107 91.2459893] ; [ 50.2459893 210.7540107],0
p9,1,0.182964,1.773382,[81 32] ; [203  57],[86.03753351 26.96246649] ; [197.96246649  62.03753351],0
s6,1,0.236077,1.403867,[38 77] ; [103 158],[43.125 71.875] ; [ 97.875 163.125],0
b3,1,0.272894,1.202144,[29 40] ; [ 54 103],[25.34070796 43.65929204] ; [57.65929204 99.34070796],0
b2,1,0.272894,1.202144,[29 40] ; [ 54 103],[25.34070796 43.65929204] ; [57.65929204 99.34070796],0
u2,1,0.331854,0.94165,[22 27] ; [44 38],[24.6870229 24.3129771] ; [41.3129771 40.6870229],0
v3,1,0.341419,0.905095,[33 80] ; [ 88 169],[36.95405405 76.04594595] ; [ 84.04594595 172.95405405],0
p11,1,0.351486,0.868086,[83 34] ; [200  65],[86.67801047 30.32198953] ; [196.32198953  68.67801047],0
p6,1,0.476107,0.507767,[28 85] ; [ 74 187],[30.81818182 82.18181818] ; [ 71.18181818 189.81818182],0
b4,1,0.479604,0.499763,[63 54] ; [153 112],[66.15706806 50.84293194] ; [149.84293194 115.15706806],0
a1,1,0.515951,0.42198,[  4 113] ; [ 13 252],[  5.20680628 111.79319372] ; [ 11.79319372 253.20680628],0
s4,1,0.554451,0.349403,[ 13 104] ; [ 24 238],[ 11.42216359 105.57783641] ; [ 25.57783641 236.42216359],0
n6,1,0.612693,0.256272,[89 28] ; [207  57],[90.8976378 26.1023622] ; [205.1023622  58.8976378],0
p1,1,0.617055,0.250029,[  8 109] ; [ 22 242],[  9.21259843 107.78740157] ; [ 20.78740157 243.21259843],0
d2,1,0.706155,0.142148,[51 64] ; [112 153],[49.32894737 65.67105263] ; [113.67105263 151.32894737],0
n1,1,0.745724,0.10516,[16 28] ; [21 42],[15.21495327 28.78504673] ; [21.78504673 41.21495327],0
p12,1,0.802603,0.06249,[  5 110] ; [ 13 250],[  5.47619048 109.52380952] ; [ 12.52380952 250.47619048],0
n3,1,0.822165,0.050517,[28 14] ; [44 20],[28.52830189 13.47169811] ; [43.47169811 20.52830189],0
n4,1,0.882075,0.022005,[83 34] ; [186  79],[82.39005236 34.60994764] ; [186.60994764  78.39005236],0
n2,1,0.904356,0.014439,[28 16] ; [40 24],[27.7037037 16.2962963] ; [40.2962963 23.7037037],0
