Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p1,1,0.0,48.313771,[ 18 301] ; [17 27],[ 30.75757576 288.24242424] ; [ 4.24242424 39.75757576],1
p12,1,0.0,26.093043,[ 26 294] ; [15 29],[ 36.04395604 283.95604396] ; [ 4.95604396 39.04395604],1
p8,1,2e-06,22.689844,[153 165] ; [38  6],[167.78453039 150.21546961] ; [23.21546961 20.78453039],1
p6,1,5e-06,20.92351,[111 208] ; [30 12],[124.59556787 194.40443213] ; [16.40443213 25.59556787],1
p3,1,1.9e-05,18.241497,[149 170] ; [35  8],[162.14364641 156.85635359] ; [21.85635359 21.14364641],1
s5,1,2.3e-05,17.912154,[112 195] ; [28 11],[124.21965318 182.78034682] ; [15.78034682 23.21965318],1
p4,1,4.2e-05,16.78918,[187 133] ; [39  4],[199.22865014 120.77134986] ; [26.77134986 16.22865014],1
b5,1,4.3e-05,16.739341,[218 103] ; [16 28],[205.79178082 115.20821918] ; [28.20821918 15.79178082],1
s7,1,0.000552,11.932068,[181 127] ; [37  6],[191.29344729 116.70655271] ; [26.70655271 16.29344729],1
s8,1,0.002369,9.239468,[167 153] ; [33 10],[176.30853994 143.69146006] ; [23.69146006 19.30853994],0
v1,1,0.004178,8.204897,[153 155] ; [32 12],[161.875 146.125] ; [23.125 20.875],0
a6,1,0.005787,7.615321,[253  66] ; [26 17],[245.85911602  73.14088398] ; [33.14088398  9.85911602],0
n5,1,0.017093,5.686798,[239  81] ; [40  4],[245.27472527  74.72527473] ; [33.72527473 10.27472527],0
n4,1,0.020777,5.345385,[241  79] ; [40  4],[247.03296703  72.96703297] ; [33.96703297 10.03296703],0
a1,1,0.024388,5.066854,[ 12 309] ; [ 5 39],[ 14.95068493 306.04931507] ; [ 2.04931507 41.95068493],0
p10,1,0.029865,4.717028,[262  56] ; [41  2],[266.90858726  51.09141274] ; [36.09141274  6.90858726],0
n6,1,0.043476,4.0768,[266  52] ; [41  2],[270.43213296  47.56786704] ; [36.56786704  6.43213296],0
s1,1,0.053967,3.713717,[ 14 302] ; [ 5 39],[ 16.67777778 299.32222222] ; [ 2.32222222 41.67777778],0
