Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,3e-06,22.091741,[34  7] ; [16 32],[23.03370787 17.96629213] ; [26.96629213 21.03370787],1
p6,1,0.539593,0.376294,[18 23] ; [18 30],[16.58426966 24.41573034] ; [19.41573034 28.58426966],0
p9,1,0.551596,0.354465,[36  5] ; [40  8],[35.01123596  5.98876404] ; [40.98876404  7.01123596],0
d5,1,0.551596,0.354465,[36  5] ; [40  8],[35.01123596  5.98876404] ; [40.98876404  7.01123596],0
a5,1,0.57586,0.312975,[32  9] ; [35 13],[30.86516854 10.13483146] ; [36.13483146 11.86516854],0
p4,1,0.624728,0.239278,[26 15] ; [28 20],[24.87640449 16.12359551] ; [29.12359551 18.87640449],0
s1,1,0.626209,0.237237,[ 1 40] ; [ 2 44],[ 1.4137931 39.5862069] ; [ 1.5862069 44.4137931],0
n3,1,0.628745,0.233766,[5 4] ; [6 3],[5.5 3.5] ; [5.5 3.5],0
b5,1,0.652075,0.203295,[25 16] ; [27 21],[23.95505618 17.04494382] ; [28.04494382 19.95505618],0
a1,1,0.652607,0.20263,[ 1 40] ; [ 2 46],[ 1.38202247 39.61797753] ; [ 1.61797753 46.38202247],0
r3,1,0.652607,0.20263,[40  1] ; [46  2],[39.61797753  1.38202247] ; [46.38202247  1.61797753],0
v1,1,0.696114,0.152546,[22 17] ; [24 22],[21.10588235 17.89411765] ; [24.89411765 21.10588235],0
v3,1,0.697101,0.151505,[13 25] ; [18 29],[13.85882353 24.14117647] ; [17.14117647 29.85882353],0
u1,1,0.768888,0.086336,[ 6 35] ; [ 6 42],[ 5.52808989 35.47191011] ; [ 6.47191011 41.52808989],0
r4,1,0.779347,0.078495,[39  2] ; [45  3],[38.69662921  2.30337079] ; [45.30337079  2.69662921],0
b3,1,0.862902,0.029819,[10 14] ; [13 20],[ 9.68421053 14.31578947] ; [13.31578947 19.68421053],0
b2,1,0.862902,0.029819,[10 14] ; [13 20],[ 9.68421053 14.31578947] ; [13.31578947 19.68421053],0
v2,1,0.864547,0.029101,[20 17] ; [24 22],[19.61445783 17.38554217] ; [24.38554217 21.61445783],0
n2,1,0.875975,0.024359,[6 3] ; [7 3],[6.15789474 2.84210526] ; [6.84210526 3.15789474],0
a3,1,0.882713,0.021765,[25 16] ; [30 18],[25.33707865 15.66292135] ; [29.66292135 18.33707865],0
n6,1,0.897923,0.016457,[32  9] ; [38 10],[32.24719101  8.75280899] ; [37.75280899 10.24719101],0
p8,1,0.917719,0.010673,[24 17] ; [27 20],[23.76136364 17.23863636] ; [27.23863636 19.76136364],0
u3,1,0.933708,0.006919,[10  6] ; [11  7],[9.88235294 6.11764706] ; [11.11764706  6.88235294],0
a7,1,0.965143,0.00191,[29 11] ; [35 13],[29.09090909 10.90909091] ; [34.90909091 13.09090909],0
n5,1,0.991825,0.000105,[27 14] ; [31 16],[27.02272727 13.97727273] ; [30.97727273 16.02272727],0
p2,1,0.994602,4.6e-05,[35  6] ; [41  7],[35.01123596  5.98876404] ; [40.98876404  7.01123596],0
