Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,2e-06,22.510972,[62 10] ; [18 23],[50.97345133 21.02654867] ; [29.02654867 11.97345133],1
s8,1,2e-06,22.451989,[49 23] ; [10 34],[36.62068966 35.37931034] ; [22.37931034 21.62068966],1
s3,1,8e-05,15.564059,[62 10] ; [22 20],[53.05263158 18.94736842] ; [30.94736842 11.05263158],1
s5,1,0.00066,11.598662,[43 26] ; [11 28],[34.5 34.5] ; [19.5 19.5],1
d2,1,0.005109,7.840346,[37 35] ; [11 33],[29.79310345 42.20689655] ; [18.20689655 25.79310345],0
p7,1,0.005187,7.813197,[54 14] ; [24 20],[47.35714286 20.64285714] ; [30.64285714 13.35714286],0
a3,1,0.005984,7.555263,[54 18] ; [22 22],[47.17241379 24.82758621] ; [28.82758621 15.17241379],0
p8,1,0.010415,6.562532,[48 22] ; [19 24],[41.50442478 28.49557522] ; [25.49557522 17.50442478],0
s6,1,0.018571,5.541496,[66  6] ; [31 10],[61.80530973 10.19469027] ; [35.19469027  5.80530973],0
b4,1,0.023118,5.159638,[37 35] ; [32 12],[42.82758621 29.17241379] ; [26.17241379 17.82758621],0
p2,1,0.025357,4.999327,[64  8] ; [32 12],[59.5862069 12.4137931] ; [36.4137931  7.5862069],0
p6,1,0.033241,4.533308,[37 34] ; [14 30],[31.48695652 39.51304348] ; [19.51304348 24.48695652],0
d1,1,0.042356,4.120903,[45 27] ; [19 25],[39.72413793 32.27586207] ; [24.27586207 19.72413793],0
d5,1,0.043461,4.077394,[58 14] ; [28 16],[53.37931034 18.62068966] ; [32.62068966 11.37931034],0
u2,1,0.05653,3.636364,[12  6] ; [ 8 14],[9. 9.] ; [11. 11.],0
u3,1,0.071021,3.259259,[14  4] ; [11 11],[11.25  6.75] ; [13.75  8.25],0
p3,1,0.083112,3.002963,[43 29] ; [19 25],[38.48275862 33.51724138] ; [23.51724138 20.48275862],0
v3,1,0.087317,2.923148,[25 47] ; [ 8 33],[21.02654867 50.97345133] ; [11.97345133 29.02654867],0
a7,1,0.093006,2.821564,[43 29] ; [33 11],[47.17241379 24.82758621] ; [28.82758621 15.17241379],0
b1,1,0.097639,2.743694,[27 45] ; [10 34],[22.96551724 49.03448276] ; [14.03448276 29.96551724],0
v2,1,0.128835,2.306482,[28 42] ; [23 19],[31.875 38.125] ; [19.125 22.875],0
u1,1,0.140549,2.171935,[16 56] ; [ 5 39],[13.03448276 58.96551724] ; [ 7.96551724 36.03448276],0
p4,1,0.143799,2.136825,[49 23] ; [24 20],[45.31034483 26.68965517] ; [27.68965517 16.31034483],0
n2,1,0.150224,2.069972,[14  1] ; [8 3],[12.69230769  2.30769231] ; [9.30769231 1.69230769],0
a4,1,0.17738,1.819437,[32 40] ; [14 30],[28.55172414 43.44827586] ; [17.44827586 26.55172414],0
p5,1,0.221521,1.494492,[ 8 64] ; [ 2 42],[ 6.20689655 65.79310345] ; [ 3.79310345 40.20689655],0
a2,1,0.252401,1.309966,[16 56] ; [ 6 38],[13.65517241 58.34482759] ; [ 8.34482759 35.65517241],0
r2,1,0.256545,1.287307,[68  4] ; [39  5],[66.4137931  5.5862069] ; [40.5862069  3.4137931],0
s1,1,0.28117,1.161425,[ 5 67] ; [ 1 42],[ 3.75652174 68.24347826] ; [ 2.24347826 40.75652174],0
b3,1,0.301454,1.067752,[12 35] ; [ 3 18],[10.36764706 36.63235294] ; [ 4.63235294 16.36764706],0
b2,1,0.301454,1.067752,[12 35] ; [ 3 18],[10.36764706 36.63235294] ; [ 4.63235294 16.36764706],0
p12,1,0.311887,1.022667,[ 7 65] ; [ 2 42],[ 5.5862069 66.4137931] ; [ 3.4137931 40.5862069],0
p1,1,0.311887,1.022667,[ 7 65] ; [ 2 42],[ 5.5862069 66.4137931] ; [ 3.4137931 40.5862069],0
n4,1,0.376556,0.781915,[53 19] ; [29 15],[50.89655172 21.10344828] ; [31.10344828 12.89655172],0
a5,1,0.419684,0.651199,[51 21] ; [28 16],[49.03448276 22.96551724] ; [29.96551724 14.03448276],0
d4,1,0.480134,0.498559,[58 14] ; [33 11],[56.48275862 15.51724138] ; [34.51724138  9.48275862],0
p10,1,0.516702,0.420471,[65  7] ; [38  6],[63.93103448  8.06896552] ; [39.06896552  4.93103448],0
n1,1,0.530236,0.393939,[ 5 10] ; [5 6],[5.76923077 9.23076923] ; [4.23076923 6.76923077],0
v1,1,0.612756,0.256182,[37 35] ; [20 23],[35.68695652 36.31304348] ; [21.31304348 21.68695652],0
d3,1,0.642738,0.215179,[52 20] ; [30 14],[50.89655172 21.10344828] ; [31.10344828 12.89655172],0
r1,1,0.658553,0.195286,[55 17] ; [32 12],[54. 18.] ; [33. 11.],0
n6,1,0.727586,0.121339,[62 10] ; [38  5],[62.60869565  9.39130435] ; [37.39130435  5.60869565],0
n5,1,0.809779,0.057942,[57 15] ; [34 10],[56.48275862 15.51724138] ; [34.51724138  9.48275862],0
r3,1,0.81161,0.056811,[68  4] ; [42  2],[68.27586207  3.72413793] ; [41.72413793  2.27586207],0
b5,1,0.860803,0.030748,[43 29] ; [27 17],[43.44827586 28.55172414] ; [26.55172414 17.44827586],0
a8,1,0.87535,0.024607,[ 3 66] ; [ 2 38],[ 3.16513761 65.83486239] ; [ 1.83486239 38.16513761],0
p9,1,0.91034,0.012681,[65  7] ; [40  4],[65.17241379  6.82758621] ; [39.82758621  4.17241379],0
v4,1,0.934797,0.006693,[68  3] ; [42  2],[67.91304348  3.08695652] ; [42.08695652  1.91304348],0
r4,1,0.969472,0.001465,[62 10] ; [38  6],[62.06896552  9.93103448] ; [37.93103448  6.06896552],0
n3,1,0.972542,0.001185,[11  4] ; [8 3],[10.96153846  4.03846154] ; [8.03846154 2.96153846],0
a6,1,0.978094,0.000754,[46 26] ; [28 16],[45.93103448 26.06896552] ; [28.06896552 15.93103448],0
