Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p6,1,0.000173,14.099419,[ 6 24] ; [95 71],[15.45918367 14.54081633] ; [85.54081633 80.45918367],1
p3,1,0.000514,12.062659,[13 18] ; [122  44],[21.24365482  9.75634518] ; [113.75634518  52.24365482],1
v4,1,0.000526,12.020096,[27  4] ; [163   2],[30.05102041  0.94897959] ; [159.94897959   5.05102041],1
s5,1,0.002391,9.222188,[ 6 23] ; [83 79],[13.51308901 15.48691099] ; [75.48691099 86.51308901],0
p2,1,0.002458,9.171616,[24  7] ; [157  10],[28.33838384  2.66161616] ; [152.66161616  14.33838384],0
p11,1,0.002529,9.119136,[21 10] ; [148  19],[26.45959596  4.54040404] ; [142.54040404  24.45959596],0
p4,1,0.010015,6.632305,[19 12] ; [136  30],[24.39086294  6.60913706] ; [130.60913706  35.39086294],0
s7,1,0.012889,6.184291,[12 17] ; [102  53],[17.9673913 11.0326087] ; [96.0326087 58.9673913],0
n6,1,0.013654,6.08238,[24  7] ; [151  13],[27.82051282  3.17948718] ; [147.17948718  16.82051282],0
n5,1,0.035469,4.422467,[22  9] ; [143  23],[25.96446701  5.03553299] ; [139.03553299  26.96446701],0
r3,1,0.044801,4.026132,[28  3] ; [162   4],[29.89847716  1.10152284] ; [160.10152284   5.89847716],0
d5,1,0.048204,3.902863,[21 10] ; [137  28],[24.98979592  6.01020408] ; [133.01020408  31.98979592],0
s8,1,0.056562,3.635416,[12 17] ; [99 65],[16.67875648 12.32124352] ; [94.32124352 69.67875648],0
r4,1,0.135264,2.231022,[28  3] ; [161   6],[29.59090909  1.40909091] ; [159.40909091   7.59090909],0
u2,1,0.184324,1.762408,[7 2] ; [22 19],[5.22 3.78] ; [23.78 17.22],0
p5,1,0.202979,1.620807,[ 5 26] ; [ 45 122],[ 7.82828283 23.17171717] ; [ 42.17171717 124.82828283],0
v1,1,0.203951,1.613852,[20 11] ; [126  41],[22.85858586  8.14141414] ; [123.14141414  43.85858586],0
s1,1,0.226278,1.464108,[ 2 29] ; [  4 163],[ 0.93939394 30.06060606] ; [  5.06060606 161.93939394],0
p9,1,0.256408,1.288046,[26  4] ; [155  12],[27.56345178  2.43654822] ; [153.43654822  13.56345178],0
b4,1,0.259775,1.269953,[21 10] ; [95 72],[18.16161616 12.83838384] ; [97.83838384 69.16161616],0
s4,1,0.27737,1.179931,[ 2 28] ; [ 23 143],[ 3.82653061 26.17346939] ; [ 21.17346939 144.82653061],0
a1,1,0.280153,1.166348,[ 1 30] ; [ 15 152],[ 2.50505051 28.49494949] ; [ 13.49494949 153.50505051],0
u1,1,0.285547,1.1405,[ 3 28] ; [ 29 138],[ 5.01010101 25.98989899] ; [ 26.98989899 140.01010101],0
s6,1,0.287304,1.13221,[18 11] ; [115  45],[20.40740741  8.59259259] ; [112.59259259  47.40740741],0
a4,1,0.301819,1.066142,[12 19] ; [81 85],[14.63451777 16.36548223] ; [78.36548223 87.63451777],0
b1,1,0.324751,0.969715,[ 9 22] ; [ 64 103],[11.42929293 19.57070707] ; [ 61.57070707 105.42929293],0
n4,1,0.364371,0.822773,[25  6] ; [145  22],[26.61616162  4.38383838] ; [143.38383838  23.61616162],0
s2,1,0.370854,0.800799,[19 10] ; [94 72],[16.80512821 12.19487179] ; [96.19487179 69.80512821],0
r1,1,0.371798,0.797647,[25  6] ; [144  22],[26.59390863  4.40609137] ; [142.40609137  23.59390863],0
d3,1,0.377757,0.777987,[21 10] ; [125  41],[22.97461929  8.02538071] ; [123.02538071  42.97461929],0
a6,1,0.430764,0.620762,[18 13] ; [108  57],[19.92857143 11.07142857] ; [106.07142857  58.92857143],0
n1,1,0.437589,0.602597,[3 4] ; [ 6 16],[2.17241379 4.82758621] ; [ 6.82758621 15.17241379],0
a2,1,0.489295,0.478076,[ 6 25] ; [ 42 125],[ 7.51515152 23.48484848] ; [ 40.48484848 126.51515152],0
d4,1,0.494999,0.465641,[25  6] ; [141  24],[26.25510204  4.74489796] ; [139.74489796  25.25510204],0
a3,1,0.521518,0.41089,[22  9] ; [126  39],[23.40816327  7.59183673] ; [124.59183673  40.40816327],0
p10,1,0.53094,0.392592,[26  4] ; [151  16],[26.95431472  3.04568528] ; [150.04568528  16.95431472],0
b5,1,0.531448,0.391622,[15 16] ; [91 76],[16.5959596 14.4040404] ; [89.4040404 77.5959596],0
a7,1,0.554342,0.349596,[24  7] ; [120  46],[22.65989848  8.34010152] ; [121.34010152  44.65989848],0
a5,1,0.586521,0.29581,[26  5] ; [133  34],[24.89393939  6.10606061] ; [134.10606061  32.89393939],0
r2,1,0.589756,0.290726,[29  2] ; [158   7],[29.57653061  1.42346939] ; [157.42346939   7.57653061],0
p1,1,0.672383,0.178827,[ 6 25] ; [ 27 139],[ 5.1928934 25.8071066] ; [ 27.8071066 138.1928934],0
u3,1,0.763238,0.090741,[5 4] ; [20 20],[4.59183673 4.40816327] ; [20.40816327 19.59183673],0
d1,1,0.782109,0.076492,[20 11] ; [112  55],[20.66666667 10.33333333] ; [111.33333333  55.66666667],0
d2,1,0.820851,0.05128,[16 15] ; [82 84],[15.4213198 15.5786802] ; [82.5786802 83.4213198],0
v2,1,0.823961,0.049486,[25  6] ; [135  29],[25.43589744  5.56410256] ; [134.56410256  29.43589744],0
b2,1,0.825077,0.04885,[ 8 10] ; [45 63],[ 7.57142857 10.42857143] ; [45.42857143 62.57142857],0
b3,1,0.825077,0.04885,[ 8 10] ; [45 63],[ 7.57142857 10.42857143] ; [45.42857143 62.57142857],0
n3,1,0.896446,0.01694,[5 2] ; [17  6],[5.13333333 1.86666667] ; [16.86666667  6.13333333],0
u4,1,0.919058,0.010327,[ 1 30] ; [  6 161],[ 1.0959596 29.9040404] ; [  5.9040404 161.0959596],0
s3,1,0.921276,0.009767,[18 11] ; [104  61],[18.2371134 10.7628866] ; [103.7628866  61.2371134],0
n2,1,0.932534,0.007167,[6 1] ; [20  3],[6.06666667 0.93333333] ; [19.93333333  3.06666667],0
a8,1,0.958213,0.002745,[ 4 24] ; [ 22 128],[ 4.08988764 23.91011236] ; [ 21.91011236 128.08988764],0
p12,1,0.995718,2.9e-05,[ 5 26] ; [ 27 140],[ 5.01010101 25.98989899] ; [ 26.98989899 140.01010101],0
