Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,85.257084,[297  23] ; [58 49],[266.04215457  53.95784543] ; [88.95784543 18.04215457],1
r2,1,0.0,36.455711,[306  10] ; [81 22],[291.86634845  24.13365155] ; [95.13365155  7.86634845],1
v4,1,0.0,27.233688,[303  14] ; [84 22],[290.0212766  26.9787234] ; [96.9787234  9.0212766],1
r3,1,3e-06,21.993553,[302  14] ; [87 20],[290.60047281  25.39952719] ; [98.39952719  8.60047281],1
p2,1,8e-06,20.037001,[270  46] ; [68 36],[254.3047619  61.6952381] ; [83.6952381 20.3047619],1
d1,1,0.000545,11.954557,[218 102] ; [53 54],[203.09133489 116.90866511] ; [67.90866511 39.09133489],1
a2,1,0.00178,9.763168,[ 86 234] ; [13 94],[ 74.19203747 245.80796253] ; [24.80796253 82.19203747],0
d4,1,0.003138,8.725352,[286  33] ; [84 23],[277.0657277  41.9342723] ; [92.9342723 14.0657277],0
p7,1,0.004062,8.25607,[188 121] ; [47 58],[175.39855072 133.60144928] ; [59.60144928 45.39855072],0
a5,1,0.006621,7.3731,[241  79] ; [66 41],[230.07025761  89.92974239] ; [76.92974239 30.07025761],0
a7,1,0.007338,7.188261,[250  69] ; [70 37],[239.62441315  79.37558685] ; [80.37558685 26.62441315],0
u1,1,0.008345,6.95787,[ 58 262] ; [ 8 99],[ 49.46135831 270.53864169] ; [16.53864169 90.46135831],0
s6,1,0.010929,6.476868,[172 142] ; [42 62],[160.75598086 153.24401914] ; [53.24401914 50.75598086],0
v2,1,0.012644,6.218315,[174 129] ; [46 60],[162.98288509 140.01711491] ; [57.01711491 48.98288509],0
p10,1,0.017281,5.667621,[243  73] ; [67 36],[233.7947494  82.2052506] ; [76.2052506 26.7947494],0
u3,1,0.017816,5.61416,[56 38] ; [14 24],[49.84848485 44.15151515] ; [20.15151515 17.84848485],0
p4,1,0.017928,5.603215,[181 136] ; [46 59],[170.51895735 146.48104265] ; [56.48104265 48.51895735],0
v1,1,0.019065,5.495522,[155 159] ; [38 67],[144.63484487 169.36515513] ; [48.36515513 56.63484487],0
d3,1,0.020092,5.403875,[245  75] ; [69 37],[235.8685446  84.1314554] ; [78.1314554 27.8685446],0
a1,1,0.021692,5.270326,[ 10 310] ; [ 9 98],[ 14.23887588 305.76112412] ; [  4.76112412 102.23887588],0
p8,1,0.032917,4.550096,[152 161] ; [38 66],[142.61390887 170.38609113] ; [47.38609113 56.61390887],0
a6,1,0.034887,4.450718,[232  88] ; [66 41],[223.32552693  96.67447307] ; [74.67447307 32.32552693],0
p11,1,0.051759,3.783541,[243  77] ; [71 36],[235.31615925  84.68384075] ; [78.68384075 28.31615925],0
b2,1,0.064204,3.425315,[ 49 124] ; [24 34],[ 54.67099567 118.32900433] ; [18.32900433 39.67099567],0
b3,1,0.064204,3.425315,[ 49 124] ; [24 34],[ 54.67099567 118.32900433] ; [18.32900433 39.67099567],0
a4,1,0.08121,3.040509,[158 162] ; [42 64],[150.23474178 169.76525822] ; [49.76525822 56.23474178],0
s7,1,0.094253,2.800194,[ 88 218] ; [20 79],[ 81.6 224.4] ; [26.4 72.6],0
n4,1,0.09789,2.739595,[236  84] ; [70 37],[229.32084309  90.67915691] ; [76.67915691 30.32084309],0
s3,1,0.110836,2.54226,[130 186] ; [34 71],[123.09738717 192.90261283] ; [40.90261283 64.09738717],0
s2,1,0.111755,2.52923,[110 209] ; [28 79],[103.33802817 215.66197183] ; [34.66197183 72.33802817],0
b1,1,0.123067,2.37785,[111 209] ; [46 61],[117.65807963 202.34192037] ; [39.34192037 67.65807963],0
n3,1,0.12492,2.354527,[55 18] ; [22 14],[51.56880734 21.43119266] ; [25.43119266 10.56880734],0
v3,1,0.158111,1.992197,[101 204] ; [27 78],[ 95.2195122 209.7804878] ; [32.7804878 72.2195122],0
