Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,73.695126,[93  6] ; [22 48],[67.36686391 31.63313609] ; [47.63313609 22.36686391],1
s5,1,0.000141,14.48493,[44 48] ; [13 56],[32.57142857 59.42857143] ; [24.42857143 44.57142857],1
s8,1,0.000491,12.148192,[52 47] ; [18 52],[41.00591716 57.99408284] ; [28.99408284 41.00591716],1
n6,1,0.002586,9.078595,[82 16] ; [45 26],[73.64497041 24.35502959] ; [53.35502959 17.64497041],0
p2,1,0.004148,8.217728,[79 20] ; [43 29],[70.63157895 28.36842105] ; [51.36842105 20.63157895],0
s2,1,0.004983,7.885646,[62 37] ; [29 42],[52.99411765 46.00588235] ; [38.00588235 32.99411765],0
p6,1,0.008312,6.965012,[42 57] ; [16 54],[33.97633136 65.02366864] ; [24.02366864 45.97633136],0
v2,1,0.02778,4.841667,[55 41] ; [28 42],[48. 48.] ; [35. 35.],0
s6,1,0.028984,4.768572,[74 22] ; [43 27],[67.6626506 28.3373494] ; [49.3373494 20.6626506],0
s7,1,0.036373,4.379531,[52 39] ; [27 40],[45.5 45.5] ; [33.5 33.5],0
d5,1,0.04508,4.015628,[85 13] ; [53 18],[80.02366864 17.97633136] ; [57.97633136 13.02366864],0
p7,1,0.057113,3.6193,[58 40] ; [32 40],[51.88235294 46.11764706] ; [38.11764706 33.88235294],0
d1,1,0.090626,2.863224,[61 38] ; [35 37],[55.57894737 43.42105263] ; [40.42105263 31.57894737],0
v1,1,0.091477,2.848192,[50 49] ; [27 45],[44.57894737 54.42105263] ; [32.42105263 39.57894737],0
n4,1,0.117164,2.45483,[70 29] ; [42 29],[65.22352941 33.77647059] ; [46.77647059 24.22352941],0
n5,1,0.144056,2.134093,[66 32] ; [40 31],[61.46745562 36.53254438] ; [44.53254438 26.46745562],0
b1,1,0.151298,2.059113,[44 55] ; [40 32],[48.63157895 50.36842105] ; [35.36842105 36.63157895],0
d3,1,0.195296,1.677206,[70 28] ; [44 27],[66.10650888 31.89349112] ; [47.89349112 23.10650888],0
v4,1,0.228104,1.452643,[95  4] ; [65  6],[93.17647059  5.82352941] ; [66.82352941  4.17647059],0
r1,1,0.232428,1.42594,[85 14] ; [56 15],[82.11176471 16.88823529] ; [58.88823529 12.11176471],0
n2,1,0.249466,1.326289,[24  5] ; [21  9],[22.11864407  6.88135593] ; [22.88135593  7.11864407],0
d4,1,0.255804,1.291322,[82 17] ; [53 17],[79.08284024 19.91715976] ; [55.91715976 14.08284024],0
n1,1,0.293223,1.104762,[12 17] ; [16 13],[14. 15.] ; [14. 15.],0
a6,1,0.293807,1.102095,[65 34] ; [41 30],[61.72941176 37.27058824] ; [44.27058824 26.72941176],0
a7,1,0.300765,1.070799,[75 23] ; [50 22],[72.05882353 25.94117647] ; [52.94117647 19.05882353],0
v3,1,0.328713,0.953963,[38 60] ; [20 44],[35.08641975 62.91358025] ; [22.91358025 41.08641975],0
a5,1,0.368666,0.808157,[71 28] ; [47 25],[68.31578947 30.68421053] ; [49.68421053 22.31578947],0
a4,1,0.378308,0.776194,[50 49] ; [31 40],[47.17058824 51.82941176] ; [33.82941176 37.17058824],0
p8,1,0.380977,0.767548,[40 59] ; [24 47],[37.27058824 61.72941176] ; [26.72941176 44.27058824],0
p4,1,0.39156,0.734092,[54 45] ; [34 37],[51.24705882 47.75294118] ; [36.75294118 34.24705882],0
s4,1,0.397347,0.716339,[25 74] ; [14 57],[22.71176471 76.28823529] ; [16.28823529 54.71176471],0
u1,1,0.457094,0.553,[21 78] ; [12 60],[19.10526316 79.89473684] ; [13.89473684 58.10526316],0
b4,1,0.467543,0.527778,[55 44] ; [44 28],[57.31578947 41.68421053] ; [41.68421053 30.31578947],0
d2,1,0.531671,0.391197,[55 44] ; [36 35],[52.99411765 46.00588235] ; [38.00588235 32.99411765],0
s3,1,0.57828,0.309024,[58 41] ; [38 32],[56.23668639 42.76331361] ; [39.76331361 30.23668639],0
s1,1,0.613937,0.254482,[ 5 93] ; [ 5 67],[ 5.76470588 92.23529412] ; [ 4.23529412 67.76470588],0
a3,1,0.625671,0.237977,[67 31] ; [46 25],[65.52662722 32.47337278] ; [47.47337278 23.52662722],0
n3,1,0.642821,0.215071,[23  6] ; [20  7],[22.26785714  6.73214286] ; [20.73214286  6.26785714],0
b2,1,0.679369,0.170837,[13 32] ; [11 33],[12.13483146 32.86516854] ; [11.86516854 32.13483146],0
b3,1,0.679369,0.170837,[13 32] ; [11 33],[12.13483146 32.86516854] ; [11.86516854 32.13483146],0
a1,1,0.69009,0.158988,[ 3 96] ; [ 3 69],[ 3.47368421 95.52631579] ; [ 2.52631579 69.47368421],0
p1,1,0.723264,0.125387,[ 8 90] ; [ 7 65],[ 8.64705882 89.35294118] ; [ 6.35294118 65.64705882],0
r2,1,0.825742,0.048473,[97  1] ; [71  1],[96.84705882  1.15294118] ; [71.15294118  0.84705882],0
a8,1,0.850501,0.035525,[10 77] ; [ 8 56],[10.37086093 76.62913907] ; [ 7.62913907 56.37086093],0
b5,1,0.890438,0.018975,[65 34] ; [48 24],[65.42105263 33.57894737] ; [47.57894737 24.42105263],0
a2,1,0.897609,0.016559,[27 72] ; [19 53],[26.63157895 72.36842105] ; [19.36842105 52.63157895],0
u3,1,0.906413,0.013821,[18 12] ; [16 10],[18.21428571 11.78571429] ; [15.78571429 10.21428571],0
p5,1,0.95258,0.003536,[ 8 91] ; [ 6 66],[ 8.10526316 90.89473684] ; [ 5.89473684 66.10526316],0
p3,1,0.960632,0.002436,[43 56] ; [31 41],[42.84210526 56.15789474] ; [31.15789474 40.84210526],0
u2,1,0.977009,0.000831,[15 16] ; [12 13],[14.94642857 16.05357143] ; [12.05357143 12.94642857],0
r3,1,0.978004,0.00076,[94  4] ; [69  3],[93.96470588  4.03529412] ; [69.03529412  2.96470588],0
