Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,114.715706,[ 21 125] ; [179  77],[72.63681592 73.36318408] ; [127.36318408 128.63681592],1
d5,1,0.0,108.29136,[85 61] ; [253   5],[122.14851485  23.85148515] ; [215.85148515  42.14851485],1
d3,1,0.0,58.455756,[78 68] ; [226  32],[109.86138614  36.13861386] ; [194.13861386  63.86138614],1
a5,1,0.0,41.281671,[73 73] ; [208  50],[101.54950495  44.45049505] ; [179.45049505  78.54950495],1
a2,1,0.0,38.72349,[  7 139] ; [ 81 177],[ 31.8019802 114.1980198] ; [ 56.1980198 201.8019802],1
a4,1,0.0,31.464082,[ 39 107] ; [143 114],[65.93548387 80.06451613] ; [116.06451613 140.93548387],1
u1,1,2.7e-05,17.639836,[  7 139] ; [ 52 206],[ 21.32178218 124.67821782] ; [ 37.67821782 220.32178218],1
a3,1,0.000276,13.223487,[87 58] ; [199  59],[102.90322581  42.09677419] ; [183.09677419  74.90322581],1
r2,1,0.00134,10.286724,[123  21] ; [238  13],[131.60506329  12.39493671] ; [229.39493671  21.60506329],0
a6,1,0.001347,10.277224,[83 63] ; [187  71],[97.57425743 48.42574257] ; [172.42574257  85.57425743],0
v2,1,0.004202,8.19424,[61 80] ; [143 102],[74.51813472 66.48186528] ; [129.48186528 115.51813472],0
n4,1,0.005778,7.618277,[88 57] ; [190  67],[100.27363184  44.72636816] ; [177.72636816  79.27363184],0
p4,1,0.014475,5.979328,[ 42 101] ; [106 148],[53.30982368 89.69017632] ; [ 94.69017632 159.30982368],0
r1,1,0.017881,5.607729,[105  41] ; [210  46],[114.40298507  31.59701493] ; [200.59701493  55.40298507],0
s8,1,0.024536,5.056327,[ 41 104] ; [101 155],[51.34663342 93.65336658] ; [ 90.65336658 165.34663342],0
v3,1,0.025689,4.976852,[ 38 106] ; [ 91 152],[48. 96.] ; [ 81. 162.],0
n6,1,0.029514,4.737373,[104  39] ; [210  46],[112.53634085  30.46365915] ; [201.46365915  54.53634085],0
n2,1,0.040604,4.192481,[34  8] ; [51 30],[29.02439024 12.97560976] ; [55.97560976 25.02439024],0
s7,1,0.05458,3.694881,[46 93] ; [108 143],[54.88717949 84.11282051] ; [ 99.11282051 151.88717949],0
s2,1,0.060849,3.51409,[57 88] ; [125 130],[65.975 79.025] ; [116.025 138.975],0
r4,1,0.135255,2.231125,[118  28] ; [223  35],[123.23267327  22.76732673] ; [217.76732673  40.23267327],0
v4,1,0.1381,2.199003,[127  17] ; [238  19],[131.0723192  12.9276808] ; [233.9276808  23.0723192],0
n5,1,0.144696,2.12729,[89 54] ; [177  78],[95.57286432 47.42713568] ; [170.42713568  84.57286432],0
a7,1,0.152817,2.043907,[102  44] ; [197  61],[108.05445545  37.94554455] ; [190.94554455  67.05445545],0
a1,1,0.210433,1.568448,[  9 137] ; [  9 249],[  6.5049505 139.4950495] ; [ 11.4950495 246.5049505],0
