Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,1e-06,23.670607,[66 55] ; [17 66],[49.23039216 71.76960784] ; [33.76960784 49.23039216],1
v1,1,3e-06,22.145797,[86 36] ; [31 52],[69.62926829 52.37073171] ; [47.37073171 35.62926829],1
p11,1,0.000462,12.262296,[109  14] ; [58 26],[99.23188406 23.76811594] ; [67.76811594 16.23188406],1
r1,1,0.000831,11.169648,[106  17] ; [56 28],[96.26086957 26.73913043] ; [65.73913043 18.26086957],1
r3,1,0.000838,11.155205,[121   2] ; [73 11],[115.27536232   7.72463768] ; [78.72463768  5.27536232],1
r4,1,0.002046,9.50816,[118   5] ; [70 14],[111.71014493  11.28985507] ; [76.28985507  7.71014493],0
a3,1,0.002711,8.992577,[94 29] ; [47 36],[84.18932039 38.81067961] ; [56.81067961 26.18932039],0
p10,1,0.005978,7.556792,[107  14] ; [61 22],[99.64705882 21.35294118] ; [68.35294118 14.64705882],0
a2,1,0.006575,7.385616,[34 89] ; [10 74],[26.14492754 96.85507246] ; [17.85507246 66.14492754],0
d3,1,0.009052,6.812515,[89 34] ; [46 38],[80.2173913 42.7826087] ; [54.7826087 29.2173913],0
a4,1,0.027379,4.866736,[58 64] ; [27 57],[50.33980583 71.66019417] ; [34.66019417 49.33980583],0
n5,1,0.030808,4.663625,[98 25] ; [55 28],[91.35436893 31.64563107] ; [61.64563107 21.35436893],0
p9,1,0.050714,3.817709,[109  13] ; [66 17],[104.14634146  17.85365854] ; [70.85365854 12.14634146],0
n2,1,0.065663,3.388235,[15  2] ; [9 6],[12.75  4.25] ; [11.25  3.75],0
p7,1,0.06674,3.361431,[100  22] ; [59 24],[94.62439024 27.37560976] ; [64.37560976 18.62439024],0
a5,1,0.068679,3.314319,[96 27] ; [56 28],[90.31884058 32.68115942] ; [61.68115942 22.31884058],0
v4,1,0.10951,2.561273,[119   4] ; [77  7],[116.46376812   6.53623188] ; [79.53623188  4.46376812],0
b2,1,0.118781,2.433319,[35 48] ; [15 37],[30.74074074 52.25925926] ; [19.25925926 32.74074074],0
b3,1,0.118781,2.433319,[35 48] ; [15 37],[30.74074074 52.25925926] ; [19.25925926 32.74074074],0
d1,1,0.121656,2.395866,[72 51] ; [40 44],[66.55072464 56.44927536] ; [45.44927536 38.55072464],0
d2,1,0.131804,2.27113,[59 64] ; [31 52],[53.73786408 69.26213592] ; [36.26213592 46.73786408],0
a7,1,0.159462,1.979318,[93 30] ; [56 28],[88.53623188 34.46376812] ; [60.46376812 23.53623188],0
a6,1,0.159462,1.979318,[93 30] ; [56 28],[88.53623188 34.46376812] ; [60.46376812 23.53623188],0
r2,1,0.199596,1.645325,[116   5] ; [76  7],[113.88235294   7.11764706] ; [78.11764706  4.88235294],0
s3,1,0.201577,1.630912,[26 97] ; [24 59],[29.85436893 93.14563107] ; [20.14563107 62.85436893],0
d4,1,0.219849,1.505354,[97 26] ; [60 24],[93.28985507 29.71014493] ; [63.71014493 20.28985507],0
n4,1,0.232422,1.425977,[102  21] ; [64 20],[98.63768116 24.36231884] ; [67.36231884 16.63768116],0
p8,1,0.313557,1.015633,[84 37] ; [52 31],[80.66666667 40.33333333] ; [55.33333333 27.66666667],0
u1,1,0.35516,0.854935,[ 22 101] ; [11 73],[ 19.60869565 103.39130435] ; [13.39130435 70.60869565],0
p12,1,0.358692,0.842469,[  8 114] ; [ 3 80],[  6.54634146 115.45365854] ; [ 4.45365854 78.54634146],0
a1,1,0.360059,0.837688,[  6 117] ; [ 2 82],[  4.75362319 118.24637681] ; [ 3.24637681 80.75362319],0
s1,1,0.370671,0.801414,[  2 121] ; [ 3 81],[  2.97101449 120.02898551] ; [ 2.02898551 81.97101449],0
a8,1,0.390622,0.737005,[15 92] ; [ 7 65],[13.15083799 93.84916201] ; [ 8.84916201 63.15083799],0
s4,1,0.414154,0.666845,[ 13 109] ; [12 71],[ 14.87804878 107.12195122] ; [10.12195122 72.87804878],0
