Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,64.612896,[104  32] ; [10 53],[77.90954774 58.09045226] ; [36.09045226 26.90954774],1
d5,1,0.0,61.985715,[132   3] ; [33 29],[113.07106599  21.92893401] ; [51.92893401 10.07106599],1
d3,1,0.0,46.010109,[122  14] ; [28 34],[103.03030303  32.96969697] ; [46.96969697 15.03030303],1
d4,1,0.0,39.031034,[132   3] ; [42 21],[118.63636364  16.36363636] ; [55.36363636  7.63636364],1
a5,1,0.0,30.470774,[123  14] ; [35 28],[108.23  28.77] ; [49.77 13.23],1
u1,1,1.7e-05,18.45887,[48 89] ; [ 4 59],[ 35.62 101.38] ; [16.38 46.62],1
a4,1,4.6e-05,16.616786,[88 49] ; [21 42],[74.665 62.335] ; [34.335 28.665],1
a2,1,0.00011,14.95374,[52 85] ; [ 7 56],[40.415 96.585] ; [18.585 44.415],1
p4,1,0.00021,13.735477,[119  17] ; [41 22],[109.34673367  26.65326633] ; [50.65326633 12.34673367],1
a3,1,0.001427,10.170368,[114  22] ; [40 23],[105.24623116  30.75376884] ; [48.75376884 14.24623116],0
v1,1,0.001645,9.909005,[94 40] ; [29 33],[84.09183673 49.90816327] ; [38.90816327 23.09183673],0
n4,1,0.003134,8.727642,[121  16] ; [45 18],[113.71  23.29] ; [52.29 10.71],0
p9,1,0.005384,7.745588,[131   6] ; [53 10],[126.04  10.96] ; [57.96  5.04],0
r4,1,0.005384,7.745588,[131   6] ; [53 10],[126.04  10.96] ; [57.96  5.04],0
s6,1,0.007363,7.182206,[126   9] ; [50 12],[120.60913706  14.39086294] ; [55.39086294  6.60913706],0
v4,1,0.020608,5.359659,[135   2] ; [58  5],[132.205   4.795] ; [60.795  2.205],0
r2,1,0.02197,5.248125,[133   2] ; [58  5],[130.22727273   4.77272727] ; [60.77272727  2.22727273],0
s8,1,0.046129,3.976888,[101  35] ; [38 25],[94.99497487 41.00502513] ; [44.00502513 18.99497487],0
n3,1,0.053843,3.717569,[20  7] ; [4 6],[17.51351351  9.48648649] ; [6.48648649 3.51351351],0
n6,1,0.059794,3.543099,[125  10] ; [52 10],[121.29441624  13.70558376] ; [55.70558376  6.29441624],0
s3,1,0.066874,3.358129,[120  17] ; [48 14],[115.65829146  21.34170854] ; [52.34170854  9.65829146],0
a1,1,0.067057,3.35362,[ 15 122] ; [ 2 61],[ 11.645 125.355] ; [ 5.355 57.645],0
p10,1,0.073175,3.210315,[125  12] ; [52 11],[121.245  15.755] ; [55.755  7.245],0
p3,1,0.078074,3.104548,[97 39] ; [37 26],[91.57788945 44.42211055] ; [42.42211055 20.57788945],0
a8,1,0.087723,2.915673,[ 17 110] ; [14 46],[ 21.05347594 105.94652406] ; [ 9.94652406 50.05347594],0
p7,1,0.109128,2.566797,[109  25] ; [56  6],[112.80612245  21.19387755] ; [52.19387755  9.80612245],0
r1,1,0.111276,2.536011,[117  20] ; [48 15],[113.025  23.975] ; [51.975 11.025],0
s4,1,0.164652,1.930972,[39 95] ; [12 49],[35.04615385 98.95384615] ; [15.95384615 45.04615385],0
s7,1,0.166321,1.915796,[108  26] ; [43 17],[104.29896907  29.70103093] ; [46.70103093 13.29896907],0
b1,1,0.189343,1.722724,[56 81] ; [32 31],[60.28 76.72] ; [27.72 35.28],0
u3,1,0.199934,1.642857,[18  5] ; [14  9],[16.  7.] ; [16.  7.],0
p12,1,0.200933,1.635577,[ 25 112] ; [ 7 56],[ 21.92 115.08] ; [10.08 52.92],0
