Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,0.000105,15.04928,[45 31] ; [133 243],[29.92920354 46.07079646] ; [148.07079646 227.92920354],1
s6,1,0.000312,12.99773,[72  8] ; [268 112],[59.13043478 20.86956522] ; [280.86956522  99.13043478],1
s2,1,0.000958,10.906321,[60 22] ; [204 179],[46.55483871 35.44516129] ; [217.44516129 165.55483871],1
a8,1,0.003194,8.693404,[ 3 77] ; [ 57 289],[11.26760563 68.73239437] ; [ 48.73239437 297.26760563],0
v3,1,0.003243,8.665508,[24 59] ; [173 198],[36.0154185 46.9845815] ; [160.9845815 210.0154185],0
s3,1,0.003889,8.335022,[61 22] ; [214 166],[49.29805616 33.70194384] ; [225.70194384 154.29805616],0
v2,1,0.006273,7.470127,[38 46] ; [230 144],[49.15283843 34.84716157] ; [218.84716157 155.15283843],0
b3,1,0.007068,7.255729,[10 37] ; [107 147],[18.26910299 28.73089701] ; [ 98.73089701 155.26910299],0
b2,1,0.007068,7.255729,[10 37] ; [107 147],[18.26910299 28.73089701] ; [ 98.73089701 155.26910299],0
n4,1,0.023947,5.09847,[65 19] ; [335  50],[71.64179104 12.35820896] ; [328.35820896  56.64179104],0
s1,1,0.039193,4.252497,[ 6 78] ; [ 10 372],[ 2.88412017 81.11587983] ; [ 13.11587983 368.88412017],0
u2,1,0.045006,4.018396,[ 7 14] ; [59 44],[11.17741935  9.82258065] ; [54.82258065 48.17741935],0
s7,1,0.110924,2.541007,[54 27] ; [207 156],[47.61486486 33.38513514] ; [213.38513514 149.61486486],0
p11,1,0.131973,2.26914,[65 19] ; [325  61],[69.70212766 14.29787234] ; [320.29787234  65.70212766],0
p6,1,0.154416,2.028081,[48 36] ; [186 197],[42.08993576 41.91006424] ; [191.91006424 191.08993576],0
d1,1,0.166156,1.917286,[60 24] ; [245 141],[54.5106383 29.4893617] ; [250.4893617 135.5106383],0
r3,1,0.183429,1.769618,[77  6] ; [370  15],[79.27564103  3.72435897] ; [367.72435897  17.27564103],0
v1,1,0.184794,1.758642,[46 38] ; [234 140],[51.35371179 32.64628821] ; [228.64628821 145.35371179],0
d3,1,0.187042,1.740765,[67 17] ; [281 105],[62.19574468 21.80425532] ; [285.80425532 100.19574468],0
a5,1,0.199464,1.646294,[70 14] ; [297  89],[65.59148936 18.40851064] ; [301.40851064  84.59148936],0
p2,1,0.232346,1.426444,[73 11] ; [350  34],[75.92307692  8.07692308] ; [347.07692308  36.92307692],0
u4,1,0.249606,1.325509,[ 1 83] ; [ 14 372],[ 2.68085106 81.31914894] ; [ 12.31914894 373.68085106],0
s8,1,0.262166,1.257283,[48 36] ; [193 190],[43.3490364 40.6509636] ; [197.6509636 185.3490364],0
n3,1,0.337191,0.92108,[14  3] ; [46 19],[12.43902439  4.56097561] ; [47.56097561 17.43902439],0
p7,1,0.341595,0.904437,[64 19] ; [275 107],[60.50967742 22.49032258] ; [278.49032258 103.50967742],0
b4,1,0.346682,0.885566,[53 31] ; [222 164],[49.14893617 34.85106383] ; [225.85106383 160.14893617],0
d2,1,0.350484,0.871702,[49 35] ; [203 182],[45.13432836 38.86567164] ; [206.86567164 178.13432836],0
p5,1,0.378781,0.774655,[12 72] ; [ 70 312],[14.78111588 69.21888412] ; [ 67.21888412 314.78111588],0
n1,1,0.385118,0.754301,[ 5 12] ; [27 39],[ 6.55421687 10.44578313] ; [25.44578313 40.55421687],0
u1,1,0.387379,0.747154,[21 63] ; [ 80 306],[18.05106383 65.94893617] ; [ 82.94893617 303.05106383],0
a1,1,0.480683,0.497314,[ 3 81] ; [ 21 365],[ 4.2893617 79.7106383] ; [ 19.7106383 366.2893617],0
p12,1,0.48439,0.488965,[ 7 77] ; [ 42 343],[ 8.7761194 75.2238806] ; [ 40.2238806 344.7761194],0
r4,1,0.535139,0.384624,[76  8] ; [357  29],[77.38723404  6.61276596] ; [355.61276596  30.38723404],0
v4,1,0.53825,0.378793,[80  4] ; [372  13],[80.95522388  3.04477612] ; [371.04477612  13.95522388],0
p10,1,0.578586,0.308527,[72 12] ; [335  46],[73.52258065 10.47741935] ; [333.47741935  47.52258065],0
a2,1,0.580628,0.30522,[24 60] ; [ 99 287],[21.98297872 62.01702128] ; [101.01702128 284.98297872],0
d5,1,0.637806,0.221623,[72 12] ; [322  63],[70.56716418 13.43283582] ; [323.43283582  61.56716418],0
n5,1,0.666277,0.185988,[70 14] ; [328  57],[71.28358209 12.71641791] ; [326.71641791  58.28358209],0
r2,1,0.671355,0.180021,[79  4] ; [359  23],[78.18064516  4.81935484] ; [359.81935484  22.18064516],0
p3,1,0.673274,0.177796,[60 24] ; [266 119],[58.3880597 25.6119403] ; [267.6119403 117.3880597],0
p9,1,0.694939,0.15379,[74 10] ; [343  40],[75.00642398  8.99357602] ; [341.99357602  41.00642398],0
u3,1,0.695572,0.153119,[13  8] ; [59 44],[12.19354839  8.80645161] ; [59.80645161 43.19354839],0
b1,1,0.700788,0.147654,[33 51] ; [143 243],[31.45531915 52.54468085] ; [144.54468085 241.45531915],0
a3,1,0.705384,0.142931,[63 21] ; [281 104],[61.6119403 22.3880597] ; [282.3880597 102.6119403],0
p8,1,0.725208,0.123557,[55 28] ; [246 137],[53.61158798 29.38841202] ; [247.38841202 135.61158798],0
r1,1,0.742815,0.107668,[70 14] ; [315  70],[68.95522388 15.04477612] ; [316.04477612  68.95522388],0
a4,1,0.795232,0.067352,[42 42] ; [186 198],[40.92307692 43.07692308] ; [187.07692308 196.92307692],0
p1,1,0.798322,0.06529,[10 74] ; [ 42 342],[ 9.33333333 74.66666667] ; [ 42.66666667 341.33333333],0
a7,1,0.810143,0.057716,[62 22] ; [289  96],[62.86567164 21.13432836] ; [288.13432836  96.86567164],0
d4,1,0.852174,0.034725,[70 14] ; [324  61],[70.56716418 13.43283582] ; [323.43283582  61.56716418],0
n2,1,0.888262,0.019741,[12  5] ; [47 18],[12.23170732  4.76829268] ; [46.76829268 18.23170732],0
b5,1,0.890314,0.019018,[49 35] ; [222 164],[48.43404255 35.56595745] ; [222.56595745 163.43404255],0
a6,1,0.965929,0.001825,[57 27] ; [261 125],[56.83404255 27.16595745] ; [261.16595745 124.83404255],0
