Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,91.611886,[10 48] ; [150  27],[39.4893617 18.5106383] ; [120.5106383  56.4893617],1
p2,1,0.0,46.236497,[23 36] ; [147  27],[43.0472103 15.9527897] ; [126.9527897  47.0472103],1
p11,1,0.0,30.784697,[27 32] ; [147  31],[43.3164557 15.6835443] ; [130.6835443  47.3164557],1
s6,1,1e-05,19.478087,[17 41] ; [109  65],[31.5 26.5] ; [94.5 79.5],1
a3,1,1.6e-05,18.613437,[26 33] ; [132  45],[39.5 19.5] ; [118.5  58.5],1
n5,1,2.4e-05,17.876584,[32 27] ; [144  32],[44.18723404 14.81276596] ; [131.81276596  44.18723404],1
r3,1,3.5e-05,17.103807,[42 17] ; [164  14],[51.28270042  7.71729958] ; [154.71729958  23.28270042],1
s7,1,0.000176,14.071675,[12 44] ; [86 86],[24.07017544 31.92982456] ; [73.92982456 98.07017544],1
p4,1,0.000177,14.060453,[17 41] ; [101  74],[29.37339056 28.62660944] ; [88.62660944 86.37339056],1
s8,1,0.000209,13.748581,[12 46] ; [86 92],[24.08474576 33.91525424] ; [ 73.91525424 104.08474576],1
d4,1,0.000311,13.001767,[31 27] ; [138  39],[41.7106383 16.2893617] ; [127.2893617  49.7106383],1
n6,1,0.000484,12.174843,[36 23] ; [146  30],[45.69361702 13.30638298] ; [136.30638298  39.69361702],1
v4,1,0.000574,11.859542,[43 15] ; [162  15],[50.59574468  7.40425532] ; [154.40425532  22.59574468],1
n4,1,0.00091,11.00297,[35 24] ; [143  34],[44.5 14.5] ; [133.5  43.5],1
r4,1,0.001957,9.589367,[36 23] ; [144  34],[44.81012658 14.18987342] ; [135.18987342  42.81012658],0
a5,1,0.002056,9.498847,[28 31] ; [124  54],[37.83966245 21.16033755] ; [114.16033755  63.83966245],0
p6,1,0.002243,9.339319,[ 8 49] ; [ 61 111],[17.17467249 39.82532751] ; [ 51.82532751 120.17467249],0
p8,1,0.002402,9.213855,[15 44] ; [84 91],[24.96153846 34.03846154] ; [ 74.03846154 100.96153846],0
p3,1,0.003387,8.586569,[15 44] ; [83 93],[24.60425532 34.39574468] ; [ 73.39574468 102.60425532],0
v1,1,0.00367,8.440055,[20 39] ; [96 76],[29.62770563 29.37229437] ; [86.37229437 85.62770563],0
d1,1,0.005476,7.714963,[16 43] ; [85 93],[25.14345992 33.85654008] ; [ 75.85654008 102.14345992],0
s1,1,0.011592,6.372208,[ 5 53] ; [  3 174],[ 1.97446809 56.02553191] ; [  6.02553191 170.97446809],0
b3,1,0.021761,5.264787,[11 26] ; [61 58],[17.07692308 19.92307692] ; [54.92307692 64.07692308],0
b2,1,0.021761,5.264787,[11 26] ; [61 58],[17.07692308 19.92307692] ; [54.92307692 64.07692308],0
d5,1,0.024316,5.07193,[33 26] ; [127  50],[40. 19.] ; [120.  57.],0
b5,1,0.032325,4.581185,[23 36] ; [98 80],[30.12236287 28.87763713] ; [90.87763713 87.12236287],0
a4,1,0.043608,4.071673,[17 40] ; [80 98],[23.52765957 33.47234043] ; [ 73.47234043 104.52765957],0
s5,1,0.043636,4.070574,[11 47] ; [ 56 114],[17.04385965 40.95614035] ; [ 49.95614035 120.04385965],0
p5,1,0.059687,3.546074,[ 3 56] ; [ 25 150],[ 7.05982906 51.94017094] ; [ 20.94017094 154.05982906],0
s2,1,0.061908,3.485521,[18 40] ; [80 98],[24.08474576 33.91525424] ; [ 73.91525424 104.08474576],0
s3,1,0.06924,3.30094,[23 35] ; [94 82],[29. 29.] ; [88. 88.],0
r2,1,0.082665,3.011713,[47 11] ; [157  18],[50.78111588  7.21888412] ; [153.21888412  21.78111588],0
v2,1,0.092294,2.833898,[22 35] ; [88 83],[27.5 29.5] ; [82.5 88.5],0
v3,1,0.127741,2.319749,[16 40] ; [ 69 104],[20.7860262 35.2139738] ; [ 64.2139738 108.7860262],0
a2,1,0.13099,2.280735,[ 2 57] ; [ 17 161],[ 4.72995781 54.27004219] ; [ 14.27004219 163.72995781],0
n3,1,0.141534,2.1612,[10  9] ; [35 14],[12.57352941  6.42647059] ; [32.42647059 16.57352941],0
d3,1,0.150568,2.066489,[18 41] ; [ 73 105],[22.65400844 36.34599156] ; [ 68.34599156 109.65400844],0
a8,1,0.177171,1.821194,[ 4 51] ; [ 24 145],[ 6.875 48.125] ; [ 21.125 147.875],0
p7,1,0.192632,1.697375,[29 29] ; [104  70],[33.25 24.75] ; [99.75 74.25],0
b1,1,0.310897,1.026862,[32 27] ; [83 95],[28.62869198 30.37130802] ; [86.37130802 91.62869198],0
d2,1,0.3786,0.775244,[24 34] ; [85 92],[26.90212766 31.09787234] ; [82.09787234 94.90212766],0
p12,1,0.401031,0.705233,[ 2 57] ; [ 11 164],[ 3.27777778 55.72222222] ; [  9.72222222 165.27777778],0
b4,1,0.467923,0.526876,[36 23] ; [99 79],[33.60759494 25.39240506] ; [101.39240506  76.60759494],0
u2,1,0.529368,0.395605,[13 19] ; [22 24],[14.35897436 17.64102564] ; [20.64102564 25.35897436],0
a1,1,0.556114,0.346478,[ 3 56] ; [ 13 165],[ 3.98312236 55.01687764] ; [ 12.01687764 165.98312236],0
r1,1,0.556945,0.345021,[38 21] ; [122  56],[39.83122363 19.16877637] ; [120.16877637  57.83122363],0
n1,1,0.589154,0.291667,[ 7 13] ; [21 29],[ 8. 12.] ; [20. 30.],0
u3,1,0.598054,0.277941,[11 22] ; [18 28],[12.11392405 20.88607595] ; [16.88607595 29.11392405],0
n2,1,0.653147,0.201956,[14  7] ; [36 14],[14.78873239  6.21126761] ; [35.21126761 14.78873239],0
u1,1,0.714552,0.133772,[ 2 57] ; [  8 170],[ 2.48945148 56.51054852] ; [  7.51054852 170.48945148],0
a6,1,0.91451,0.011524,[24 35] ; [ 71 107],[23.64978903 35.35021097] ; [ 71.35021097 106.64978903],0
p1,1,1.0,0.0,[ 4 55] ; [ 12 165],[ 4. 55.] ; [ 12. 165.],0
