Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,39.918412,[50 42] ; [ 1 51],[32.58333333 59.41666667] ; [18.41666667 33.58333333],1
d3,1,0.0,35.98638,[65 27] ; [ 9 41],[47.94366197 44.05633803] ; [26.05633803 23.94366197],1
d5,1,0.0,25.968132,[72 20] ; [18 33],[57.9020979 34.0979021] ; [32.0979021 18.9020979],1
a5,1,9.9e-05,15.16128,[54 38] ; [13 39],[42.80555556 49.19444444] ; [24.19444444 27.80555556],1
a3,1,0.0004,12.532081,[56 35] ; [16 36],[45.81818182 45.18181818] ; [26.18181818 25.81818182],1
s6,1,0.000703,11.481259,[43 47] ; [10 42],[33.5915493 56.4084507] ; [19.4084507 32.5915493],1
a7,1,0.001742,9.803754,[61 31] ; [20 31],[52.11188811 39.88811189] ; [28.88811189 22.11188811],0
s5,1,0.004153,8.215608,[19 68] ; [ 2 50],[13.14388489 73.85611511] ; [ 7.85611511 44.14388489],0
d2,1,0.010668,6.519833,[42 48] ; [13 39],[34.85915493 55.14084507] ; [20.14084507 31.85915493],0
v2,1,0.011518,6.383582,[36 53] ; [10 41],[29.24285714 59.75714286] ; [16.75714286 34.24285714],0
a4,1,0.011876,6.329294,[34 57] ; [ 9 43],[27.36363636 63.63636364] ; [15.63636364 36.36363636],0
s2,1,0.012552,6.231232,[32 60] ; [ 8 44],[25.55555556 66.44444444] ; [14.44444444 37.55555556],0
r3,1,0.016001,5.802714,[76 16] ; [33 18],[70.12587413 21.87412587] ; [38.87412587 12.12587413],0
a6,1,0.034628,4.463435,[54 38] ; [21 31],[47.91666667 44.08333333] ; [27.08333333 24.91666667],0
r4,1,0.046998,3.945445,[53 39] ; [21 31],[47.27777778 44.72222222] ; [26.72222222 25.27777778],0
p4,1,0.051436,3.794015,[39 51] ; [14 38],[33.5915493 56.4084507] ; [19.4084507 32.5915493],0
v3,1,0.055602,3.663949,[25 65] ; [ 7 44],[20.42553191 69.57446809] ; [11.57446809 39.42553191],0
p10,1,0.070585,3.269352,[60 30] ; [25 24],[55.03597122 34.96402878] ; [29.96402878 19.03597122],0
n2,1,0.071657,3.244644,[22  8] ; [8 9],[19.14893617 10.85106383] ; [10.85106383  6.14893617],0
p11,1,0.089065,2.891196,[61 31] ; [27 25],[56.22222222 35.77777778] ; [31.77777778 20.22222222],0
n4,1,0.097694,2.742798,[59 33] ; [26 26],[54.30555556 37.69444444] ; [30.69444444 21.30555556],0
n6,1,0.115819,2.472971,[69 22] ; [33 19],[64.90909091 26.09090909] ; [37.09090909 14.90909091],0
v1,1,0.119026,2.430096,[34 56] ; [13 39],[29.78873239 60.21126761] ; [17.21126761 34.78873239],0
b4,1,0.137184,2.209269,[56 36] ; [25 27],[51.75 40.25] ; [29.25 22.75],0
s3,1,0.170539,1.878197,[35 55] ; [14 37],[31.27659574 58.72340426] ; [17.72340426 33.27659574],0
v4,1,0.180674,1.792072,[74 18] ; [36 15],[70.76923077 21.23076923] ; [39.23076923 11.76923077],0
a2,1,0.197678,1.659448,[ 9 83] ; [ 2 50],[ 7.02777778 84.97222222] ; [ 3.97222222 48.02777778],0
s1,1,0.263384,1.25088,[ 2 89] ; [ 3 49],[ 3.18181818 87.81818182] ; [ 1.81818182 50.18181818],0
u2,1,0.285871,1.138965,[16 19] ; [12 24],[13.8028169 21.1971831] ; [14.1971831 21.8028169],0
p5,1,0.296228,1.091099,[ 8 84] ; [ 2 48],[ 6.47887324 85.52112676] ; [ 3.52112676 46.47887324],0
p12,1,0.305505,1.050009,[ 5 86] ; [ 1 51],[ 3.81818182 87.18181818] ; [ 2.18181818 49.81818182],0
r2,1,0.307164,1.04283,[67 22] ; [35 17],[64.38297872 24.61702128] ; [37.61702128 14.38297872],0
p9,1,0.352491,0.86447,[67 25] ; [32 17],[64.59574468 27.40425532] ; [34.40425532 14.59574468],0
p2,1,0.425977,0.633768,[59 31] ; [30 21],[56.80851064 33.19148936] ; [32.19148936 18.80851064],0
b3,1,0.477073,0.505547,[17 31] ; [ 8 21],[15.58441558 32.41558442] ; [ 9.41558442 19.58441558],0
b2,1,0.477073,0.505547,[17 31] ; [ 8 21],[15.58441558 32.41558442] ; [ 9.41558442 19.58441558],0
p6,1,0.477438,0.504709,[20 68] ; [ 9 42],[18.35971223 69.64028777] ; [10.64028777 40.35971223],0
b5,1,0.503166,0.448253,[60 32] ; [31 21],[58.13888889 33.86111111] ; [32.86111111 19.13888889],0
p3,1,0.50791,0.438371,[29 61] ; [14 38],[27.25352113 62.74647887] ; [15.74647887 36.25352113],0
u3,1,0.557449,0.34414,[13 22] ; [11 25],[11.83098592 23.16901408] ; [12.16901408 23.83098592],0
b1,1,0.594279,0.283711,[40 52] ; [25 27],[41.52777778 50.47222222] ; [23.47222222 28.52777778],0
n5,1,0.646882,0.209853,[56 35] ; [34 18],[57.27272727 33.72727273] ; [32.72727273 19.27272727],0
p8,1,0.737484,0.11235,[31 59] ; [19 32],[31.91489362 58.08510638] ; [18.08510638 32.91489362],0
n3,1,0.749811,0.10169,[18 12] ; [11  6],[18.5106383 11.4893617] ; [10.4893617  6.5106383],0
s4,1,0.774304,0.082225,[14 78] ; [ 7 45],[13.41666667 78.58333333] ; [ 7.58333333 44.41666667],0
p1,1,0.825228,0.048764,[ 8 84] ; [ 5 46],[ 8.36363636 83.63636364] ; [ 4.63636364 46.36363636],0
a1,1,0.834259,0.043782,[ 8 84] ; [ 4 48],[ 7.66666667 84.33333333] ; [ 4.33333333 47.66666667],0
p7,1,0.880559,0.022578,[40 50] ; [22 29],[39.57446809 50.42553191] ; [22.42553191 28.57446809],0
a8,1,0.88167,0.022157,[ 8 80] ; [ 4 44],[ 7.76470588 80.23529412] ; [ 4.23529412 43.76470588],0
n1,1,0.894407,0.017617,[ 8 21] ; [ 5 12],[ 8.19565217 20.80434783] ; [ 4.80434783 12.19565217],0
s8,1,0.902361,0.01505,[10 82] ; [ 6 46],[10.22222222 81.77777778] ; [ 5.77777778 46.22222222],0
