Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,26.878897,[95 16] ; [21 25],[82.01273885 28.98726115] ; [33.98726115 12.01273885],1
p1,1,0.022502,5.206517,[20 89] ; [ 2 44],[15.47096774 93.52903226] ; [ 6.52903226 39.47096774],0
p6,1,0.023926,5.1,[42 66] ; [ 9 36],[36. 72.] ; [15. 30.],0
s3,1,0.02958,4.733544,[59 46] ; [17 29],[52.84768212 52.15231788] ; [23.15231788 22.84768212],0
p10,1,0.062845,3.460669,[83 24] ; [29 17],[78.32679739 28.67320261] ; [33.67320261 12.32679739],0
v1,1,0.074203,3.1875,[53 55] ; [15 30],[48. 60.] ; [20. 25.],0
p3,1,0.082746,3.010129,[47 62] ; [13 33],[42.19354839 66.80645161] ; [17.80645161 28.19354839],0
s7,1,0.110196,2.551404,[48 55] ; [15 31],[43.55033557 59.44966443] ; [19.44966443 26.55033557],0
n1,1,0.1113,2.535664,[10 12] ; [ 3 12],[ 7.72972973 14.27027027] ; [5.27027027 9.72972973],0
b1,1,0.149895,2.073314,[50 61] ; [15 31],[45.95541401 65.04458599] ; [19.04458599 26.95541401],0
p8,1,0.1526,2.046069,[60 47] ; [20 26],[55.94771242 51.05228758] ; [24.05228758 21.94771242],0
a4,1,0.155856,2.013982,[22 86] ; [ 5 41],[18.93506494 89.06493506] ; [ 8.06493506 37.93506494],0
r1,1,0.167962,1.901039,[80 31] ; [28 18],[76.3566879 34.6433121] ; [31.6433121 14.3566879],0
a5,1,0.2073,1.590181,[60 50] ; [20 26],[56.41025641 53.58974359] ; [23.58974359 22.41025641],0
b3,1,0.225688,1.467831,[29 44] ; [ 5 15],[26.68817204 46.31182796] ; [ 7.31182796 12.68817204],0
b2,1,0.225688,1.467831,[29 44] ; [ 5 15],[26.68817204 46.31182796] ; [ 7.31182796 12.68817204],0
v3,1,0.231296,1.432875,[40 69] ; [12 33],[36.80519481 72.19480519] ; [15.19480519 29.80519481],0
p12,1,0.304587,1.054001,[13 95] ; [ 3 43],[11.22077922 96.77922078] ; [ 4.77922078 41.22077922],0
d4,1,0.310707,1.027668,[50 60] ; [25 21],[52.88461538 57.11538462] ; [22.11538462 23.88461538],0
r4,1,0.331648,0.942452,[94 17] ; [36 10],[91.91082803 19.08917197] ; [38.08917197  7.91082803],0
v2,1,0.334428,0.931677,[51 54] ; [18 27],[48.3 56.7] ; [20.7 24.3],0
r2,1,0.3421,0.902548,[100  11] ; [39  7],[98.27388535 12.72611465] ; [40.72611465  5.27388535],0
s2,1,0.364496,0.822343,[48 59] ; [17 29],[45.45751634 61.54248366] ; [19.54248366 26.45751634],0
d2,1,0.382362,0.763094,[29 82] ; [ 9 37],[26.86624204 84.13375796] ; [11.13375796 34.86624204],0
p11,1,0.385561,0.752896,[89 22] ; [34 12],[86.96178344 24.03821656] ; [36.03821656  9.96178344],0
p4,1,0.397382,0.716233,[55 53] ; [20 26],[52.5974026 55.4025974] ; [22.4025974 23.5974026],0
n3,1,0.416817,0.659273,[16  6] ; [9 6],[14.86486486  7.13513514] ; [10.13513514  4.86486486],0
s4,1,0.42501,0.63642,[18 92] ; [10 36],[19.74358974 90.25641026] ; [ 8.25641026 37.74358974],0
p5,1,0.429146,0.625134,[17 91] ; [ 5 41],[15.42857143 92.57142857] ; [ 6.57142857 39.42857143],0
s6,1,0.442596,0.589542,[63 44] ; [24 22],[60.84313725 46.15686275] ; [26.15686275 19.84313725],0
a8,1,0.483786,0.490316,[10 93] ; [ 6 38],[11.21088435 91.78911565] ; [ 4.78911565 39.21088435],0
u4,1,0.517403,0.419067,[  1 110] ; [ 1 45],[  1.41401274 109.58598726] ; [ 0.58598726 45.41401274],0
a6,1,0.537631,0.379948,[68 42] ; [26 20],[66.28205128 43.71794872] ; [27.71794872 18.28205128],0
p7,1,0.541927,0.371981,[60 48] ; [28 18],[61.71428571 46.28571429] ; [26.28571429 19.71428571],0
p2,1,0.562358,0.335638,[78 31] ; [35 11],[79.46451613 29.53548387] ; [33.53548387 12.46451613],0
r3,1,0.568199,0.325705,[97 13] ; [42  4],[98.01282051 11.98717949] ; [40.98717949  5.01282051],0
a1,1,0.593137,0.285472,[  3 108] ; [ 2 44],[  3.53503185 107.46496815] ; [ 1.46496815 44.53503185],0
u1,1,0.593137,0.285472,[  3 108] ; [ 2 44],[  3.53503185 107.46496815] ; [ 1.46496815 44.53503185],0
d1,1,0.6309,0.230842,[  7 104] ; [ 2 44],[  6.36305732 104.63694268] ; [ 2.63694268 43.36305732],0
u2,1,0.645429,0.211712,[26 29] ; [10 14],[25.06329114 29.93670886] ; [10.93670886 13.06329114],0
n2,1,0.666177,0.186107,[17  6] ; [12  3],[17.55263158  5.44736842] ; [11.44736842  3.55263158],0
