Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,54.697818,[ 4 32] ; [71 15],[22.13114754 13.86885246] ; [52.86885246 33.13114754],1
p11,1,0.0,26.016218,[ 4 32] ; [53 33],[16.81967213 19.18032787] ; [40.18032787 45.81967213],1
v4,1,2.2e-05,18.019204,[16 20] ; [71 15],[25.67213115 10.32786885] ; [61.32786885 24.67213115],1
n6,1,6.2e-05,16.044365,[13 22] ; [65 21],[22.56198347 12.43801653] ; [55.43801653 30.56198347],1
v2,1,0.000445,12.331882,[ 5 30] ; [40 42],[13.46153846 21.53846154] ; [31.53846154 50.46153846],1
r1,1,0.001375,10.239384,[13 23] ; [58 28],[20.95081967 15.04918033] ; [50.04918033 35.95081967],0
p10,1,0.002128,9.435292,[ 8 27] ; [45 39],[15.58823529 19.41176471] ; [37.41176471 46.58823529],0
p9,1,0.002884,8.879716,[ 8 25] ; [46 38],[15.23076923 17.76923077] ; [38.76923077 45.23076923],0
a1,1,0.002956,8.834516,[ 8 28] ; [ 4 82],[ 3.54098361 32.45901639] ; [ 8.45901639 77.54098361],0
s6,1,0.012992,6.170191,[ 5 31] ; [31 54],[10.7107438 25.2892562] ; [25.2892562 59.7107438],0
r2,1,0.014989,5.917732,[23 11] ; [73 11],[27.66101695  6.33898305] ; [68.33898305 15.66101695],0
u3,1,0.015741,5.831608,[ 3 12] ; [20 15],[6.9 8.1] ; [16.1 18.9],0
n3,1,0.016916,5.705065,[ 6 12] ; [20  9],[9.95744681 8.04255319] ; [16.04255319 12.95744681],0
p3,1,0.017346,5.66101,[ 4 32] ; [27 58],[ 9.2231405 26.7768595] ; [21.7768595 63.2231405],0
p4,1,0.017617,5.633816,[ 3 32] ; [24 60],[ 7.94117647 27.05882353] ; [19.05882353 64.94117647],0
b5,1,0.019316,5.472677,[13 23] ; [51 35],[18.8852459 17.1147541] ; [45.1147541 40.8852459],0
u2,1,0.019944,5.416786,[ 3 12] ; [19 15],[6.73469388 8.26530612] ; [15.26530612 18.73469388],0
p7,1,0.042796,4.103448,[ 4 30] ; [25 60],[ 8.28571429 25.71428571] ; [20.71428571 64.28571429],0
n5,1,0.046427,3.966038,[28  8] ; [50 35],[23.20661157 12.79338843] ; [54.79338843 30.20661157],0
d4,1,0.056766,3.629447,[21 15] ; [65 21],[25.37704918 10.62295082] ; [60.62295082 25.37704918],0
s5,1,0.066299,3.372353,[ 2 34] ; [15 66],[ 5.23076923 30.76923077] ; [11.76923077 69.23076923],0
s8,1,0.06756,3.34134,[ 3 33] ; [19 66],[ 6.54545455 29.45454545] ; [15.45454545 69.54545455],0
