Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,56.761417,[45 74] ; [208  61],[77.59536082 41.40463918] ; [175.40463918  93.59536082],1
p6,1,0.206327,1.597013,[30 87] ; [ 85 180],[35.22251309 81.77748691] ; [ 79.77748691 185.22251309],0
p7,1,0.211599,1.560452,[64 53] ; [163 102],[69.52617801 47.47382199] ; [157.47382199 107.52617801],0
a1,1,0.224092,1.477973,[  2 117] ; [ 11 258],[  3.9871134 115.0128866] ; [  9.0128866 259.9871134],0
n1,1,0.225433,1.46945,[10 26] ; [24 36],[12.75 23.25] ; [21.25 38.75],0
s6,1,0.226056,1.46551,[48 67] ; [128 136],[53.40369393 61.59630607] ; [122.59630607 141.40369393],0
b3,1,0.261252,1.262109,[30 39] ; [ 57 103],[26.2139738 42.7860262] ; [60.7860262 99.2139738],0
b2,1,0.261252,1.262109,[30 39] ; [ 57 103],[26.2139738 42.7860262] ; [60.7860262 99.2139738],0
s1,1,0.302444,1.063385,[  3 115] ; [  3 263],[  1.84375 116.15625] ; [  4.15625 261.84375],0
a8,1,0.375277,0.786116,[ 11 101] ; [ 31 205],[13.51724138 98.48275862] ; [ 28.48275862 207.51724138],0
p1,1,0.383545,0.759309,[ 11 108] ; [ 18 250],[  8.91731266 110.08268734] ; [ 20.08268734 247.91731266],0
d2,1,0.503702,0.447128,[53 64] ; [112 157],[50.01295337 66.98704663] ; [114.98704663 154.01295337],0
p5,1,0.512994,0.427955,[ 14 104] ; [ 26 243],[ 12.19638243 105.80361757] ; [ 27.80361757 241.19638243],0
p9,1,0.627569,0.235372,[92 24] ; [215  49],[93.71578947 22.28421053] ; [213.28421053  50.71578947],0
n3,1,0.639754,0.219064,[23 10] ; [46 16],[23.96842105  9.03157895] ; [45.03157895 16.96842105],0
s3,1,0.659161,0.194545,[28 89] ; [ 58 207],[26.34031414 90.65968586] ; [ 59.65968586 205.34031414],0
s8,1,0.65959,0.194022,[28 90] ; [ 69 198],[29.72987013 88.27012987] ; [ 67.27012987 199.72987013],0
b4,1,0.796087,0.066778,[72 47] ; [159 110],[70.84793814 48.15206186] ; [160.15206186 108.84793814],0
s7,1,0.816205,0.054023,[31 84] ; [ 72 184],[31.92722372 83.07277628] ; [ 71.07277628 184.92722372],0
a4,1,0.819063,0.052327,[45 72] ; [106 161],[46.0078125 70.9921875] ; [104.9921875 162.0078125],0
s4,1,0.827237,0.047632,[ 13 106] ; [ 27 238],[ 12.39583333 106.60416667] ; [ 27.60416667 237.39583333],0
n4,1,0.940302,0.005609,[91 28] ; [204  64],[90.71059432 28.28940568] ; [204.28940568  63.71059432],0
p12,1,0.962689,0.002188,[  6 111] ; [ 14 253],[  6.09375 110.90625] ; [ 13.90625 253.09375],0
