Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,1e-06,24.596047,[32 70] ; [37 13],[46.30263158 55.69736842] ; [22.69736842 27.30263158],1
v1,1,0.001411,10.190719,[33 63] ; [31 19],[42.08219178 53.91780822] ; [21.91780822 28.08219178],0
r4,1,0.007817,7.074913,[51 51] ; [37 14],[58.66666667 43.33333333] ; [29.33333333 21.66666667],0
n6,1,0.008253,6.977648,[72 29] ; [46  5],[78.40789474 22.59210526] ; [39.59210526 11.40789474],0
p6,1,0.013546,6.096327,[26 73] ; [22 25],[32.54794521 66.45205479] ; [15.45205479 31.54794521],0
s8,1,0.018552,5.543256,[25 77] ; [22 29],[31.33333333 70.66666667] ; [15.66666667 35.33333333],0
r3,1,0.025133,5.014716,[82 20] ; [48  3],[86.66666667 15.33333333] ; [43.33333333  7.66666667],0
n4,1,0.029049,4.764706,[62 40] ; [40 11],[68. 34.] ; [34. 17.],0
p7,1,0.032337,4.580566,[43 56] ; [31 19],[49.16778523 49.83221477] ; [24.83221477 25.16778523],0
s7,1,0.036785,4.360326,[31 65] ; [25 25],[36.82191781 59.17808219] ; [19.17808219 30.82191781],0
s6,1,0.040492,4.197165,[52 50] ; [33 15],[57.8 44.2] ; [27.2 20.8],0
p8,1,0.056513,3.63687,[36 65] ; [25 23],[41.34899329 59.65100671] ; [19.65100671 28.34899329],0
p2,1,0.082053,3.02376,[67 34] ; [40 10],[71.56953642 29.43046358] ; [35.43046358 14.56953642],0
p11,1,0.098276,2.733298,[69 33] ; [41 10],[73.33333333 28.66666667] ; [36.66666667 14.33333333],0
n2,1,0.104897,2.629463,[27  6] ; [11  7],[24.58823529  8.41176471] ; [13.41176471  4.58823529],0
a3,1,0.134673,2.237796,[63 38] ; [38 13],[67.11184211 33.88815789] ; [33.88815789 17.11184211],0
p3,1,0.148394,2.088677,[40 61] ; [26 24],[44.14569536 56.85430464] ; [21.85430464 28.14569536],0
u1,1,0.202027,1.62766,[10 92] ; [ 2 49],[ 8. 94.] ; [ 4. 47.],0
n3,1,0.216599,1.52676,[18 15] ; [13  5],[20.05882353 12.94117647] ; [10.94117647  7.05882353],0
r2,1,0.229851,1.441782,[72 23] ; [43  8],[74.82876712 20.17123288] ; [40.17123288 10.82876712],0
b2,1,0.231185,1.433555,[22 43] ; [14 16],[24.63157895 40.36842105] ; [11.36842105 18.63157895],0
b3,1,0.231185,1.433555,[22 43] ; [14 16],[24.63157895 40.36842105] ; [11.36842105 18.63157895],0
s4,1,0.260808,1.264463,[24 78] ; [ 8 43],[21.33333333 80.66666667] ; [10.66666667 40.33333333],0
v4,1,0.279112,1.171406,[83 19] ; [45  6],[85.33333333 16.66666667] ; [42.66666667  8.33333333],0
b4,1,0.291977,1.110484,[59 43] ; [34 17],[62. 40.] ; [31. 20.],0
p1,1,0.305317,1.050824,[ 7 95] ; [ 6 45],[ 8.66666667 93.33333333] ; [ 4.33333333 46.66666667],0
n5,1,0.320528,0.986789,[61 40] ; [35 16],[63.78947368 37.21052632] ; [32.21052632 18.78947368],0
d1,1,0.357386,0.847059,[54 48] ; [31 20],[56.66666667 45.33333333] ; [28.33333333 22.66666667],0
s5,1,0.374631,0.788245,[29 66] ; [11 36],[26.76056338 68.23943662] ; [13.23943662 33.76056338],0
a5,1,0.411005,0.675893,[65 37] ; [29 22],[62.66666667 39.33333333] ; [31.33333333 19.66666667],0
p10,1,0.449692,0.571429,[68 32] ; [37 13],[70. 30.] ; [35. 15.],0
