Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,82.392437,[191  85] ; [ 2 54],[160.44578313 115.55421687] ; [32.55421687 23.44578313],1
d5,1,0.0,43.054414,[239  37] ; [27 29],[221.13253012  54.86746988] ; [44.86746988 11.13253012],1
d3,1,0.0,38.237973,[213  63] ; [20 36],[193.69879518  82.30120482] ; [39.30120482 16.69879518],1
a3,1,0.0,29.796939,[222  52] ; [26 30],[205.91515152  68.08484848] ; [42.08484848 13.91515152],1
d2,1,7e-06,20.191624,[150 126] ; [12 44],[134.6746988 141.3253012] ; [27.3253012 28.6746988],1
a2,1,1.1e-05,19.360939,[ 82 194] ; [ 1 55],[ 69. 207.] ; [14. 42.],1
a5,1,7.3e-05,15.732974,[214  62] ; [29 27],[202.01204819  73.98795181] ; [40.98795181 15.01204819],1
s2,1,0.000457,12.28462,[226  50] ; [34 22],[216.14457831  59.85542169] ; [43.85542169 12.14457831],1
r1,1,0.00046,12.270084,[238  38] ; [36 18],[229.16363636  46.83636364] ; [44.83636364  9.16363636],1
a4,1,0.000483,12.179914,[136 140] ; [13 42],[124.24169184 151.75830816] ; [24.75830816 30.24169184],1
u1,1,0.001981,9.566666,[ 58 218] ; [ 2 54],[ 49.87951807 226.12048193] ; [10.12048193 45.87951807],0
a6,1,0.003473,8.54052,[193  82] ; [28 28],[183.6102719  91.3897281] ; [37.3897281 18.6102719],0
p9,1,0.00464,8.01479,[245  30] ; [42 14],[238.44410876  36.55589124] ; [48.55589124  7.44410876],0
p10,1,0.004853,7.933234,[240  35] ; [39 15],[233.20668693  41.79331307] ; [45.79331307  8.20668693],0
p2,1,0.010923,6.477817,[253  23] ; [45 11],[247.73493976  28.26506024] ; [50.26506024  5.73493976],0
p11,1,0.011094,6.450186,[232  44] ; [39 17],[225.28915663  50.71084337] ; [45.71084337 10.28915663],0
r3,1,0.011749,6.348373,[270   4] ; [52  4],[267.35757576   6.64242424] ; [54.64242424  1.35757576],0
b2,1,0.016325,5.767567,[ 75 104] ; [ 8 30],[ 68.46543779 110.53456221] ; [14.53456221 23.46543779],0
b3,1,0.016325,5.767567,[ 75 104] ; [ 8 30],[ 68.46543779 110.53456221] ; [14.53456221 23.46543779],0
p6,1,0.018954,5.505735,[145 129] ; [20 36],[137. 137.] ; [28. 28.],0
s5,1,0.022097,5.238113,[129 137] ; [17 37],[121.3625 144.6375] ; [24.6375 29.3625],0
