Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,36.438958,[104  22] ; [17 31],[87.62068966 38.37931034] ; [33.37931034 14.62068966],1
p10,1,0.015866,5.81765,[90 34] ; [25 22],[83.39181287 40.60818713] ; [31.60818713 15.39181287],0
p9,1,0.016943,5.702217,[95 30] ; [27 20],[88.6627907 36.3372093] ; [33.3372093 13.6627907],0
n6,1,0.028302,4.809585,[100  27] ; [30 18],[94.34285714 32.65714286] ; [35.65714286 12.34285714],0
d5,1,0.067116,3.352188,[63 64] ; [16 31],[57.66091954 69.33908046] ; [21.33908046 25.66091954],0
a4,1,0.098823,2.72443,[33 92] ; [ 7 41],[28.9017341 96.0982659] ; [11.0982659 36.9017341],0
s5,1,0.099745,2.709618,[ 24 101] ; [ 4 42],[ 20.46783626 104.53216374] ; [ 7.53216374 38.46783626],0
v3,1,0.116363,2.465609,[39 86] ; [ 9 38],[34.88372093 90.11627907] ; [13.11627907 33.88372093],0
s6,1,0.123576,2.371404,[67 58] ; [19 28],[62.5 62.5] ; [23.5 23.5],0
s7,1,0.150027,2.071976,[44 74] ; [12 35],[40.04848485 77.95151515] ; [15.95151515 31.04848485],0
d2,1,0.162578,1.950085,[34 93] ; [ 8 40],[30.48 96.52] ; [11.52 36.48],0
r3,1,0.172131,1.864286,[102  24] ; [43  5],[105.  21.] ; [40.  8.],0
p3,1,0.198548,1.653024,[50 76] ; [14 34],[46.34482759 79.65517241] ; [17.65517241 30.34482759],0
v1,1,0.221801,1.492682,[55 69] ; [16 31],[51.48538012 72.51461988] ; [19.51461988 27.48538012],0
n1,1,0.224903,1.472809,[17 21] ; [ 5 13],[14.92857143 23.07142857] ; [ 7.07142857 10.92857143],0
p1,1,0.249904,1.32384,[ 11 116] ; [ 7 41],[ 13.06285714 113.93714286] ; [ 4.93714286 43.06285714],0
v4,1,0.257654,1.281321,[107  19] ; [43  4],[109.24855491  16.75144509] ; [40.75144509  6.24855491],0
d3,1,0.258581,1.27634,[32 94] ; [16 31],[34.95953757 91.04046243] ; [13.04046243 33.95953757],0
b5,1,0.298944,1.078901,[71 56] ; [31 17],[74.02285714 52.97714286] ; [27.97714286 20.02285714],0
u3,1,0.324291,0.971563,[26 38] ; [14 13],[28.13186813 35.86813187] ; [11.86813187 15.13186813],0
a5,1,0.331978,0.941167,[66 61] ; [21 27],[63.13714286 63.86285714] ; [23.86285714 24.13714286],0
p2,1,0.357182,0.847778,[89 38] ; [37 11],[91.44 35.56] ; [34.56 13.44],0
n3,1,0.37397,0.790431,[27 11] ; [14  3],[28.32727273  9.67272727] ; [12.67272727  4.32727273],0
p12,1,0.426346,0.632758,[  6 121] ; [ 1 47],[  5.08 121.92] ; [ 1.92 46.08],0
d1,1,0.426346,0.632758,[  6 121] ; [ 1 47],[  5.08 121.92] ; [ 1.92 46.08],0
v2,1,0.429823,0.623302,[48 70] ; [16 31],[45.76969697 72.23030303] ; [18.23030303 28.76969697],0
a3,1,0.433284,0.614004,[63 62] ; [21 27],[60.69364162 64.30635838] ; [23.30635838 24.69364162],0
a6,1,0.461488,0.542284,[74 53] ; [25 23],[71.84571429 55.15428571] ; [27.15428571 20.84571429],0
p11,1,0.484761,0.488134,[89 38] ; [31 17],[87.08571429 39.91428571] ; [32.91428571 15.08571429],0
