Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.009701,6.689032,[26 28] ; [ 5 22],[20.66666667 33.33333333] ; [10.33333333 16.66666667],0
b1,1,0.068041,3.32967,[27 28] ; [19  8],[30.85365854 24.14634146] ; [15.14634146 11.85365854],0
a4,1,0.07214,3.23364,[21 34] ; [ 5 22],[17.43902439 37.56097561] ; [ 8.56097561 18.43902439],0
b5,1,0.098693,2.726536,[35 20] ; [12 15],[31.52439024 23.47560976] ; [15.47560976 11.52439024],0
d1,1,0.127509,2.322575,[26 29] ; [ 8 19],[22.80487805 32.19512195] ; [11.19512195 15.80487805],0
p10,1,0.150121,2.071023,[35 19] ; [13 14],[32. 22.] ; [16. 11.],0
a3,1,0.154729,2.025,[33 21] ; [12 15],[30. 24.] ; [15. 12.],0
v3,1,0.157152,2.001416,[16 39] ; [ 4 23],[13.41463415 41.58536585] ; [ 6.58536585 20.41463415],0
s4,1,0.163738,1.939356,[ 9 46] ; [ 8 19],[11.40243902 43.59756098] ; [ 5.59756098 21.40243902],0
a5,1,0.181221,1.787583,[29 26] ; [10 17],[26.15853659 28.84146341] ; [12.84146341 14.15853659],0
b4,1,0.18342,1.76969,[33 22] ; [12 15],[30.18292683 24.81707317] ; [14.81707317 12.18292683],0
a2,1,0.19561,1.674848,[ 7 48] ; [ 1 26],[ 5.36585366 49.63414634] ; [ 2.63414634 24.36585366],0
p6,1,0.222455,1.488463,[15 39] ; [ 4 22],[12.825 41.175] ; [ 6.175 19.825],0
s3,1,0.257839,1.280323,[23 31] ; [ 8 19],[20.66666667 33.33333333] ; [10.33333333 16.66666667],0
p4,1,0.260589,1.265625,[19 35] ; [13 14],[21.33333333 32.66666667] ; [10.66666667 16.33333333],0
n1,1,0.348928,0.877352,[10 17] ; [ 4 13],[ 8.59090909 18.40909091] ; [ 5.40909091 11.59090909],0
p5,1,0.36812,0.81,[ 5 49] ; [ 1 26],[ 4. 50.] ; [ 2. 25.],0
s2,1,0.430541,0.621364,[19 36] ; [ 7 20],[17.43902439 37.56097561] ; [ 8.56097561 18.43902439],0
p9,1,0.434171,0.61164,[36 18] ; [15 11],[34.425 19.575] ; [16.575  9.425],0
p2,1,0.450502,0.569389,[37 16] ; [21  6],[38.425 14.575] ; [19.575  7.425],0
