Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a5,1,0.00036,12.729726,[50 15] ; [3 9],[44.74025974 20.25974026] ; [8.25974026 3.74025974],1
n5,1,0.000853,11.122222,[52 13] ; [4 8],[47.27272727 17.72727273] ; [8.72727273 3.27272727],1
s4,1,0.005396,7.741652,[13 52] ; [7 5],[16.88311688 48.11688312] ; [3.11688312 8.88311688],0
n4,1,0.009549,6.717172,[50 14] ; [5 7],[46.31578947 17.68421053] ; [8.68421053 3.31578947],0
r2,1,0.01367,6.080289,[63  1] ; [10  2],[61.47368421  2.52631579] ; [11.52631579  0.47368421],0
a3,1,0.038843,4.267733,[51 14] ; [6 6],[48.11688312 16.88311688] ; [8.88311688 3.11688312],0
d3,1,0.063053,3.455206,[42 23] ; [11  1],[44.74025974 20.25974026] ; [8.25974026 3.74025974],0
a4,1,0.081931,3.026172,[34 31] ; [3 9],[31.23376623 33.76623377] ; [5.76623377 6.23376623],0
a2,1,0.108854,2.57078,[20 45] ; [ 1 11],[17.72727273 47.27272727] ; [3.27272727 8.72727273],0
v1,1,0.110843,2.54216,[32 32] ; [9 3],[34.52631579 29.47368421] ; [6.47368421 5.52631579],0
d2,1,0.164684,1.930677,[41 24] ; [5 7],[38.83116883 26.16883117] ; [7.16883117 4.83116883],0
p4,1,0.164684,1.930677,[41 24] ; [5 7],[38.83116883 26.16883117] ; [7.16883117 4.83116883],0
r4,1,0.211934,1.558168,[61  4] ; [10  2],[59.93506494  5.06493506] ; [11.06493506  0.93506494],0
d4,1,0.247449,1.337648,[50 15] ; [11  1],[51.49350649 13.50649351] ; [9.50649351 2.49350649],0
p7,1,0.288646,1.125926,[32 32] ; [4 8],[30.31578947 33.68421053] ; [5.68421053 6.31578947],0
n1,1,0.311405,1.024707,[13 10] ; [2 4],[11.89655172 11.10344828] ; [3.10344828 2.89655172],0
b5,1,0.337042,0.921651,[42 23] ; [6 6],[40.51948052 24.48051948] ; [7.48051948 4.51948052],0
p3,1,0.358713,0.842393,[31 34] ; [4 8],[29.54545455 35.45454545] ; [5.45454545 6.54545455],0
u2,1,0.36308,0.827211,[8 6] ; [4 1],[8.84210526 5.15789474] ; [3.15789474 1.84210526],0
u1,1,0.369247,0.806197,[19 46] ; [ 2 10],[17.72727273 47.27272727] ; [3.27272727 8.72727273],0
s5,1,0.405262,0.692658,[30 30] ; [7 4],[31.26760563 28.73239437] ; [5.73239437 5.26760563],0
p9,1,0.513891,0.426136,[52 12] ; [8 3],[51.2 12.8] ; [8.8 2.2],0
p2,1,0.549999,0.357318,[49 16] ; [10  2],[49.80519481 15.19480519] ; [9.19480519 2.80519481],0
s2,1,0.549999,0.357318,[49 16] ; [10  2],[49.80519481 15.19480519] ; [9.19480519 2.80519481],0
a8,1,0.55252,0.352822,[ 9 47] ; [ 1 10],[ 8.35820896 47.64179104] ; [1.64179104 9.35820896],0
v2,1,0.580718,0.305075,[35 29] ; [7 4],[35.84 28.16] ; [6.16 4.84],0
p5,1,0.601705,0.272432,[ 9 56] ; [ 1 11],[ 8.44155844 56.55844156] ; [ 1.55844156 10.44155844],0
a7,1,0.607898,0.263248,[48 17] ; [8 4],[47.27272727 17.72727273] ; [8.72727273 3.27272727],0
s6,1,0.641925,0.216234,[54  9] ; [10  1],[54.48648649  8.51351351] ; [9.51351351 1.48648649],0
d1,1,0.677674,0.172756,[42 23] ; [7 5],[41.36363636 23.63636364] ; [7.63636364 4.36363636],0
r1,1,0.695179,0.153535,[56  8] ; [10  2],[55.57894737  8.42105263] ; [10.42105263  1.57894737],0
n2,1,0.723582,0.125086,[17  6] ; [4 2],[16.65517241  6.34482759] ; [4.34482759 1.65517241],0
b1,1,0.774251,0.082265,[35 30] ; [7 5],[35.45454545 29.54545455] ; [6.54545455 5.45454545],0
v3,1,0.804683,0.061153,[25 37] ; [4 7],[24.63013699 37.36986301] ; [4.36986301 6.63013699],0
b2,1,0.826783,0.047886,[11 27] ; [2 4],[11.22727273 26.77272727] ; [1.77272727 4.22727273],0
b3,1,0.826783,0.047886,[11 27] ; [2 4],[11.22727273 26.77272727] ; [1.77272727 4.22727273],0
s7,1,0.832624,0.044663,[48 10] ; [8 2],[47.76470588 10.23529412] ; [8.23529412 1.76470588],0
a6,1,0.891173,0.01872,[42 23] ; [8 4],[42.20779221 22.79220779] ; [7.79220779 4.20779221],0
p10,1,0.89545,0.017269,[47 16] ; [8 3],[46.82432432 16.17567568] ; [8.17567568 2.82432432],0
p1,1,0.910427,0.012656,[10 55] ; [ 2 10],[10.12987013 54.87012987] ; [ 1.87012987 10.12987013],0
r3,1,0.920855,0.009872,[59  6] ; [11  1],[59.09090909  5.90909091] ; [10.90909091  1.09090909],0
n3,1,0.943843,0.004962,[15  7] ; [4 2],[14.92857143  7.07142857] ; [4.07142857 1.92857143],0
s3,1,0.944422,0.00486,[44 21] ; [8 4],[43.8961039 21.1038961] ; [8.1038961 3.8961039],0
p8,1,0.972468,0.001191,[22 43] ; [4 8],[21.94805195 43.05194805] ; [4.05194805 7.94805195],0
p6,1,0.993394,6.9e-05,[27 38] ; [5 7],[27.01298701 37.98701299] ; [4.98701299 7.01298701],0
b4,1,0.993394,6.9e-05,[38 27] ; [7 5],[37.98701299 27.01298701] ; [7.01298701 4.98701299],0
