Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v1,1,0.028401,4.803548,[41 85] ; [4 1],[43.28244275 82.71755725] ; [1.71755725 3.28244275],0
s5,1,0.034121,4.488617,[25 99] ; [3 2],[26.91472868 97.08527132] ; [1.08527132 3.91472868],0
d1,1,0.060618,3.520393,[50 81] ; [4 1],[52.01470588 78.98529412] ; [1.98529412 3.01470588],0
a5,1,0.151391,2.058179,[69 62] ; [1 4],[67.42647059 63.57352941] ; [2.57352941 2.42647059],0
p3,1,0.155046,2.021889,[39 91] ; [3 2],[40.44444444 89.55555556] ; [1.55555556 3.44444444],0
b1,1,0.161315,1.961852,[63 68] ; [4 1],[64.53676471 66.46323529] ; [2.46323529 2.53676471],0
p7,1,0.197396,1.661538,[42 88] ; [3 2],[43.33333333 86.66666667] ; [1.66666667 3.33333333],0
s2,1,0.23885,1.38737,[45 86] ; [3 2],[46.23529412 84.76470588] ; [1.76470588 3.23529412],0
p11,1,0.282412,1.155445,[73 58] ; [4 1],[74.16911765 56.83088235] ; [2.83088235 2.16911765],0
p10,1,0.298859,1.079278,[73 56] ; [4 1],[74.12686567 54.87313433] ; [2.87313433 2.12686567],0
a6,1,0.311645,1.023689,[75 56] ; [4 1],[76.09558824 54.90441176] ; [2.90441176 2.09558824],0
s6,1,0.391737,0.733543,[53 77] ; [3 2],[53.92592593 76.07407407] ; [2.07407407 2.92592593],0
n4,1,0.410183,0.67827,[81 50] ; [4 1],[81.875 49.125] ; [3.125 1.875],0
r2,1,0.436688,0.604971,[95 31] ; [3 2],[94.25954198 31.74045802] ; [3.74045802 1.25954198],0
a4,1,0.439969,0.596364,[48 82] ; [1 4],[47.18518519 82.81481481] ; [1.81481481 3.18518519],0
n5,1,0.465907,0.531668,[84 47] ; [4 1],[84.76470588 46.23529412] ; [3.23529412 1.76470588],0
a7,1,0.497574,0.460107,[72 58] ; [2 3],[71.25925926 58.74074074] ; [2.74074074 2.25925926],0
a2,1,0.60538,0.266957,[ 16 115] ; [1 4],[ 16.375 114.625] ; [0.625 4.375],0
r4,1,0.624682,0.239342,[64 67] ; [3 2],[64.53676471 66.46323529] ; [2.46323529 2.53676471],0
d5,1,0.690251,0.158814,[89 41] ; [3 2],[88.59259259 41.40740741] ; [3.40740741 1.59259259],0
n6,1,0.709581,0.138696,[89 42] ; [3 2],[88.61764706 42.38235294] ; [3.38235294 1.61764706],0
v4,1,0.76502,0.089338,[97 34] ; [4 1],[97.28676471 33.71323529] ; [3.71323529 1.28676471],0
v2,1,0.815482,0.054457,[44 82] ; [2 3],[44.24427481 81.75572519] ; [1.75572519 3.24427481],0
a3,1,0.832444,0.044761,[84 46] ; [3 2],[83.77777778 46.22222222] ; [3.22222222 1.77777778],0
s7,1,0.842523,0.039468,[37 88] ; [1 3],[36.82170543 88.17829457] ; [1.17829457 2.82170543],0
d2,1,0.853226,0.034226,[57 72] ; [2 3],[56.79850746 72.20149254] ; [2.20149254 2.79850746],0
b4,1,0.876434,0.024177,[74 57] ; [3 2],[74.16911765 56.83088235] ; [2.83088235 2.16911765],0
v3,1,0.88206,0.02201,[29 98] ; [1 4],[28.86363636 98.13636364] ; [1.13636364 3.86363636],0
b5,1,0.934062,0.006845,[81 50] ; [3 2],[80.91176471 50.08823529] ; [3.08823529 1.91176471],0
s3,1,0.945374,0.004695,[54 76] ; [2 3],[53.92592593 76.07407407] ; [2.07407407 2.92592593],0
