Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,2e-05,18.179819,[30 11] ; [45 83],[18.19526627 22.80473373] ; [56.80473373 71.19526627],1
s6,1,0.000208,13.758222,[34  5] ; [70 59],[24.14285714 14.85714286] ; [79.85714286 49.14285714],1
s7,1,0.003098,8.748921,[23 15] ; [41 81],[15.2 22.8] ; [48.8 73.2],0
r1,1,0.007526,7.142952,[34  7] ; [77 51],[26.92899408 14.07100592] ; [84.07100592 43.92899408],0
p5,1,0.010462,6.554433,[ 9 31] ; [ 10 118],[ 4.52380952 35.47619048] ; [ 14.47619048 113.52380952],0
b2,1,0.015607,5.846591,[ 2 23] ; [26 54],[ 6.66666667 18.33333333] ; [21.33333333 58.66666667],0
b3,1,0.015607,5.846591,[ 2 23] ; [26 54],[ 6.66666667 18.33333333] ; [21.33333333 58.66666667],0
p2,1,0.01603,5.799589,[36  4] ; [92 37],[30.29585799  9.70414201] ; [97.70414201 31.29585799],0
p6,1,0.025716,4.975025,[19 20] ; [37 89],[13.23636364 25.76363636] ; [42.76363636 83.23636364],0
s4,1,0.026519,4.921875,[10 30] ; [ 14 114],[ 5.71428571 34.28571429] ; [ 18.28571429 109.71428571],0
p1,1,0.028245,4.813065,[ 8 32] ; [ 10 119],[ 4.26035503 35.73964497] ; [ 13.73964497 115.26035503],0
b4,1,0.039442,4.241721,[30 11] ; [71 58],[24.35882353 16.64117647] ; [76.64117647 52.35882353],0
v4,1,0.040318,4.204435,[40  1] ; [110  18],[36.39053254  4.60946746] ; [113.60946746  14.39053254],0
p8,1,0.048641,3.887692,[24 16] ; [54 74],[18.57142857 21.42857143] ; [59.42857143 68.57142857],0
p4,1,0.055345,3.671648,[26 14] ; [61 67],[20.71428571 19.28571429] ; [66.28571429 61.71428571],0
u1,1,0.056942,3.624275,[ 3 38] ; [  2 127],[ 1.20588235 39.79411765] ; [  3.79411765 125.20588235],0
n2,1,0.059504,3.551149,[12  1] ; [18 10],[9.51219512 3.48780488] ; [20.48780488  7.51219512],0
