Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,42.104521,[36 41] ; [95 10],[55.42307692 21.57692308] ; [75.57692308 29.42307692],1
r2,1,2e-06,22.850168,[53 24] ; [99  5],[64.66298343 12.33701657] ; [87.33701657 16.66298343],1
a6,1,0.000346,12.802079,[27 50] ; [65 40],[38.92307692 38.07692308] ; [53.07692308 51.92307692],1
v4,1,0.000519,12.046456,[57 19] ; [98  7],[65.08287293 10.91712707] ; [89.91712707 15.08287293],1
v2,1,0.00062,11.714896,[20 55] ; [51 46],[30.95930233 44.04069767] ; [40.04069767 56.95930233],1
u3,1,0.002054,9.50027,[16 36] ; [37 25],[24.1754386 27.8245614] ; [28.8245614 33.1754386],0
r3,1,0.002935,8.847666,[59 18] ; [96  8],[65.93922652 11.06077348] ; [89.06077348 14.93922652],0
a7,1,0.004034,8.268314,[37 39] ; [72 31],[46.27932961 29.72067039] ; [62.72067039 40.27932961],0
s6,1,0.005625,7.66653,[23 53] ; [52 50],[32.02247191 43.97752809] ; [42.97752809 59.02247191],0
d4,1,0.006763,7.334822,[38 39] ; [72 32],[46.79558011 30.20441989] ; [63.20441989 40.79558011],0
p11,1,0.010751,6.505944,[45 32] ; [80 25],[52.88461538 24.11538462] ; [72.11538462 32.88461538],0
d5,1,0.010771,6.502699,[34 42] ; [67 38],[42.40883978 33.59116022] ; [58.59116022 46.40883978],0
v1,1,0.020704,5.351513,[20 56] ; [44 58],[27.3258427 48.6741573] ; [36.6741573 65.3258427],0
d1,1,0.059358,3.555227,[14 63] ; [32 73],[19.46153846 57.53846154] ; [26.53846154 78.46153846],0
s5,1,0.075192,3.165871,[ 7 68] ; [19 81],[11.14285714 63.85714286] ; [14.85714286 85.14285714],0
a1,1,0.111749,2.529316,[ 5 72] ; [  2 103],[ 2.96153846 74.03846154] ; [  4.03846154 100.96153846],0
n3,1,0.147394,2.099019,[16 10] ; [23  6],[18.43636364  7.56363636] ; [20.56363636  8.43636364],0
b1,1,0.147688,2.095972,[33 44] ; [34 71],[28.34615385 48.65384615] ; [38.65384615 66.34615385],0
d2,1,0.148921,2.083272,[21 56] ; [19 85],[17.01657459 59.98342541] ; [22.98342541 81.01657459],0
