Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,62.652436,[44 80] ; [246  80],[79.91111111 44.08888889] ; [210.08888889 115.91111111],1
d3,1,0.0,42.257572,[60 64] ; [260  67],[87.98226164 36.01773836] ; [232.01773836  94.98226164],1
a2,1,1e-06,23.471602,[ 13 111] ; [109 220],[33.39514349 90.60485651] ; [ 88.60485651 240.39514349],1
u1,1,3e-06,21.790425,[  9 115] ; [ 91 238],[27.37306843 96.62693157] ; [ 72.62693157 256.37306843],1
b5,1,8e-06,19.924005,[54 70] ; [219 110],[74.72847682 49.27152318] ; [198.27152318 130.72847682],1
r2,1,0.000154,14.327328,[112  11] ; [322   5],[118.62666667   4.37333333] ; [315.37333333  11.62666667],1
s8,1,0.001917,9.62765,[91 33] ; [188 139],[76.70953437 47.29046563] ; [202.29046563 124.70953437],0
r4,1,0.00341,8.573799,[107  17] ; [311  18],[114.41942605   9.58057395] ; [303.58057395  25.41942605],0
d1,1,0.003604,8.473067,[67 57] ; [226 103],[80.20309051 43.79690949] ; [212.79690949 116.20309051],0
b1,1,0.004609,8.026645,[63 61] ; [119 210],[49.81898455 74.18101545] ; [132.18101545 196.81898455],0
r1,1,0.010465,6.553982,[93 31] ; [278  48],[102.23111111  21.76888889] ; [268.76888889  57.23111111],0
a1,1,0.019556,5.451135,[ 13 111] ; [ 15 314],[  7.66445916 116.33554084] ; [ 20.33554084 308.66445916],0
s7,1,0.020069,5.405858,[93 26] ; [210 105],[83.08064516 35.91935484] ; [219.91935484  95.08064516],0
p2,1,0.030188,4.698572,[94 28] ; [280  47],[101.62138085  20.37861915] ; [272.37861915  54.62138085],0
n1,1,0.034749,4.457478,[18 15] ; [20 42],[13.2 19.8] ; [24.8 37.2],0
b4,1,0.038117,4.299778,[62 62] ; [200 129],[71.71743929 52.28256071] ; [190.28256071 138.71743929],0
p9,1,0.043771,4.065376,[101  21] ; [290  33],[107.19550562  14.80449438] ; [283.80449438  39.19550562],0
