Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,96.619465,[ 43 132] ; [234  99],[95.42322835 79.57677165] ; [181.57677165 151.42322835],1
p6,1,0.0,61.314086,[ 31 143] ; [180 154],[ 72.27165354 101.72834646] ; [138.72834646 195.27165354],1
p2,1,0.0,38.152869,[123  52] ; [306  29],[147.20588235  27.79411765] ; [281.79411765  53.20588235],1
p3,1,0.0,32.715773,[ 65 110] ; [214 122],[95.54794521 79.45205479] ; [183.45205479 152.54794521],1
p10,1,0.0,25.384388,[130  43] ; [304  28],[148.67722772  24.32277228] ; [285.32277228  46.67722772],1
p4,1,2e-06,22.610837,[92 82] ; [248  88],[116.  58.] ; [224. 112.],1
p11,1,0.001034,10.766067,[126  49] ; [283  53],[140.06849315  34.93150685] ; [268.93150685  67.06849315],0
r3,1,0.001415,10.1858,[162  13] ; [329   6],[168.48039216   6.51960784] ; [322.51960784  12.48039216],0
s5,1,0.001867,9.676238,[ 59 110] ; [163 166],[75.3373494 93.6626506] ; [146.6626506 182.3373494],0
s7,1,0.002107,9.45416,[87 79] ; [216 108],[102.64897959  63.35102041] ; [200.35102041 123.64897959],0
p9,1,0.002447,9.180031,[142  30] ; [306  28],[152.28458498  19.71541502] ; [295.71541502  38.28458498],0
b5,1,0.003054,8.774688,[123  52] ; [191 145],[107.53424658  67.46575342] ; [206.46575342 129.53424658],0
v1,1,0.007742,7.092225,[81 85] ; [203 128],[94.85714286 71.14285714] ; [189.14285714 141.85714286],0
s8,1,0.016183,5.782903,[85 89] ; [201 134],[97.76817289 76.23182711] ; [188.23182711 146.76817289],0
a3,1,0.017555,5.640013,[117  57] ; [258  77],[128.19253438  45.80746562] ; [246.80746562  88.19253438],0
r4,1,0.020103,5.402955,[158  17] ; [321  15],[164.04109589  10.95890411] ; [314.95890411  21.04109589],0
p5,1,0.022761,5.186635,[ 17 157] ; [ 58 277],[ 25.63850688 148.36149312] ; [ 49.36149312 285.63850688],0
n5,1,0.031323,4.635199,[135  40] ; [285  51],[143.83561644  31.16438356] ; [276.16438356  59.83561644],0
d4,1,0.045885,3.985827,[139  36] ; [289  46],[146.8627451  28.1372549] ; [281.1372549  53.8627451],0
a8,1,0.053631,3.724148,[ 16 142] ; [ 52 258],[ 22.95726496 135.04273504] ; [ 45.04273504 264.95726496],0
b4,1,0.060457,3.524813,[115  60] ; [192 144],[105.1369863  69.8630137] ; [201.8630137 134.1369863],0
r1,1,0.064184,3.42584,[138  37] ; [285  49],[145.43222004  29.56777996] ; [277.56777996  56.43222004],0
s1,1,0.071512,3.247969,[ 11 161] ; [ 10 322],[  7.16666667 164.83333333] ; [ 13.83333333 318.16666667],0
a5,1,0.085872,2.950112,[125  50] ; [263  73],[132.87671233  42.12328767] ; [255.12328767  80.87671233],0
v3,1,0.086967,2.92963,[ 61 106] ; [147 183],[69.89134809 97.10865191] ; [138.10865191 191.89134809],0
d3,1,0.087464,2.920443,[116  59] ; [247  89],[124.31506849  50.68493151] ; [238.68493151  97.31506849],0
