Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,313.757346,[335  47] ; [ 69 253],[219.21590909 162.78409091] ; [184.78409091 137.21590909],1
s6,1,0.0,120.14365,[330  48] ; [157 163],[263.73352436 114.26647564] ; [223.26647564  96.73352436],1
s7,1,0.0,114.682002,[262 108] ; [ 91 217],[192.64011799 177.35988201] ; [160.35988201 147.64011799],1
s8,1,0.0,95.583641,[247 135] ; [ 90 234],[182.3427762 199.6572238] ; [154.6572238 169.3427762],1
s5,1,0.0,63.287561,[183 183] ; [ 66 253],[133.04233577 232.95766423] ; [115.95766423 203.04233577],1
s4,1,5e-06,20.956444,[ 90 289] ; [ 34 289],[ 66.94586895 312.05413105] ; [ 57.05413105 265.94586895],1
p6,1,9.7e-05,15.187651,[171 208] ; [ 99 223],[145.97717546 233.02282454] ; [124.02282454 197.97717546],1
p12,1,0.000836,11.159897,[ 48 335] ; [ 17 307],[ 35.21216407 347.78783593] ; [ 29.78783593 294.21216407],1
d1,1,0.00087,11.086166,[255 129] ; [176 149],[233.43300423 150.56699577] ; [197.56699577 127.43300423],1
u1,1,0.001891,9.652824,[ 84 300] ; [ 42 283],[ 68.2425952 315.7574048] ; [ 57.7574048 267.2425952],0
d4,1,0.002002,9.547681,[334  48] ; [256  69],[318.78359264  63.21640736] ; [271.21640736  53.78359264],0
d2,1,0.003851,8.35299,[202 180] ; [136 188],[182.88385269 199.11614731] ; [155.11614731 168.88385269],0
s1,1,0.004743,7.974863,[ 17 363] ; [  3 321],[ 10.79545455 369.20454545] ; [  9.20454545 314.79545455],0
a3,1,0.006583,7.383462,[295  88] ; [220 104],[278.98868458 104.01131542] ; [236.01131542  87.98868458],0
a2,1,0.010485,6.550532,[106 278] ; [ 63 262],[ 91.53173484 292.46826516] ; [ 77.46826516 247.53173484],0
p4,1,0.015773,5.827988,[256 126] ; [188 135],[240.5787234 141.4212766] ; [203.4212766 119.5787234],0
r4,1,0.017367,5.658924,[365  19] ; [294  31],[356.91960508  27.08039492] ; [302.08039492  22.91960508],0
u3,1,0.019592,5.447903,[60 27] ; [55 50],[52.109375 34.890625] ; [62.890625 42.109375],0
u4,1,0.026132,4.94725,[ 11 373] ; [  2 323],[  7.04090268 376.95909732] ; [  5.95909732 319.04090268],0
r2,1,0.04439,4.041672,[372  10] ; [304  18],[366.80681818  15.19318182] ; [309.19318182  12.80681818],0
v1,1,0.047619,3.923395,[221 150] ; [165 152],[208.14825581 162.85174419] ; [177.85174419 139.14825581],0
a1,1,0.048811,3.881855,[ 24 360] ; [ 10 315],[ 18.41466855 365.58533145] ; [ 15.58533145 309.41466855],0
n2,1,0.056215,3.645685,[66 14] ; [47 21],[61.08108108 18.91891892] ; [51.91891892 16.08108108],0
a4,1,0.057488,3.608417,[185 199] ; [133 191],[172.47457627 211.52542373] ; [145.52542373 178.47457627],0
a8,1,0.070602,3.268973,[ 53 301] ; [ 30 264],[ 45.34259259 308.65740741] ; [ 37.65740741 256.34259259],0
v3,1,0.074381,3.183592,[165 204] ; [120 196],[153.52554745 215.47445255] ; [131.47445255 184.52554745],0
r3,1,0.078739,3.090743,[371  12] ; [306  19],[366.23022599  16.76977401] ; [310.76977401  14.23022599],0
d3,1,0.095216,2.7839,[279 103] ; [218 106],[268.91501416 113.08498584] ; [228.08498584  95.91501416],0
n4,1,0.102674,2.663505,[309  75] ; [245  80],[300.05077574  83.94922426] ; [253.94922426  71.05077574],0
p7,1,0.116714,2.460872,[260 111] ; [205 113],[250.38461538 120.61538462] ; [214.61538462 103.38461538],0
a6,1,0.127904,2.317759,[256 126] ; [235  90],[265.29278642 116.70721358] ; [225.70721358  99.29278642],0
n1,1,0.160698,1.967646,[32 47] ; [20 48],[27.94557823 51.05442177] ; [24.05442177 43.94557823],0
p11,1,0.190116,1.716717,[317  67] ; [280  45],[323.33991537  60.66008463] ; [273.66008463  51.33991537],0
n5,1,0.199226,1.648041,[307  76] ; [246  77],[299.99858357  83.00141643] ; [253.00141643  69.99858357],0
n6,1,0.205157,1.605279,[337  44] ; [277  48],[331.35127479  49.64872521] ; [282.64872521  42.35127479],0
a5,1,0.231908,1.429122,[295  89] ; [237  88],[288.13540197  95.86459803] ; [243.86459803  81.13540197],0
b1,1,0.24885,1.329747,[146 238] ; [110 215],[138.651622 245.348378] ; [117.348378 207.651622],0
b5,1,0.278677,1.173532,[234 150] ; [185 140],[226.93370945 157.06629055] ; [192.06629055 132.93370945],0
d5,1,0.284322,1.146315,[320  61] ; [263  62],[314.62181303  66.37818697] ; [268.37818697  56.62181303],0
p1,1,0.299995,1.074217,[ 38 344] ; [ 25 299],[ 34.0878187 347.9121813] ; [ 28.9121813 295.0878187],0
r1,1,0.339971,0.910541,[318  65] ; [260  64],[313.11739745  69.88260255] ; [264.88260255  59.11739745],0
p9,1,0.383208,0.760385,[364  19] ; [303  21],[361.33097595  21.66902405] ; [305.66902405  18.33097595],0
p3,1,0.39363,0.727701,[208 174] ; [166 158],[202.36260623 179.63739377] ; [171.63739377 152.36260623],0
p5,1,0.430735,0.620842,[ 52 327] ; [ 38 286],[ 48.52062589 330.47937411] ; [ 41.47937411 282.52062589],0
u2,1,0.43262,0.61578,[56 32] ; [61 44],[53.34715026 34.65284974] ; [63.65284974 41.34715026],0
