Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p1,1,0.0,42.620364,[ 24 351] ; [26 58],[ 40.8496732 334.1503268] ; [ 9.1503268 74.8496732],1
p12,1,0.0,39.722409,[ 26 351] ; [26 58],[ 42.52494577 334.47505423] ; [ 9.47505423 74.52494577],1
s5,1,0.0,28.548737,[128 240] ; [51 24],[148.69525959 219.30474041] ; [30.30474041 44.69525959],1
a1,1,1.5e-05,18.749618,[ 13 365] ; [13 71],[ 21.27272727 356.72727273] ; [ 4.72727273 79.27272727],1
p3,1,0.000458,12.277559,[250 127] ; [72 12],[263.32754881 113.67245119] ; [58.67245119 25.32754881],1
v3,1,0.000507,12.088329,[145 218] ; [49 31],[158.96613995 204.03386005] ; [35.03386005 44.96613995],1
p6,1,0.000632,11.680273,[178 197] ; [56 26],[192.0131291 182.9868709] ; [41.9868709 40.0131291],1
p8,1,0.001488,10.093728,[240 134] ; [69 15],[252.32751092 121.67248908] ; [56.67248908 27.32751092],0
b5,1,0.00532,7.76737,[225 153] ; [36 48],[213.54545455 164.45454545] ; [47.45454545 36.54545455],0
u4,1,0.007759,7.088242,[  5 373] ; [ 5 78],[  8.19956616 369.80043384] ; [ 1.80043384 81.19956616],0
s7,1,0.018148,5.581823,[195 162] ; [54 24],[204.35172414 152.64827586] ; [44.64827586 33.35172414],0
s8,1,0.02366,5.119381,[184 192] ; [52 31],[193.32461874 182.67538126] ; [42.67538126 40.32461874],0
n5,1,0.025407,4.995959,[307  69] ; [77  7],[313.87826087  62.12173913] ; [70.12173913 13.87826087],0
p7,1,0.037103,4.345688,[280  94] ; [71 12],[287.25164114  86.74835886] ; [63.74835886 19.25164114],0
b2,1,0.043382,4.080459,[ 81 150] ; [30 31],[ 87.81164384 143.18835616] ; [23.18835616 37.81164384],0
b3,1,0.043382,4.080459,[ 81 150] ; [30 31],[ 87.81164384 143.18835616] ; [23.18835616 37.81164384],0
v1,1,0.049216,3.867987,[221 148] ; [58 23],[228.78 140.22] ; [50.22 30.78],0
s6,1,0.059538,3.550202,[271 101] ; [64 13],[277.55011136  94.44988864] ; [57.44988864 19.55011136],0
n6,1,0.107824,2.585823,[330  45] ; [79  5],[334.1503268  40.8496732] ; [74.8496732  9.1503268],0
n3,1,0.124977,2.353817,[49 13] ; [9 6],[46.7012987 15.2987013] ; [11.2987013  3.7012987],0
n2,1,0.126841,2.330751,[42 21] ; [13  2],[44.42307692 18.57692308] ; [10.57692308  4.42307692],0
p9,1,0.135088,2.233038,[359  18] ; [83  1],[361.46203905  15.53796095] ; [80.53796095  3.46203905],0
a3,1,0.167127,1.908528,[278  99] ; [68 16],[282.95444685  94.04555315] ; [63.04555315 20.95444685],0
p11,1,0.177958,1.814597,[326  52] ; [77  7],[329.72727273  48.27272727] ; [73.27272727 10.72727273],0
d3,1,0.187376,1.738131,[283  95] ; [57 27],[278.18181818  99.81818182] ; [61.81818182 22.18181818],0
r2,1,0.189414,1.722167,[356  18] ; [76  7],[353.5404814  20.4595186] ; [78.4595186  4.5404814],0
v2,1,0.211203,1.563164,[216 152] ; [53 27],[220.96428571 147.03571429] ; [48.03571429 31.96428571],0
n4,1,0.214118,1.54336,[312  66] ; [74 10],[315.81818182  62.18181818] ; [70.18181818 13.81818182],0
d5,1,0.246406,1.343567,[324  53] ; [68 16],[320.57266811  56.42733189] ; [71.42733189 12.57266811],0
p2,1,0.287226,1.132578,[345  31] ; [79  4],[347.32897603  28.67102397] ; [76.67102397  6.32897603],0
a6,1,0.302894,1.061408,[269 109] ; [55 29],[265.09090909 112.90909091] ; [58.90909091 25.09090909],0
a2,1,0.311518,1.024229,[106 272] ; [19 65],[102.27272727 275.72727273] ; [22.72727273 61.27272727],0
b1,1,0.312068,1.021903,[144 234] ; [37 47],[148.09090909 229.90909091] ; [32.90909091 51.09090909],0
s1,1,0.315076,1.009279,[ 10 364] ; [ 4 80],[ 11.43231441 362.56768559] ; [ 2.56768559 81.43231441],0
n1,1,0.355263,0.85457,[21 41] ; [7 8],[22.54545455 39.45454545] ; [5.45454545 9.54545455],0
v4,1,0.368078,0.810143,[365  11] ; [78  4],[363.68558952  12.31441048] ; [79.31441048  2.68558952],0
a5,1,0.383394,0.75979,[304  74] ; [64 20],[301.09090909  76.90909091] ; [66.90909091 17.09090909],0
r4,1,0.400936,0.705516,[352  26] ; [76  8],[350.18181818  27.81818182] ; [77.81818182  6.18181818],0
s3,1,0.401456,0.703961,[212 159] ; [51 31],[215.39293598 155.60706402] ; [47.60706402 34.39293598],0
