Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,123.627232,[ 80 184] ; [198  52],[142.78599222 121.21400778] ; [135.21400778 114.78599222],1
s2,1,0.0,70.308147,[ 99 177] ; [186  72],[147.30337079 128.69662921] ; [137.69662921 120.30337079],1
s3,1,0.0,48.955848,[122 151] ; [191  65],[161.52930057 111.47069943] ; [151.47069943 104.52930057],1
s6,1,0.0,48.938635,[150 119] ; [214  41],[186.86259542  82.13740458] ; [177.13740458  77.86259542],1
s5,1,0.0,29.423087,[ 74 197] ; [127 125],[104.15105163 166.84894837] ; [ 96.84894837 155.15105163],1
v1,1,6.1e-05,16.061277,[131 138] ; [169  87],[153.71428571 115.28571429] ; [146.28571429 109.71428571],1
p10,1,6.9e-05,15.83636,[217  57] ; [236  22],[233.31203008  40.68796992] ; [219.68796992  38.31203008],1
p9,1,7.7e-05,15.629567,[222  52] ; [240  19],[237.50093809  36.49906191] ; [224.49906191  34.50093809],1
a3,1,0.000114,14.881654,[183  91] ; [211  48],[202.54409006  71.45590994] ; [191.45590994  67.54409006],1
b3,1,0.000121,14.772938,[ 44 116] ; [83 90],[61.02102102 98.97897898] ; [ 65.97897898 107.02102102],1
b2,1,0.000121,14.772938,[ 44 116] ; [83 90],[61.02102102 98.97897898] ; [ 65.97897898 107.02102102],1
a5,1,0.000181,14.015978,[186  90] ; [212  48],[204.94029851  71.05970149] ; [193.05970149  66.94029851],1
p5,1,0.000807,11.224193,[ 24 252] ; [ 48 210],[ 37.21348315 238.78651685] ; [ 34.78651685 223.21348315],1
n5,1,0.000843,11.143214,[197  78] ; [216  42],[213.08630394  61.91369606] ; [199.91369606  58.08630394],1
v3,1,0.001179,10.522437,[ 94 172] ; [125 128],[112.24277457 153.75722543] ; [106.75722543 146.24277457],0
p6,1,0.001549,10.019357,[114 156] ; [145 114],[132.19281664 137.80718336] ; [126.80718336 132.19281664],0
d1,1,0.001561,10.004923,[150 126] ; [176  84],[167.86567164 108.13432836] ; [158.13432836 101.86567164],0
p4,1,0.004057,8.257999,[174 100] ; [195  65],[189.33707865  84.66292135] ; [179.66292135  80.33707865],0
u4,1,0.004467,8.083704,[  1 275] ; [ 10 250],[  5.6641791 270.3358209] ; [  5.3358209 254.6641791],0
p12,1,0.007997,7.034047,[ 13 262] ; [ 28 230],[ 21.15384615 253.84615385] ; [ 19.84615385 238.15384615],0
n4,1,0.009984,6.637767,[206  70] ; [216  42],[218.11235955  57.88764045] ; [203.88764045  54.11235955],0
a8,1,0.010207,6.598452,[ 29 218] ; [ 49 193],[ 39.39877301 207.60122699] ; [ 38.60122699 203.39877301],0
