Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,109.369879,[277  57] ; [115 158],[215.69686985 118.30313015] ; [176.30313015  96.69686985],1
p4,1,0.0,62.466675,[262  73] ; [132 146],[215.31810767 119.68189233] ; [178.68189233  99.31810767],1
p3,1,0.0,54.091582,[225 110] ; [104 174],[179.79608483 155.20391517] ; [149.20391517 128.79608483],1
p2,1,0.0,53.795811,[313  24] ; [195  82],[278.82084691  58.17915309] ; [229.17915309  47.82084691],1
p6,1,0.0,52.017443,[178 157] ; [ 67 208],[134.54918033 200.45081967] ; [110.45081967 164.54918033],1
p10,1,0.0,27.804413,[306  30] ; [208  68],[282.19607843  53.80392157] ; [231.80392157  44.19607843],1
p11,1,0.0,27.203681,[295  42] ; [197  82],[269.16233766  67.83766234] ; [222.83766234  56.16233766],1
p5,1,0.0,25.628283,[ 73 264] ; [ 19 255],[ 50.74304419 286.25695581] ; [ 41.25695581 232.74304419],1
r4,1,1e-06,24.217392,[318  19] ; [228  51],[298.70454545  38.29545455] ; [247.29545455  31.70454545],1
p9,1,1e-06,24.053628,[307  27] ; [215  61],[285.81639344  48.18360656] ; [236.18360656  39.81639344],1
v4,1,3e-06,21.672433,[326   8] ; [246  33],[311.66068515  22.33931485] ; [260.33931485  18.66068515],1
v1,1,2.3e-05,17.888896,[215 116] ; [128 140],[189.5375626 141.4624374] ; [153.4624374 114.5375626],1
n6,1,7.7e-05,15.62644,[318  17] ; [238  40],[303.84991843  31.15008157] ; [252.15008157  25.84991843],1
s8,1,0.000801,11.237946,[176 156] ; [110 169],[155.40425532 176.59574468] ; [130.59574468 148.40425532],1
r3,1,0.001577,9.986168,[320  14] ; [247  30],[309.94762684  24.05237316] ; [257.05237316  19.94762684],0
s5,1,0.0016,9.960176,[134 189] ; [ 78 191],[115.66891892 207.33108108] ; [ 96.33108108 172.66891892],0
r1,1,0.002046,9.507966,[285  50] ; [209  69],[269.96737357  65.03262643] ; [224.03262643  53.96737357],0
r2,1,0.002392,9.221627,[322  10] ; [252  24],[313.43421053  18.56578947] ; [260.56578947  15.43421053],0
p1,1,0.007775,7.084532,[ 45 291] ; [ 19 260],[ 34.96585366 301.03414634] ; [ 29.03414634 249.96585366],0
d4,1,0.017212,5.674647,[283  52] ; [213  64],[271.50326797  63.49673203] ; [224.49673203  52.50326797],0
b5,1,0.017216,5.674203,[183 154] ; [178 101],[197.49512987 139.50487013] ; [163.50487013 115.49512987],0
d1,1,0.018807,5.519382,[222 115] ; [158 121],[207.88961039 129.11038961] ; [172.11038961 106.88961039],0
s7,1,0.020473,5.371139,[183 134] ; [129 139],[169.06666667 147.93333333] ; [142.93333333 125.06666667],0
