Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,27.450714,[71 65] ; [ 32 113],[49.85053381 86.14946619] ; [53.14946619 91.85053381],1
s5,1,0.133851,2.24726,[44 86] ; [ 36 105],[38.37638376 91.62361624] ; [41.62361624 99.37638376],0
a7,1,0.133902,2.246675,[90 44] ; [86 61],[83.92882562 50.07117438] ; [92.07117438 54.92882562],0
n2,1,0.143355,2.14157,[24  4] ; [26 11],[21.53846154  6.46153846] ; [28.46153846  8.53846154],0
r2,1,0.149613,2.076192,[122  11] ; [126  20],[118.22222222  14.77777778] ; [129.77777778  16.22222222],0
u1,1,0.157337,1.999635,[  7 129] ; [  3 144],[  4.80565371 131.19434629] ; [  5.19434629 141.80565371],0
u2,1,0.173406,1.853251,[28 22] ; [29 38],[24.35897436 25.64102564] ; [32.64102564 34.35897436],0
v4,1,0.175151,1.838297,[124  10] ; [128  18],[120.6  13.4] ; [131.4  14.6],0
d5,1,0.176264,1.828841,[83 53] ; [78 69],[77.37102473 58.62897527] ; [83.62897527 63.37102473],0
s1,1,0.202083,1.627253,[  4 130] ; [  9 136],[  6.2437276 127.7562724] ; [  6.7562724 138.2437276],0
a3,1,0.231455,1.4319,[84 51] ; [80 65],[79.07142857 55.92857143] ; [84.92857143 60.07142857],0
s6,1,0.233074,1.422004,[87 44] ; [85 58],[82.23357664 48.76642336] ; [89.76642336 53.23357664],0
s4,1,0.261437,1.261132,[ 16 119] ; [ 24 121],[ 19.28571429 115.71428571] ; [ 20.71428571 124.28571429],0
u3,1,0.265903,1.237762,[29 23] ; [30 36],[26. 26.] ; [33. 33.],0
n5,1,0.290933,1.115299,[113  21] ; [116  30],[109.59285714  24.40714286] ; [119.40714286  26.59285714],0
n1,1,0.3135,1.015873,[12 16] ; [20 16],[14. 14.] ; [18. 18.],0
a4,1,0.335881,0.92609,[ 34 101] ; [ 44 101],[37.60714286 97.39285714] ; [ 40.39285714 104.60714286],0
b1,1,0.377217,0.779751,[54 82] ; [66 81],[57.66784452 78.33215548] ; [62.33215548 84.66784452],0
s3,1,0.389197,0.74145,[72 61] ; [70 73],[68.42753623 64.57246377] ; [73.57246377 69.42753623],0
b2,1,0.450616,0.569101,[34 52] ; [31 60],[31.5819209 54.4180791] ; [33.4180791 57.5819209],0
b3,1,0.450616,0.569101,[34 52] ; [31 60],[31.5819209 54.4180791] ; [33.4180791 57.5819209],0
a2,1,0.454423,0.559595,[  8 128] ; [ 12 135],[  9.61130742 126.38869258] ; [ 10.38869258 136.61130742],0
d2,1,0.465991,0.531467,[ 19 117] ; [ 25 121],[ 21.21985816 114.78014184] ; [ 22.78014184 123.21985816],0
a6,1,0.473743,0.513233,[81 54] ; [82 65],[78.03191489 56.96808511] ; [84.96808511 62.03191489],0
a1,1,0.485205,0.487141,[  8 128] ; [  6 141],[  6.72791519 129.27208481] ; [  7.27208481 139.72791519],0
s2,1,0.504757,0.444921,[59 74] ; [59 87],[56.25089606 76.74910394] ; [61.74910394 84.25089606],0
a8,1,0.525474,0.403136,[ 19 107] ; [ 25 114],[ 20.92075472 105.07924528] ; [ 23.07924528 115.92075472],0
p5,1,0.634051,0.226607,[ 18 115] ; [ 17 129],[ 16.68458781 116.31541219] ; [ 18.31541219 127.68458781],0
p1,1,0.694884,0.153849,[ 12 122] ; [ 15 130],[ 12.96774194 121.03225806] ; [ 14.03225806 130.96774194],0
b5,1,0.761537,0.09209,[79 57] ; [88 59],[80.25441696 55.74558304] ; [86.74558304 60.25441696],0
b4,1,0.797548,0.065803,[77 59] ; [81 66],[75.92932862 60.07067138] ; [82.07067138 64.92932862],0
p12,1,0.858706,0.031692,[  8 125] ; [  8 137],[  7.65467626 125.34532374] ; [  8.34532374 136.65467626],0
