Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,51.059042,[ 2 43] ; [107  59],[23.2464455 21.7535545] ; [85.7535545 80.2464455],1
d3,1,0.0,33.702925,[13 32] ; [125  41],[29.43127962 15.56872038] ; [108.56872038  57.43127962],1
s5,1,0.000144,14.444433,[ 3 40] ; [ 59 100],[13.1980198 29.8019802] ; [ 48.8019802 110.1980198],1
d5,1,0.00023,13.570937,[27 18] ; [141  25],[35.82938389  9.17061611] ; [132.17061611  33.82938389],1
a4,1,0.000253,13.391806,[11 33] ; [93 73],[21.79047619 22.20952381] ; [82.20952381 83.79047619],1
u1,1,0.002253,9.330988,[ 2 43] ; [ 42 124],[ 9.38388626 35.61611374] ; [ 34.61611374 131.38388626],0
v2,1,0.002715,8.989541,[19 24] ; [109  49],[27.38308458 15.61691542] ; [100.61691542  57.38308458],0
d2,1,0.003624,8.463076,[13 32] ; [88 77],[21.64285714 23.35714286] ; [79.35714286 85.64285714],0
a2,1,0.028262,4.812017,[ 6 39] ; [ 49 117],[11.72985782 33.27014218] ; [ 43.27014218 122.72985782],0
r1,1,0.04839,3.896374,[29 14] ; [135  31],[33.74162679  9.25837321] ; [130.25837321  35.74162679],0
b2,1,0.057342,3.612638,[ 8 25] ; [44 59],[12.61764706 20.38235294] ; [39.38235294 63.61764706],0
b3,1,0.057342,3.612638,[ 8 25] ; [44 59],[12.61764706 20.38235294] ; [39.38235294 63.61764706],0
n5,1,0.066308,3.372138,[36  7] ; [115  50],[31.21634615 11.78365385] ; [119.78365385  45.21634615],0
s2,1,0.068911,3.308762,[19 25] ; [96 68],[24.32692308 19.67307692] ; [90.67307692 73.32692308],0
n2,1,0.079988,3.065152,[11  1] ; [29 15],[8.57142857 3.42857143] ; [31.42857143 12.57142857],0
a6,1,0.084011,2.985542,[25 20] ; [115  51],[29.85781991 15.14218009] ; [110.14218009  55.85781991],0
b4,1,0.111066,2.538987,[22 23] ; [103  63],[26.65876777 18.34123223] ; [98.34123223 67.65876777],0
s7,1,0.114858,2.48607,[15 27] ; [78 80],[19.53 22.47] ; [73.47 84.53],0
a3,1,0.117308,2.452906,[28 17] ; [123  43],[32.20379147 12.79620853] ; [118.79620853  47.20379147],0
p1,1,0.119482,2.424092,[ 5 40] ; [  8 158],[ 2.77251185 42.22748815] ; [ 10.22748815 155.77251185],0
v3,1,0.129115,2.303116,[14 30] ; [70 87],[18.3880597 25.6119403] ; [65.6119403 91.3880597],0
s6,1,0.140711,2.170167,[26 18] ; [116  48],[30.03846154 13.96153846] ; [111.96153846  52.03846154],0
p9,1,0.145501,2.118792,[32 13] ; [133  31],[35.52631579  9.47368421] ; [129.47368421  34.52631579],0
s1,1,0.179905,1.79841,[ 4 38] ; [  7 156],[ 2.25365854 39.74634146] ; [  8.74634146 154.25365854],0
b5,1,0.180326,1.794932,[27 18] ; [117  49],[30.71090047 14.28909953] ; [113.28909953  52.71090047],0
u2,1,0.182894,1.773952,[8 9] ; [27 14],[10.25862069  6.74137931] ; [24.74137931 16.25862069],0
p2,1,0.187078,1.740482,[30 15] ; [126  39],[33.42857143 11.57142857] ; [122.57142857  42.42857143],0
