Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.000968,10.886913,[ 7 33] ; [9 5],[11.85185185 28.14814815] ; [4.14814815 9.85185185],1
p4,1,0.000968,10.886913,[ 7 33] ; [9 5],[11.85185185 28.14814815] ; [4.14814815 9.85185185],1
s2,1,0.002365,9.241879,[ 6 33] ; [8 6],[10.30188679 28.69811321] ; [ 3.69811321 10.30188679],0
s3,1,0.003199,8.690213,[ 8 30] ; [9 5],[12.42307692 25.57692308] ; [4.57692308 9.42307692],0
p5,1,0.021895,5.25414,[ 1 38] ; [ 3 11],[ 2.94339623 36.05660377] ; [ 1.05660377 12.94339623],0
a6,1,0.028435,4.801478,[15 25] ; [10  4],[18.51851852 21.48148148] ; [6.48148148 7.51851852],0
p2,1,0.03276,4.558265,[10 29] ; [8 6],[13.24528302 25.75471698] ; [4.75471698 9.24528302],0
p10,1,0.033,4.545788,[12 26] ; [9 5],[15.34615385 22.65384615] ; [5.65384615 8.34615385],0
p8,1,0.033206,4.535136,[ 4 34] ; [5 9],[ 6.57692308 31.42307692] ; [ 2.42307692 11.57692308],0
n6,1,0.036112,4.391804,[14 25] ; [9 4],[17.25 21.75] ; [5.75 7.25],0
s8,1,0.043366,4.081068,[ 3 37] ; [ 4 10],[ 5.18518519 34.81481481] ; [ 1.81481481 12.18518519],0
p6,1,0.052662,3.754625,[ 3 35] ; [ 4 10],[ 5.11538462 32.88461538] ; [ 1.88461538 12.11538462],0
d3,1,0.056491,3.637508,[14 26] ; [9 5],[17.03703704 22.96296296] ; [5.96296296 8.03703704],0
p9,1,0.060683,3.51863,[13 24] ; [9 5],[15.96078431 21.03921569] ; [6.03921569 7.96078431],0
s6,1,0.093025,2.821224,[ 8 32] ; [6 8],[10.37037037 29.62962963] ; [ 3.62962963 10.37037037],0
a7,1,0.217681,1.519595,[19 21] ; [ 4 10],[17.03703704 22.96296296] ; [5.96296296 8.03703704],0
u3,1,0.221099,1.497222,[ 1 17] ; [1 3],[ 1.63636364 16.36363636] ; [0.36363636 3.63636364],0
v1,1,0.228716,1.448829,[10 29] ; [6 8],[11.77358491 27.22641509] ; [4.22641509 9.77358491],0
v3,1,0.260548,1.265844,[ 6 34] ; [ 4 10],[ 7.40740741 32.59259259] ; [ 2.59259259 11.40740741],0
p11,1,0.266575,1.234286,[16 24] ; [8 6],[17.77777778 22.22222222] ; [6.22222222 7.77777778],0
b3,1,0.269818,1.21767,[11 17] ; [2 8],[ 9.57894737 18.42105263] ; [3.42105263 6.57894737],0
b2,1,0.269818,1.21767,[11 17] ; [2 8],[ 9.57894737 18.42105263] ; [3.42105263 6.57894737],0
n5,1,0.272254,1.205357,[25 15] ; [11  3],[26.66666667 13.33333333] ; [9.33333333 4.66666667],0
d5,1,0.279321,1.170389,[19 21] ; [9 5],[20.74074074 19.25925926] ; [7.25925926 6.74074074],0
a5,1,0.281604,1.159334,[22 18] ; [10  4],[23.7037037 16.2962963] ; [8.2962963 5.7037037],0
n1,1,0.314879,1.010101,[ 8 14] ; [2 1],[ 8.8 13.2] ; [1.2 1.8],0
a3,1,0.324363,0.971274,[22 17] ; [10  4],[23.54716981 15.45283019] ; [8.45283019 5.54716981],0
n3,1,0.347755,0.881633,[ 8 13] ; [2 1],[ 8.75 12.25] ; [1.25 1.75],0
d4,1,0.357525,0.846568,[23 17] ; [10  4],[24.44444444 15.55555556] ; [8.55555556 5.44444444],0
s1,1,0.4183,0.655085,[ 5 35] ; [ 3 11],[ 5.92592593 34.07407407] ; [ 2.07407407 11.92592593],0
s5,1,0.4183,0.655085,[ 5 35] ; [ 3 11],[ 5.92592593 34.07407407] ; [ 2.07407407 11.92592593],0
s4,1,0.4183,0.655085,[ 5 35] ; [ 3 11],[ 5.92592593 34.07407407] ; [ 2.07407407 11.92592593],0
p12,1,0.428537,0.626786,[ 1 39] ; [ 1 13],[ 1.48148148 38.51851852] ; [ 0.51851852 13.48148148],0
b5,1,0.433855,0.61248,[18 22] ; [8 6],[19.25925926 20.74074074] ; [6.74074074 7.25925926],0
r1,1,0.434917,0.609657,[13 27] ; [ 3 11],[11.85185185 28.14814815] ; [4.14814815 9.85185185],0
a2,1,0.45128,0.567434,[ 6 34] ; [ 1 13],[ 5.18518519 34.81481481] ; [ 1.81481481 12.18518519],0
a8,1,0.488052,0.480819,[ 3 35] ; [ 2 12],[ 3.65384615 34.34615385] ; [ 1.34615385 12.65384615],0
r2,1,0.495559,0.464434,[15 23] ; [7 7],[16.07692308 21.92307692] ; [5.92307692 8.07692308],0
a4,1,0.508009,0.438166,[15 24] ; [ 4 10],[13.98113208 25.01886792] ; [5.01886792 8.98113208],0
n4,1,0.547114,0.362513,[25 15] ; [10  4],[25.92592593 14.07407407] ; [9.07407407 4.92592593],0
b1,1,0.645258,0.211931,[20 20] ; [8 6],[20.74074074 19.25925926] ; [7.25925926 6.74074074],0
b4,1,0.777096,0.080148,[24 16] ; [9 5],[24.44444444 15.55555556] ; [8.55555556 5.44444444],0
n2,1,0.801614,0.063131,[ 9 13] ; [1 2],[ 8.8 13.2] ; [1.2 1.8],0
s7,1,0.80744,0.059405,[ 8 29] ; [3 9],[ 8.30612245 28.69387755] ; [2.69387755 9.30612245],0
v2,1,0.831064,0.045512,[10 29] ; [ 4 10],[10.30188679 28.69811321] ; [ 3.69811321 10.30188679],0
d2,1,0.831659,0.045188,[18 21] ; [6 8],[17.66037736 21.33962264] ; [6.33962264 7.66037736],0
r3,1,0.831659,0.045188,[18 21] ; [6 8],[17.66037736 21.33962264] ; [6.33962264 7.66037736],0
u2,1,0.904552,0.014379,[ 4 14] ; [1 3],[ 4.09090909 13.90909091] ; [0.90909091 3.09090909],0
p1,1,0.948373,0.004193,[ 6 34] ; [ 2 12],[ 5.92592593 34.07407407] ; [ 2.07407407 11.92592593],0
d1,1,0.961583,0.00232,[14 26] ; [5 9],[14.07407407 25.92592593] ; [4.92592593 9.07407407],0
u1,1,0.964972,0.001929,[ 3 37] ; [ 1 13],[ 2.96296296 37.03703704] ; [ 1.03703704 12.96296296],0
