Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,52.511735,[ 4 28] ; [76 15],[20.81300813 11.18699187] ; [59.18699187 31.81300813],1
p11,1,0.0,29.129784,[ 3 29] ; [59 32],[16.1300813 15.8699187] ; [45.8699187 45.1300813],1
v4,1,0.0,28.706313,[13 19] ; [80 11],[24.19512195  7.80487805] ; [68.80487805 22.19512195],1
p9,1,0.000224,13.614893,[ 6 24] ; [53 37],[14.75 15.25] ; [44.25 45.75],1
r1,1,0.000424,12.421884,[10 22] ; [61 30],[18.47154472 13.52845528] ; [52.52845528 38.47154472],1
p10,1,0.000591,11.803912,[ 6 25] ; [49 40],[14.20833333 16.79166667] ; [40.79166667 48.20833333],1
v2,1,0.001012,10.804655,[ 5 26] ; [43 43],[12.71794872 18.28205128] ; [35.28205128 50.71794872],0
a1,1,0.002022,9.529593,[ 8 24] ; [ 5 86],[ 3.38211382 28.61788618] ; [ 9.61788618 81.38211382],0
b5,1,0.002763,8.957505,[11 21] ; [59 32],[18.21138211 13.78861789] ; [51.78861789 39.21138211],0
n6,1,0.004657,8.007898,[13 18] ; [64 27],[19.56557377 11.43442623] ; [57.43442623 33.56557377],0
s6,1,0.006068,7.529933,[ 5 27] ; [38 51],[11.37190083 20.62809917] ; [31.62809917 57.37190083],0
s2,1,0.006191,7.493898,[ 2 30] ; [27 62],[ 7.66942149 24.33057851] ; [21.33057851 67.66942149],0
n3,1,0.007682,7.106103,[ 4 10] ; [22  9],[8.08888889 5.91111111] ; [17.91111111 13.08888889],0
r2,1,0.014216,6.011132,[20 10] ; [78 12],[24.5  5.5] ; [73.5 16.5],0
n5,1,0.031458,4.627782,[25  7] ; [51 39],[19.93442623 12.06557377] ; [56.06557377 33.93442623],0
p3,1,0.039815,4.225756,[ 4 28] ; [28 62],[ 8.39344262 23.60655738] ; [23.60655738 66.39344262],0
v1,1,0.048603,3.889023,[ 5 27] ; [31 60],[ 9.36585366 22.63414634] ; [26.63414634 64.36585366],0
u3,1,0.063325,3.448075,[ 3 10] ; [23 21],[5.92982456 7.07017544] ; [20.07017544 23.92982456],0
p6,1,0.069835,3.286905,[ 1 30] ; [14 75],[ 3.875 27.125] ; [11.125 77.875],0
p7,1,0.079949,3.065942,[ 5 26] ; [29 60],[ 8.78333333 22.21666667] ; [25.21666667 63.78333333],0
s3,1,0.08198,3.02521,[ 5 25] ; [30 60],[ 8.75 21.25] ; [26.25 63.75],0
n2,1,0.093621,2.810976,[7 8] ; [23  9],[9.57446809 5.42553191] ; [20.42553191 11.57446809],0
p4,1,0.099679,2.710673,[ 5 26] ; [28 61],[ 8.525 22.475] ; [24.475 64.525],0
u2,1,0.100045,2.70483,[ 3 10] ; [21 22],[5.57142857 7.42857143] ; [18.42857143 24.57142857],0
b1,1,0.10177,2.677586,[18 14] ; [36 55],[14.04878049 17.95121951] ; [39.95121951 51.04878049],0
s8,1,0.107949,2.583998,[ 1 31] ; [12 78],[ 3.40983607 28.59016393] ; [ 9.59016393 80.40983607],0
d4,1,0.114897,2.485537,[18 14] ; [65 26],[21.59349593 10.40650407] ; [61.40650407 29.59349593],0
n4,1,0.115622,2.475642,[23  9] ; [51 40],[19.25203252 12.74796748] ; [54.74796748 36.25203252],0
p1,1,0.123572,2.371453,[ 5 27] ; [ 6 85],[ 2.86178862 29.13821138] ; [ 8.13821138 82.86178862],0
s5,1,0.166251,1.916431,[ 3 29] ; [17 67],[ 5.51724138 26.48275862] ; [14.48275862 69.51724138],0
b3,1,0.180547,1.793117,[11 13] ; [14 33],[ 8.45070423 15.54929577] ; [16.54929577 30.45070423],0
b2,1,0.180547,1.793117,[11 13] ; [14 33],[ 8.45070423 15.54929577] ; [16.54929577 30.45070423],0
a7,1,0.182595,1.776372,[15 17] ; [55 36],[18.21138211 13.78861789] ; [51.78861789 39.21138211],0
d3,1,0.243584,1.359732,[12 20] ; [45 46],[14.82926829 17.17073171] ; [42.17073171 48.82926829],0
n1,1,0.249082,1.328445,[8 7] ; [11 20],[6.19565217 8.80434783] ; [12.80434783 18.19565217],0
s4,1,0.251329,1.315903,[ 3 29] ; [16 73],[ 5.02479339 26.97520661] ; [13.97520661 75.02479339],0
a3,1,0.264989,1.242503,[19 11] ; [47 44],[16.36363636 13.63636364] ; [49.63636364 41.36363636],0
s1,1,0.310285,1.029461,[ 4 28] ; [ 6 83],[ 2.6446281 29.3553719] ; [ 7.3553719 81.6446281],0
u1,1,0.367489,0.812137,[ 1 31] ; [ 7 84],[ 2.08130081 29.91869919] ; [ 5.91869919 85.08130081],0
d2,1,0.402648,0.700403,[14 17] ; [33 57],[12.04132231 18.95867769] ; [34.95867769 55.04132231],0
p8,1,0.433175,0.614297,[ 6 25] ; [24 67],[ 7.62295082 23.37704918] ; [22.37704918 68.62295082],0
a4,1,0.482843,0.492435,[12 18] ; [30 61],[10.41322314 19.58677686] ; [31.58677686 59.41322314],0
b4,1,0.517267,0.419339,[19 13] ; [48 43],[17.43089431 14.56910569] ; [49.56910569 41.43089431],0
a6,1,0.554839,0.34872,[16 16] ; [51 40],[17.43089431 14.56910569] ; [49.56910569 41.43089431],0
p12,1,0.592493,0.286467,[ 1 31] ; [ 5 86],[ 1.56097561 30.43902439] ; [ 4.43902439 86.56097561],0
p5,1,0.613916,0.254512,[ 1 30] ; [ 5 86],[ 1.52459016 29.47540984] ; [ 4.47540984 86.52459016],0
a8,1,0.615809,0.251803,[ 2 27] ; [ 9 81],[ 2.68067227 26.31932773] ; [ 8.31932773 81.68067227],0
d1,1,0.681116,0.168873,[11 21] ; [35 56],[11.96747967 20.03252033] ; [34.03252033 56.96747967],0
a2,1,0.816934,0.053588,[ 4 28] ; [10 81],[ 3.64227642 28.35772358] ; [10.35772358 80.64227642],0
d5,1,0.84447,0.038486,[18 14] ; [53 38],[18.47154472 13.52845528] ; [52.52845528 38.47154472],0
a5,1,0.858858,0.031623,[17 15] ; [50 41],[17.43089431 14.56910569] ; [49.56910569 41.43089431],0
v3,1,0.948003,0.004253,[ 8 24] ; [21 65],[ 7.86440678 24.13559322] ; [21.13559322 64.86440678],0
