Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,129.731475,[ 49 200] ; [84 14],[ 95.43804035 153.56195965] ; [37.56195965 60.43804035],1
s6,1,0.0,30.258847,[105 141] ; [74 24],[128.00581395 117.99418605] ; [50.99418605 47.00581395],1
s8,1,0.000593,11.796397,[ 40 212] ; [32 67],[ 51.69230769 200.30769231] ; [20.30769231 78.69230769],1
s5,1,0.004971,7.889869,[ 48 196] ; [33 64],[ 57.95894428 186.04105572] ; [23.04105572 73.95894428],0
p12,1,0.007965,7.041437,[  8 242] ; [10 88],[ 12.93103448 237.06896552] ; [ 5.06896552 92.93103448],0
s4,1,0.018384,5.55922,[ 24 225] ; [18 77],[ 30.40116279 218.59883721] ; [11.59883721 83.40116279],0
a7,1,0.025461,4.992268,[182  70] ; [82 16],[190.08  61.92] ; [73.92 24.08],0
p6,1,0.027887,4.835054,[ 59 190] ; [34 62],[ 67.12173913 181.87826087] ; [25.87826087 70.12173913],0
r3,1,0.028352,4.806555,[235  17] ; [98  1],[239.07692308  12.92307692] ; [93.92307692  5.07692308],0
r4,1,0.040287,4.205768,[233  20] ; [97  2],[237.1875  15.8125] ; [92.8125  6.1875],0
d4,1,0.087885,2.912691,[202  50] ; [87 12],[207.48717949  44.51282051] ; [81.51282051 17.48717949],0
p10,1,0.10866,2.573602,[180  69] ; [79 19],[185.85302594  63.14697406] ; [73.14697406 24.85302594],0
r2,1,0.120163,2.415201,[239  11] ; [97  1],[241.37931034   8.62068966] ; [94.62068966  3.37931034],0
v3,1,0.141362,2.163065,[ 74 168] ; [37 58],[ 79.70919881 162.29080119] ; [31.29080119 63.70919881],0
u1,1,0.153044,2.041643,[ 29 224] ; [17 82],[ 33.0625 219.9375] ; [12.9375 86.0625],0
a1,1,0.153709,2.035049,[ 10 243] ; [ 1 98],[  7.90625 245.09375] ; [ 3.09375 95.90625],0
p1,1,0.200096,1.641672,[ 20 232] ; [ 4 94],[ 17.28 234.72] ; [ 6.72 91.28],0
v4,1,0.216245,1.529116,[236  16] ; [96  3],[238.35897436  13.64102564] ; [93.64102564  5.35897436],0
p4,1,0.231901,1.429161,[122 127] ; [55 43],[127.01152738 121.98847262] ; [49.98847262 48.01152738],0
b3,1,0.234743,1.41189,[43 99] ; [19 29],[46.33684211 95.66315789] ; [15.66315789 32.33684211],0
b2,1,0.234743,1.41189,[43 99] ; [19 29],[46.33684211 95.66315789] ; [15.66315789 32.33684211],0
b4,1,0.24749,1.337417,[160  93] ; [56 43],[155.25  97.75] ; [60.75 38.25],0
p7,1,0.247765,1.335862,[139 108] ; [60 35],[143.72222222 103.27777778] ; [55.27777778 39.72222222],0
p11,1,0.330848,0.945578,[195  58] ; [81 18],[198.375  54.625] ; [77.625 21.375],0
p5,1,0.342056,0.90271,[ 17 234] ; [ 4 94],[ 15.10315186 235.89684814] ; [ 5.89684814 92.10315186],0
a2,1,0.370509,0.801957,[ 48 205] ; [23 76],[ 51.03125 201.96875] ; [19.96875 79.03125],0
n4,1,0.380607,0.768741,[180  72] ; [66 33],[176.61538462  75.38461538] ; [69.38461538 29.61538462],0
u2,1,0.380712,0.768401,[46 47] ; [22 16],[48.27480916 44.72519084] ; [19.72519084 18.27480916],0
p8,1,0.392235,0.732002,[124 124] ; [44 54],[120.41618497 127.58381503] ; [47.58381503 50.41618497],0
u3,1,0.476015,0.50798,[52 42] ; [23 14],[53.81679389 40.18320611] ; [21.18320611 15.81679389],0
p9,1,0.494314,0.467122,[190  61] ; [76 20],[192.4092219  58.5907781] ; [73.5907781 22.4092219],0
a4,1,0.510054,0.433956,[106 145] ; [38 61],[103.26857143 147.73142857] ; [40.73142857 58.26857143],0
n2,1,0.516126,0.421627,[44 20] ; [16  5],[45.17647059 18.82352941] ; [14.82352941  6.17647059],0
d1,1,0.535658,0.383646,[139 114] ; [58 41],[141.59375 111.40625] ; [55.40625 43.59375],0
a3,1,0.633244,0.227687,[159  92] ; [60 39],[157.05428571  93.94571429] ; [61.94571429 37.05428571],0
p3,1,0.635022,0.225311,[101 151] ; [42 56],[102.96 149.04] ; [40.04 57.96],0
p2,1,0.680824,0.1692,[200  51] ; [80 18],[201.37535817  49.62464183] ; [78.62464183 19.37535817],0
n1,1,0.685734,0.163743,[21 42] ; [ 6 15],[20.25 42.75] ; [ 6.75 14.25],0
s1,1,0.69405,0.154735,[  7 242] ; [ 2 95],[  6.47687861 242.52312139] ; [ 2.52312139 94.47687861],0
d2,1,0.706969,0.141323,[105 147] ; [43 55],[106.56 145.44] ; [41.44 56.56],0
v2,1,0.722664,0.125955,[135 106] ; [49 42],[133.56626506 107.43373494] ; [50.43373494 40.56626506],0
n5,1,0.725637,0.123155,[166  84] ; [67 31],[167.38505747  82.61494253] ; [65.61494253 32.38505747],0
a8,1,0.744671,0.106064,[ 27 202] ; [10 85],[ 26.15123457 202.84876543] ; [10.84876543 84.15123457],0
a6,1,0.760468,0.092944,[183  70] ; [70 29],[181.84375  71.15625] ; [71.15625 27.84375],0
n3,1,0.774456,0.082111,[46 16] ; [17  5],[46.5 15.5] ; [16.5  5.5],0
a5,1,0.788154,0.072204,[180  73] ; [69 30],[178.96875  74.03125] ; [70.03125 28.96875],0
d5,1,0.838205,0.041694,[202  51] ; [80 19],[202.6875  50.3125] ; [79.3125 19.6875],0
u4,1,0.840305,0.040604,[  2 251] ; [ 1 98],[  2.15625 250.84375] ; [ 0.84375 98.15625],0
