Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,1e-06,23.571772,[74 25] ; [10 25],[62.05970149 36.94029851] ; [21.94029851 13.05970149],1
n4,1,2.4e-05,17.871634,[80 22] ; [14 21],[69.98540146 32.01459854] ; [24.01459854 10.98540146],1
p9,1,0.000274,13.23922,[77 21] ; [16 19],[68.52631579 29.47368421] ; [24.47368421 10.52631579],1
n6,1,0.002974,8.823444,[85 16] ; [21 14],[78.72058824 22.27941176] ; [27.27941176  7.72058824],0
d3,1,0.028085,4.822813,[34 68] ; [19 16],[39.45985401 62.54014599] ; [13.54014599 21.45985401],0
s2,1,0.078454,3.09664,[11 90] ; [ 8 27],[14.11029412 86.88970588] ; [ 4.88970588 30.11029412],0
b1,1,0.0867,2.934594,[47 55] ; [22 13],[51.37226277 50.62773723] ; [17.62773723 17.37226277],0
p11,1,0.090134,2.87198,[74 28] ; [20 15],[69.98540146 32.01459854] ; [24.01459854 10.98540146],0
p2,1,0.124884,2.354971,[68 31] ; [19 16],[64.2761194 34.7238806] ; [22.7238806 12.2761194],0
v3,1,0.129431,2.299318,[34 67] ; [ 6 25],[30.60606061 70.39393939] ; [ 9.39393939 21.60606061],0
p5,1,0.148716,2.085371,[11 90] ; [ 1 34],[ 8.91176471 92.08823529] ; [ 3.08823529 31.91176471],0
v1,1,0.160751,1.967152,[45 55] ; [11 24],[41.48148148 58.51851852] ; [14.51851852 20.48148148],0
b5,1,0.183009,1.773015,[45 57] ; [20 15],[48.39416058 53.60583942] ; [16.60583942 18.39416058],0
p4,1,0.191842,1.703414,[47 53] ; [12 23],[43.7037037 56.2962963] ; [15.2962963 19.7037037],0
r3,1,0.206941,1.592697,[77 25] ; [30  5],[79.66423358 22.33576642] ; [27.33576642  7.66423358],0
a5,1,0.228633,1.449348,[67 35] ; [19 16],[64.02919708 37.97080292] ; [21.97080292 13.02919708],0
s7,1,0.238976,1.386626,[27 70] ; [ 6 28],[24.4351145 72.5648855] ; [ 8.5648855 25.4351145],0
a3,1,0.283142,1.151946,[63 39] ; [18 17],[60.30656934 41.69343066] ; [20.69343066 14.30656934],0
u3,1,0.329304,0.951634,[13 26] ; [8 9],[14.625 24.375] ; [ 6.375 10.625],0
n2,1,0.338205,0.917225,[21 16] ; [10  4],[22.49019608 14.50980392] ; [8.50980392 5.49019608],0
s5,1,0.404866,0.693825,[26 74] ; [ 6 26],[24.24242424 75.75757576] ; [ 7.75757576 24.24242424],0
d2,1,0.413701,0.66814,[48 52] ; [14 21],[45.92592593 54.07407407] ; [16.07407407 18.92592593],0
a1,1,0.424386,0.638139,[ 5 97] ; [ 3 32],[ 5.95620438 96.04379562] ; [ 2.04379562 32.95620438],0
s1,1,0.424386,0.638139,[ 5 97] ; [ 3 32],[ 5.95620438 96.04379562] ; [ 2.04379562 32.95620438],0
p8,1,0.483869,0.49013,[41 59] ; [12 23],[39.25925926 60.74074074] ; [13.74074074 21.25925926],0
d4,1,0.532538,0.389547,[67 35] ; [25 10],[68.49635036 33.50364964] ; [23.50364964 11.49635036],0
a6,1,0.602613,0.271072,[43 59] ; [13 22],[41.69343066 60.30656934] ; [14.30656934 20.69343066],0
r4,1,0.602643,0.271028,[68 34] ; [25 10],[69.24087591 32.75912409] ; [23.75912409 11.24087591],0
a8,1,0.622317,0.242624,[ 6 89] ; [ 3 31],[ 6.62790698 88.37209302] ; [ 2.37209302 31.62790698],0
p6,1,0.634665,0.225787,[25 74] ; [10 24],[26.05263158 72.94736842] ; [ 8.94736842 25.05263158],0
s8,1,0.640607,0.217949,[25 77] ; [ 7 27],[24. 78.] ; [ 8. 26.],0
v4,1,0.646175,0.210757,[84 18] ; [30  5],[84.87591241 17.12408759] ; [29.12408759  5.87591241],0
b2,1,0.653,0.202139,[26 38] ; [ 7 13],[25.14285714 38.85714286] ; [ 7.85714286 12.14285714],0
b3,1,0.653,0.202139,[26 38] ; [ 7 13],[25.14285714 38.85714286] ; [ 7.85714286 12.14285714],0
n1,1,0.657226,0.196911,[13 24] ; [ 4 10],[12.33333333 24.66666667] ; [4.66666667 9.33333333],0
p7,1,0.662442,0.19057,[50 50] ; [16 19],[48.88888889 51.11111111] ; [17.11111111 17.88888889],0
d5,1,0.677661,0.172771,[66 36] ; [24 11],[67.00729927 34.99270073] ; [22.99270073 12.00729927],0
a4,1,0.722958,0.125677,[37 64] ; [14 21],[37.875 63.125] ; [13.125 21.875],0
u2,1,0.732112,0.117181,[16 22] ; [8 9],[16.58181818 21.41818182] ; [7.41818182 9.58181818],0
r1,1,0.749768,0.101726,[61 41] ; [22 13],[61.79562044 40.20437956] ; [21.20437956 13.79562044],0
p3,1,0.773795,0.082607,[37 63] ; [12 23],[36.2962963 63.7037037] ; [12.7037037 22.2962963],0
b4,1,0.812134,0.056489,[53 49] ; [19 16],[53.60583942 48.39416058] ; [18.39416058 16.60583942],0
v2,1,0.812692,0.056147,[46 53] ; [15 19],[45.40601504 53.59398496] ; [15.59398496 18.40601504],0
p1,1,0.812938,0.055997,[ 7 95] ; [ 2 33],[ 6.70072993 95.29927007] ; [ 2.29927007 32.70072993],0
r2,1,0.842321,0.039571,[80 19] ; [28  6],[80.39097744 18.60902256] ; [27.60902256  6.39097744],0
n3,1,0.854148,0.033793,[21 14] ; [8 6],[20.71428571 14.28571429] ; [8.28571429 5.71428571],0
d1,1,0.86182,0.030296,[42 60] ; [15 20],[42.4379562 59.5620438] ; [14.5620438 20.4379562],0
s6,1,0.887587,0.019982,[40 61] ; [13 21],[39.65185185 61.34814815] ; [13.34814815 20.65185185],0
s4,1,0.957392,0.002854,[12 90] ; [ 4 31],[11.91240876 90.08759124] ; [ 4.08759124 30.91240876],0
