Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,55.937988,[89 18] ; [ 5 30],[70.83098592 36.16901408] ; [23.16901408 11.83098592],1
b1,1,0.064503,3.417636,[48 59] ; [22 13],[52.74647887 54.25352113] ; [17.25352113 17.74647887],0
p4,1,0.08912,2.890204,[23 82] ; [ 3 31],[19.64028777 85.35971223] ; [ 6.35971223 27.64028777],0
n4,1,0.107711,2.587489,[60 47] ; [25 10],[64.04929577 42.95070423] ; [20.95070423 14.04929577],0
s5,1,0.114392,2.492466,[24 76] ; [ 4 31],[20.74074074 79.25925926] ; [ 7.25925926 27.74074074],0
v1,1,0.12943,2.299326,[39 67] ; [ 8 27],[35.33333333 70.66666667] ; [11.66666667 23.33333333],0
s1,1,0.163187,1.944444,[ 7 98] ; [ 5 30],[ 9. 96.] ; [ 3. 32.],0
a8,1,0.164223,1.934904,[12 94] ; [ 1 31],[ 9.98550725 96.01449275] ; [ 3.01449275 28.98550725],0
d1,1,0.17046,1.878891,[54 53] ; [13 22],[50.48591549 56.51408451] ; [16.51408451 18.48591549],0
b2,1,0.19122,1.708193,[19 44] ; [12 15],[21.7 41.3] ; [ 9.3 17.7],0
b3,1,0.19122,1.708193,[19 44] ; [12 15],[21.7 41.3] ; [ 9.3 17.7],0
n1,1,0.197348,1.661891,[16 24] ; [11  8],[18.30508475 21.69491525] ; [ 8.69491525 10.30508475],0
p6,1,0.198991,1.649764,[15 91] ; [ 2 32],[12.87142857 93.12857143] ; [ 4.12857143 29.87142857],0
d5,1,0.204349,1.611015,[73 33] ; [20 15],[69.91489362 36.08510638] ; [23.08510638 11.91489362],0
a7,1,0.205548,1.602511,[65 42] ; [17 18],[61.78873239 45.21126761] ; [20.21126761 14.78873239],0
p5,1,0.245253,1.350146,[  4 101] ; [ 3 31],[ 5.28776978 99.71223022] ; [ 1.71223022 32.28776978],0
s4,1,0.260225,1.267558,[21 85] ; [ 4 31],[18.79432624 87.20567376] ; [ 6.20567376 28.79432624],0
n2,1,0.2949,1.097113,[28 14] ; [10  9],[26.16393443 15.83606557] ; [11.83606557  7.16393443],0
v3,1,0.329594,0.950491,[34 64] ; [ 9 26],[31.68421053 66.31578947] ; [11.31578947 23.68421053],0
p12,1,0.406119,0.690134,[ 7 99] ; [ 1 34],[ 6.0141844 99.9858156] ; [ 1.9858156 33.0141844],0
a4,1,0.59124,0.288413,[43 64] ; [15 18],[44.32857143 62.67142857] ; [13.67142857 19.32857143],0
d2,1,0.61592,0.251643,[52 54] ; [15 19],[50.72857143 55.27142857] ; [16.27142857 17.72857143],0
a5,1,0.633013,0.227997,[63 44] ; [19 16],[61.78873239 45.21126761] ; [20.21126761 14.78873239],0
a2,1,0.659097,0.194623,[22 85] ; [ 6 29],[21.09859155 85.90140845] ; [ 6.90140845 28.09859155],0
p8,1,0.706123,0.14218,[16 91] ; [ 6 28],[16.69503546 90.30496454] ; [ 5.30496454 28.69503546],0
a6,1,0.810673,0.057388,[60 46] ; [19 16],[59.39007092 46.60992908] ; [19.60992908 15.39007092],0
b4,1,0.988949,0.000192,[61 46] ; [20 15],[61.03521127 45.96478873] ; [19.96478873 15.03521127],0
a3,1,0.992926,7.9e-05,[68 39] ; [21 12],[68.02142857 38.97857143] ; [20.97857143 12.02142857],0
