Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,155.57387,[216  75] ; [ 21 140],[152.58185841 138.41814159] ; [84.41814159 76.58185841],1
d5,1,0.0,119.704381,[284   7] ; [92 68],[242.6075388  48.3924612] ; [133.3924612  26.6075388],1
d3,1,0.0,107.417833,[256  36] ; [66 93],[208.4789357  83.5210643] ; [113.5210643  45.4789357],1
d4,1,0.0,98.875939,[287   4] ; [105  55],[252.93126386  38.06873614] ; [139.06873614  20.93126386],1
a4,1,0.0,52.443611,[178 116] ; [ 40 120],[141.17180617 152.82819383] ; [76.82819383 83.17180617],1
a2,1,0.0,51.546721,[112 182] ; [ 11 150],[ 79.47692308 214.52307692] ; [ 43.52307692 117.47692308],1
a5,1,0.0,48.402843,[252  42] ; [90 70],[221.47136564  72.52863436] ; [120.52863436  39.47136564],1
u1,1,0.0,45.968822,[ 94 200] ; [  7 154],[ 65.26153846 228.73846154] ; [ 35.73846154 125.26153846],1
a3,1,1e-06,24.239615,[241  52] ; [98 62],[219.26490066  73.73509934] ; [119.73509934  40.26490066],1
p4,1,2.2e-05,18.039189,[210  81] ; [83 76],[189.47333333 101.52666667] ; [103.52666667  55.47333333],1
s8,1,0.000487,12.166551,[199  93] ; [83 78],[181.77483444 110.22516556] ; [100.22516556  60.77483444],1
r1,1,0.000691,11.51226,[255  38] ; [119  41],[241.90286976  51.09713024] ; [132.09713024  27.90286976],1
a6,1,0.001197,10.494201,[206  85] ; [89 71],[190.34368071 100.65631929] ; [104.65631929  55.34368071],0
v2,1,0.002646,9.036472,[178 102] ; [75 79],[163.22580645 116.77419355] ; [89.77419355 64.22580645],0
n2,1,0.003214,8.681747,[49 19] ; [32  1],[54.53465347 13.46534653] ; [26.46534653  6.53465347],0
p3,1,0.003598,8.476459,[168 123] ; [69 90],[153.26 137.74] ; [83.74 75.26],0
n4,1,0.004206,8.192652,[241  52] ; [113  47],[228.96688742  64.03311258] ; [125.03311258  34.96688742],0
a7,1,0.004651,8.010268,[228  66] ; [103  55],[215.29646018  78.70353982] ; [115.70353982  42.29646018],0
p12,1,0.009289,6.766366,[ 40 252] ; [  9 149],[ 31.79555556 260.20444444] ; [ 17.20444444 140.79555556],0
u4,1,0.013093,6.156516,[ 15 279] ; [  1 160],[ 10.33846154 283.66153846] ; [  5.66153846 155.33846154],0
s7,1,0.022009,5.245073,[207  73] ; [99 57],[196.51376147  83.48623853] ; [109.48623853  46.51376147],0
u2,1,0.022924,5.174222,[38 15] ; [31 30],[32.07894737 20.92105263] ; [36.92105263 24.07894737],0
s6,1,0.024486,5.05989,[260  30] ; [129  28],[252.37136465  37.62863535] ; [136.62863535  20.37136465],0
p9,1,0.036263,4.384701,[262  27] ; [131  25],[255.22921348  33.77078652] ; [137.77078652  18.22921348],0
p6,1,0.046705,3.955988,[135 154] ; [58 99],[125.06053812 163.93946188] ; [67.93946188 89.06053812],0
