Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,27.450714,[ 65 113] ; [71 32],[86.14946619 91.85053381] ; [49.85053381 53.14946619],1
p3,1,0.001103,10.646158,[ 73 115] ; [60 42],[ 86.22068966 101.77931034] ; [46.77931034 55.22068966],0
v1,1,0.006592,7.380776,[ 82 102] ; [62 39],[92.96842105 91.03157895] ; [51.03157895 49.96842105],0
s4,1,0.00774,7.092727,[ 34 153] ; [ 7 96],[ 26.43793103 160.56206897] ; [14.56206897 88.43793103],0
s7,1,0.009208,6.782052,[ 70 108] ; [53 42],[80.1978022 97.8021978] ; [42.8021978 52.1978022],0
p6,1,0.009569,6.713336,[ 50 134] ; [43 59],[ 59.83216783 124.16783217] ; [33.16783217 68.83216783],0
r2,1,0.010934,6.476052,[158  27] ; [99  5],[164.51557093  20.48442907] ; [92.48442907 11.51557093],0
r4,1,0.011926,6.321904,[149  40] ; [94 10],[156.74744027  32.25255973] ; [86.25255973 17.74744027],0
p5,1,0.012146,6.289397,[ 16 171] ; [19 83],[ 22.64705882 164.35294118] ; [12.35294118 89.64705882],0
s8,1,0.013167,6.146504,[ 55 133] ; [45 58],[ 64.604811 123.395189] ; [35.395189 67.604811],0
s2,1,0.016985,5.697914,[ 70 117] ; [53 49],[ 79.58823529 107.41176471] ; [43.41176471 58.58823529],0
p1,1,0.034511,4.469204,[ 13 173] ; [15 87],[ 18.08333333 167.91666667] ; [ 9.91666667 92.08333333],0
r1,1,0.091512,2.847573,[129  59] ; [81 23],[135.20547945  52.79452055] ; [74.79452055 29.20547945],0
a5,1,0.098323,2.732534,[106  83] ; [68 35],[112.62328767  76.37671233] ; [61.37671233 41.62328767],0
n5,1,0.109966,2.554716,[149  37] ; [91 13],[153.93103448  32.06896552] ; [86.06896552 17.93103448],0
a3,1,0.115577,2.476255,[102  85] ; [66 37],[108.33103448  78.66896552] ; [59.66896552 43.33103448],0
n1,1,0.130415,2.28756,[21 25] ; [12  6],[23.71875 22.28125] ; [9.28125 8.71875],0
p4,1,0.140336,2.174275,[89 99] ; [57 44],[94.97577855 93.02422145] ; [51.02422145 49.97577855],0
p7,1,0.154084,2.031343,[103  82] ; [65 36],[108.67132867  76.32867133] ; [59.32867133 41.67132867],0
v4,1,0.16524,1.925604,[164  22] ; [97  7],[167.4  18.6] ; [93.6 10.4],0
p8,1,0.168305,1.897978,[ 80 104] ; [53 49],[85.56643357 98.43356643] ; [47.43356643 54.56643357],0
n6,1,0.20259,1.623604,[150  36] ; [90 14],[153.93103448  32.06896552] ; [86.06896552 17.93103448],0
r3,1,0.212299,1.55568,[166  21] ; [97  7],[169.00687285  17.99312715] ; [93.99312715 10.00687285],0
b2,1,0.231891,1.429222,[41 77] ; [28 36],[44.73626374 73.26373626] ; [24.26373626 39.73626374],0
b3,1,0.231891,1.429222,[41 77] ; [28 36],[44.73626374 73.26373626] ; [24.26373626 39.73626374],0
b1,1,0.252918,1.307112,[ 76 113] ; [49 55],[ 80.63139932 108.36860068] ; [44.36860068 59.63139932],0
n3,1,0.262177,1.257224,[32 14] ; [15  3],[33.78125 12.21875] ; [13.21875  4.78125],0
s5,1,0.339742,0.911403,[ 49 133] ; [32 67],[ 52.46263345 129.53736655] ; [28.53736655 70.46263345],0
n2,1,0.370137,0.803204,[34 12] ; [16  3],[35.38461538 10.61538462] ; [14.61538462  4.38461538],0
d4,1,0.379389,0.77268,[111  78] ; [55 48],[107.44520548  81.55479452] ; [58.55479452 44.44520548],0
s6,1,0.444366,0.584983,[113  71] ; [66 34],[115.97183099  68.02816901] ; [63.02816901 36.97183099],0
a6,1,0.461444,0.542389,[113  76] ; [57 46],[110.03424658  78.96575342] ; [59.96575342 43.03424658],0
p2,1,0.506279,0.441751,[151  36] ; [79 23],[148.82352941  38.17647059] ; [81.17647059 20.82352941],0
p9,1,0.519468,0.41495,[145  39] ; [77 25],[142.82517483  41.17482517] ; [79.17482517 22.82517483],0
s3,1,0.526228,0.401669,[95 91] ; [55 45],[97.55244755 88.44755245] ; [52.44755245 47.55244755],0
b4,1,0.549171,0.358804,[104  85] ; [61 43],[106.4334471  82.5665529] ; [58.5665529 45.4334471],0
a1,1,0.555213,0.34806,[  8 181] ; [ 6 98],[  9.03071672 179.96928328] ; [ 4.96928328 99.03071672],0
a7,1,0.585524,0.297389,[121  68] ; [62 40],[118.8556701  70.1443299] ; [64.1443299 37.8556701],0
s1,1,0.607967,0.263146,[ 10 178] ; [ 4 97],[  9.10726644 178.89273356] ; [ 4.89273356 96.10726644],0
p12,1,0.61666,0.250589,[ 10 175] ; [ 7 95],[ 10.95818815 174.04181185] ; [ 6.04181185 95.95818815],0
b5,1,0.661522,0.19168,[114  75] ; [60 44],[112.23890785  76.76109215] ; [61.76109215 42.23890785],0
a2,1,0.662686,0.190278,[ 12 177] ; [ 8 96],[ 12.90102389 176.09897611] ; [ 7.09897611 96.90102389],0
p11,1,0.664237,0.188417,[146  43] ; [78 26],[144.49146758  44.50853242] ; [79.50853242 24.49146758],0
p10,1,0.665744,0.186621,[136  48] ; [77 24],[137.51578947  46.48421053] ; [75.48421053 25.51578947],0
u1,1,0.711752,0.136533,[  7 182] ; [  3 101],[  6.45051195 182.54948805] ; [  3.54948805 100.45051195],0
a8,1,0.815336,0.054545,[ 29 148] ; [15 83],[ 28.32 148.68] ; [15.68 82.32],0
u2,1,0.890659,0.018898,[43 43] ; [18 19],[42.6504065 43.3495935] ; [18.3495935 18.6504065],0
d2,1,0.910578,0.012613,[ 28 160] ; [16 88],[ 28.32876712 159.67123288] ; [15.67123288 88.32876712],0
