Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,37.860894,[19 70] ; [35 11],[35.6 53.4] ; [18.4 27.6],1
s2,1,0.0,29.572806,[19 77] ; [31 16],[33.56643357 62.43356643] ; [16.43356643 30.56643357],1
s6,1,7e-06,20.269765,[41 54] ; [39  8],[53.52112676 41.47887324] ; [26.47887324 20.52112676],1
s5,1,0.000737,11.393939,[14 80] ; [19 28],[22. 72.] ; [11. 36.],1
s3,1,0.000847,11.134569,[36 58] ; [32 15],[45.33333333 48.66666667] ; [22.66666667 24.33333333],1
p7,1,0.000902,11.017916,[43 51] ; [36 12],[52.29577465 41.70422535] ; [26.70422535 21.29577465],1
p10,1,0.002023,9.528487,[61 33] ; [42  5],[68.66666667 25.33333333] ; [34.33333333 12.66666667],0
p4,1,0.003951,8.306213,[40 57] ; [32 16],[48.16551724 48.83448276] ; [23.83448276 24.16551724],0
r4,1,0.006605,7.377361,[67 30] ; [43  5],[73.5862069 23.4137931] ; [36.4137931 11.5862069],0
d2,1,0.015369,5.873622,[20 77] ; [19 29],[26.08965517 70.91034483] ; [12.91034483 35.08965517],0
u1,1,0.023341,5.14298,[ 1 96] ; [ 4 44],[ 3.34482759 93.65517241] ; [ 1.65517241 46.34482759],0
r3,1,0.02354,5.128205,[73 23] ; [44  4],[78. 18.] ; [39.  9.],0
r1,1,0.024953,5.027132,[55 42] ; [35 11],[61.04895105 35.95104895] ; [28.95104895 17.04895105],0
v2,1,0.03524,4.433523,[31 59] ; [24 21],[36.66666667 53.33333333] ; [18.33333333 26.66666667],0
v1,1,0.05764,3.604026,[38 58] ; [26 20],[43.26760563 52.73239437] ; [20.73239437 25.26760563],0
p9,1,0.061791,3.488654,[67 27] ; [41  7],[71.49295775 22.50704225] ; [36.50704225 11.49295775],0
r2,1,0.069841,3.286765,[80 17] ; [44  3],[83.52777778 13.47222222] ; [40.47222222  6.52777778],0
p6,1,0.084737,2.971626,[24 70] ; [19 29],[28.46478873 65.53521127] ; [14.53521127 33.46478873],0
n6,1,0.086796,2.932822,[73 24] ; [42  6],[76.93103448 20.06896552] ; [38.06896552  9.93103448],0
p3,1,0.095015,2.78728,[36 60] ; [25 23],[40.66666667 55.33333333] ; [20.33333333 27.66666667],0
a5,1,0.110717,2.543964,[47 50] ; [30 18],[51.51034483 45.48965517] ; [25.48965517 22.51034483],0
a8,1,0.125179,2.3513,[ 8 81] ; [ 8 36],[10.70676692 78.29323308] ; [ 5.29323308 38.70676692],0
