Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.003026,8.791548,[40  5] ; [38 22],[33.42857143 11.57142857] ; [44.57142857 15.42857143],0
r4,1,0.004777,7.962095,[35 11] ; [30 31],[27.94392523 18.05607477] ; [37.05607477 23.94392523],0
p2,1,0.017544,5.641111,[28 18] ; [23 38],[21.92523364 24.07476636] ; [29.07476636 31.92523364],0
n6,1,0.024112,5.086554,[35 10] ; [34 26],[29.57142857 15.42857143] ; [39.42857143 20.57142857],0
a3,1,0.024159,5.083151,[19 27] ; [38 22],[24.73584906 21.26415094] ; [32.26415094 27.73584906],0
p7,1,0.028468,4.799474,[22 24] ; [16 43],[16.64761905 29.35238095] ; [21.35238095 37.64761905],0
v4,1,0.038693,4.274284,[40  6] ; [42 18],[35.58490566 10.41509434] ; [46.41509434 13.58490566],0
b4,1,0.043185,4.088161,[33 13] ; [32 29],[27.94392523 18.05607477] ; [37.05607477 23.94392523],0
b1,1,0.053106,3.740588,[20 26] ; [38 23],[24.93457944 21.06542056] ; [33.06542056 27.93457944],0
a1,1,0.070136,3.279835,[ 1 45] ; [ 7 54],[ 3.43925234 42.56074766] ; [ 4.56074766 56.43925234],0
s4,1,0.074696,3.176692,[ 2 44] ; [ 9 51],[ 4.77358491 41.22641509] ; [ 6.22641509 53.77358491],0
p8,1,0.078333,3.099151,[16 30] ; [12 49],[12.03738318 33.96261682] ; [15.96261682 45.03738318],0
p1,1,0.108511,2.575771,[ 5 40] ; [ 2 59],[ 2.97169811 42.02830189] ; [ 4.02830189 56.97169811],0
u3,1,0.141868,2.157577,[15 12] ; [ 8 15],[12.42 14.58] ; [10.58 12.42],0
a2,1,0.193114,1.6937,[ 6 40] ; [14 47],[ 8.59813084 37.40186916] ; [11.40186916 49.59813084],0
p4,1,0.202738,1.62254,[17 29] ; [15 44],[14.01904762 31.98095238] ; [17.98095238 41.01904762],0
u2,1,0.202983,1.620779,[13 13] ; [ 7 15],[10.83333333 15.16666667] ; [ 9.16666667 12.83333333],0
r1,1,0.208877,1.579196,[33 13] ; [36 24],[29.94339623 16.05660377] ; [39.05660377 20.94339623],0
