Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,131.800009,[12 70] ; [190  34],[54.13071895 27.86928105] ; [147.86928105  76.13071895],1
p2,1,0.0,40.8354,[32 51] ; [173  51],[55.42345277 27.57654723] ; [149.57654723  74.42345277],1
p11,1,0.0,32.031803,[35 48] ; [171  53],[55.69381107 27.30618893] ; [150.30618893  73.69381107],1
v4,1,7e-06,20.259754,[60 23] ; [206  18],[71.91530945 11.08469055] ; [194.08469055  29.91530945],1
s6,1,1e-05,19.429084,[26 57] ; [133  90],[43.12745098 39.87254902] ; [115.87254902 107.12745098],1
n6,1,1.2e-05,19.177999,[47 36] ; [181  42],[61.84313725 21.15686275] ; [166.15686275  56.84313725],1
s2,1,2.9e-05,17.451219,[15 67] ; [ 99 124],[30.64918033 51.35081967] ; [ 83.35081967 139.64918033],1
r4,1,4e-05,16.87789,[51 32] ; [187  37],[64.34527687 18.65472313] ; [173.65472313  50.34527687],1
v1,1,0.000188,13.951085,[22 61] ; [108 106],[36.32996633 46.67003367] ; [ 93.67003367 120.32996633],1
r3,1,0.000342,12.822639,[63 19] ; [205  18],[72.05245902  9.94754098] ; [195.94754098  27.05245902],1
s8,1,0.000526,12.021828,[14 69] ; [ 84 139],[26.58169935 56.41830065] ; [ 71.41830065 151.58169935],1
b5,1,0.000831,11.171437,[37 46] ; [147  77],[49.74592834 33.25407166] ; [134.25407166  89.74592834],1
n5,1,0.000842,11.145975,[44 39] ; [163  60],[56.14705882 26.85294118] ; [150.85294118  72.14705882],1
p8,1,0.001258,10.40307,[10 73] ; [ 67 156],[20.88562092 62.11437908] ; [ 56.11437908 166.88562092],0
s3,1,0.001979,9.569151,[24 58] ; [109 113],[35.875 46.125] ; [ 97.125 124.875],0
b1,1,0.006081,7.526127,[44 39] ; [ 80 144],[33.52442997 49.47557003] ; [ 90.47557003 133.52442997],0
p3,1,0.007707,7.100339,[15 66] ; [ 77 147],[24.43278689 56.56721311] ; [ 67.56721311 156.43278689],0
p4,1,0.008736,6.875959,[23 59] ; [100 124],[32.96078431 49.03921569] ; [ 90.03921569 133.96078431],0
s7,1,0.009645,6.699232,[18 59] ; [ 86 130],[27.33105802 49.66894198] ; [ 76.66894198 139.33105802],0
r2,1,0.01168,6.35874,[68 15] ; [206  18],[74.0781759  8.9218241] ; [199.9218241  24.0781759],0
p12,1,0.014147,6.019706,[ 1 81] ; [ 21 202],[ 5.9147541 76.0852459] ; [ 16.0852459 206.9147541],0
p6,1,0.016769,5.720348,[ 5 76] ; [ 38 186],[11.41967213 69.58032787] ; [ 31.58032787 192.41967213],0
v2,1,0.030157,4.700328,[30 51] ; [108 103],[38.28082192 42.71917808] ; [ 99.71917808 111.28082192],0
n3,1,0.05786,3.597697,[16 16] ; [46 20],[20.24489796 11.75510204] ; [41.75510204 24.24489796],0
p5,1,0.072339,3.229136,[ 2 81] ; [ 18 203],[ 5.46052632 77.53947368] ; [ 14.53947368 206.46052632],0
a1,1,0.079218,3.080882,[ 7 76] ; [  8 216],[ 4.05537459 78.94462541] ; [ 10.94462541 213.05537459],0
n2,1,0.112042,2.525175,[20 15] ; [48 18],[23.56435644 11.43564356] ; [44.43564356 21.56435644],0
u3,1,0.155564,2.016825,[13 18] ; [45 34],[16.34545455 14.65454545] ; [41.65454545 37.34545455],0
n4,1,0.201553,1.631082,[55 28] ; [165  59],[59.47882736 23.52117264] ; [160.52117264  63.47882736],0
n1,1,0.208099,1.584601,[12 22] ; [32 34],[14.96 19.04] ; [29.04 36.96],0
a8,1,0.209314,1.576163,[ 5 75] ; [ 23 183],[ 7.83216783 72.16783217] ; [ 20.16783217 185.83216783],0
u2,1,0.213791,1.545566,[13 18] ; [43 35],[15.9266055 15.0733945] ; [40.0733945 37.9266055],0
a5,1,0.227516,1.456323,[51 32] ; [154  70],[55.42345277 27.57654723] ; [149.57654723  74.42345277],0
a2,1,0.320063,0.98869,[19 64] ; [ 40 184],[15.95114007 67.04885993] ; [ 43.04885993 180.95114007],0
s5,1,0.377554,0.778651,[14 68] ; [ 46 166],[16.73469388 65.26530612] ; [ 43.26530612 168.73469388],0
u4,1,0.442292,0.590329,[ 1 82] ; [  6 218],[ 1.89250814 81.10749186] ; [  5.10749186 218.89250814],0
s1,1,0.450576,0.569202,[ 5 77] ; [  9 213],[ 3.77631579 78.22368421] ; [ 10.22368421 211.77631579],0
b4,1,0.486189,0.484948,[54 29] ; [136  88],[51.36807818 31.63192182] ; [138.63192182  85.36807818],0
a7,1,0.495473,0.46462,[53 29] ; [154  70],[55.47058824 26.52941176] ; [151.52941176  72.47058824],0
v3,1,0.497964,0.459272,[24 55] ; [ 73 138],[26.42413793 52.57586207] ; [ 70.57586207 140.42413793],0
d1,1,0.515436,0.423016,[41 42] ; [120 104],[43.5276873 39.4723127] ; [117.4723127 106.5276873],0
a6,1,0.603049,0.270422,[56 27] ; [144  80],[54.07166124 28.92833876] ; [145.92833876  78.07166124],0
d3,1,0.69918,0.149326,[48 35] ; [135  89],[49.47557003 33.52442997] ; [133.52442997  90.47557003],0
d2,1,0.722908,0.125723,[40 41] ; [105 118],[38.63486842 42.36513158] ; [106.36513158 116.63486842],0
u1,1,0.755909,0.096632,[10 73] ; [ 30 194],[10.81433225 72.18566775] ; [ 29.18566775 194.81433225],0
d5,1,0.765338,0.089089,[62 21] ; [171  53],[62.99348534 20.00651466] ; [170.00651466  53.99348534],0
a3,1,0.794624,0.067762,[52 30] ; [145  78],[52.96393443 29.03606557] ; [144.03606557  78.96393443],0
r1,1,0.804959,0.060977,[60 23] ; [158  65],[59.13071895 23.86928105] ; [158.86928105  64.13071895],0
a4,1,0.843634,0.038907,[35 47] ; [ 98 125],[35.75737705 46.24262295] ; [ 97.24262295 125.75737705],0
p1,1,0.857786,0.03211,[ 9 73] ; [ 23 201],[ 8.5751634 73.4248366] ; [ 23.4248366 200.5751634],0
b2,1,0.878581,0.023338,[22 34] ; [49 72],[22.46327684 33.53672316] ; [48.53672316 72.46327684],0
b3,1,0.878581,0.023338,[22 34] ; [49 72],[22.46327684 33.53672316] ; [48.53672316 72.46327684],0
d4,1,0.944996,0.00476,[64 18] ; [174  50],[63.77777778 18.22222222] ; [174.22222222  49.77777778],0
