Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,40.486948,[85 29] ; [ 8 35],[67.52866242 46.47133758] ; [25.47133758 17.52866242],1
s7,1,0.0,35.749827,[89 20] ; [12 28],[73.88590604 35.11409396] ; [27.11409396 12.88590604],1
s6,1,3e-06,21.950028,[95 14] ; [21 20],[84.29333333 24.70666667] ; [31.70666667  9.29333333],1
s5,1,0.000848,11.132099,[57 52] ; [ 9 32],[47.96 61.04] ; [18.04 22.96],1
d5,1,0.001087,10.67387,[90 23] ; [23 20],[81.8525641 31.1474359] ; [31.1474359 11.8525641],0
v1,1,0.001672,9.879102,[71 40] ; [15 27],[62.39215686 48.60784314] ; [23.60784314 18.39215686],0
v2,1,0.005238,7.795476,[57 52] ; [11 30],[49.41333333 59.58666667] ; [18.58666667 22.41333333],0
v3,1,0.006167,7.500747,[52 60] ; [ 9 32],[44.65359477 67.34640523] ; [16.34640523 24.65359477],0
a3,1,0.014497,5.976606,[90 24] ; [25 17],[84.03846154 29.96153846] ; [30.96153846 11.03846154],0
n5,1,0.018005,5.595659,[90 22] ; [26 16],[84.36363636 27.63636364] ; [31.63636364 10.36363636],0
p4,1,0.021903,5.253461,[69 44] ; [17 25],[62.69677419 50.30322581] ; [23.30322581 18.69677419],0
p9,1,0.033723,4.5087,[93 19] ; [29 14],[88.15483871 23.84516129] ; [33.84516129  9.15483871],0
d4,1,0.034971,4.446609,[91 22] ; [27 15],[86.02580645 26.97419355] ; [31.97419355 10.02580645],0
p10,1,0.037617,4.322245,[90 22] ; [27 15],[85.09090909 26.90909091] ; [31.90909091 10.09090909],0
b4,1,0.05021,3.834438,[57 57] ; [29 14],[62.44585987 51.55414013] ; [23.55414013 19.44585987],0
p3,1,0.056086,3.649501,[64 49] ; [17 26],[58.67307692 54.32692308] ; [22.32692308 20.67307692],0
u2,1,0.061369,3.5,[15  9] ; [ 6 12],[12. 12.] ; [9. 9.],0
n6,1,0.063005,3.456463,[89 23] ; [28 15],[84.54193548 27.45806452] ; [32.45806452 10.54193548],0
v4,1,0.064507,3.417546,[105   8] ; [34  7],[101.99350649  11.00649351] ; [37.00649351  3.99350649],0
p6,1,0.07513,3.167215,[46 64] ; [11 31],[41.25 68.75] ; [15.75 26.25],0
p11,1,0.077982,3.106456,[92 22] ; [29 14],[87.85987261 26.14012739] ; [33.14012739  9.85987261],0
