Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.000225,13.612625,[104  12] ; [20 12],[97.18918919 18.81081081] ; [26.81081081  5.18918919],1
p7,1,0.282053,1.15717,[98 16] ; [25  7],[96.04109589 17.95890411] ; [26.95890411  5.04109589],0
n4,1,0.312771,1.018937,[93 23] ; [23  9],[90.91891892 25.08108108] ; [25.08108108  6.91891892],0
s4,1,0.31544,1.007761,[19 92] ; [ 8 24],[20.95804196 90.04195804] ; [ 6.04195804 25.95804196],0
a3,1,0.316056,1.005199,[82 34] ; [19 12],[79.70068027 36.29931973] ; [21.29931973  9.70068027],0
n5,1,0.318562,0.994841,[88 27] ; [21 10],[85.85616438 29.14383562] ; [23.14383562  7.85616438],0
u4,1,0.329995,0.948916,[  1 114] ; [ 1 31],[  1.56462585 113.43537415] ; [ 0.43537415 31.56462585],0
s6,1,0.357615,0.846252,[69 42] ; [17 15],[66.75524476 44.24475524] ; [19.24475524 12.75524476],0
v2,1,0.373906,0.790643,[63 50] ; [15 17],[60.7862069 52.2137931] ; [17.2137931 14.7862069],0
a6,1,0.375521,0.785313,[82 34] ; [20 12],[79.94594595 36.05405405] ; [22.05405405  9.94594595],0
a7,1,0.380242,0.769919,[91 25] ; [22  9],[89.17006803 26.82993197] ; [23.82993197  7.17006803],0
r1,1,0.384281,0.756961,[91 24] ; [23  9],[89.18367347 25.81632653] ; [24.81632653  7.18367347],0
s5,1,0.399243,0.710606,[39 73] ; [ 8 22],[37.07042254 74.92957746] ; [ 9.92957746 20.07042254],0
r2,1,0.418507,0.654503,[106   8] ; [31  1],[106.97260274   7.02739726] ; [30.02739726  1.97260274],0
d5,1,0.442149,0.590698,[90 26] ; [22  9],[88.38095238 27.61904762] ; [23.61904762  7.38095238],0
s2,1,0.452082,0.565426,[45 69] ; [15 17],[46.84931507 67.15068493] ; [13.15068493 18.84931507],0
u1,1,0.453872,0.560964,[21 95] ; [ 4 28],[19.59459459 96.40540541] ; [ 5.40540541 26.59459459],0
a2,1,0.458531,0.549477,[33 83] ; [ 7 25],[31.35135135 84.64864865] ; [ 8.64864865 23.35135135],0
a5,1,0.462468,0.539916,[77 39] ; [19 13],[75.24324324 40.75675676] ; [20.75675676 11.24324324],0
d3,1,0.472754,0.515533,[85 31] ; [20 10],[83.42465753 32.57534247] ; [21.57534247  8.42465753],0
p1,1,0.508322,0.43752,[ 16 100] ; [ 3 29],[ 14.89189189 101.10810811] ; [ 4.10810811 27.89189189],0
u2,1,0.595901,0.281223,[18 16] ; [8 5],[18.80851064 15.19148936] ; [7.19148936 5.80851064],0
n2,1,0.749543,0.101916,[21  7] ; [8 2],[21.36842105  6.63157895] ; [7.63157895 2.36842105],0
b2,1,0.772899,0.083281,[29 41] ; [ 6 10],[28.48837209 41.51162791] ; [6.51162791 9.48837209],0
b3,1,0.772899,0.083281,[29 41] ; [ 6 10],[28.48837209 41.51162791] ; [6.51162791 9.48837209],0
n1,1,0.809423,0.058163,[10 18] ; [4 6],[10.31578947 17.68421053] ; [3.68421053 6.31578947],0
u3,1,0.88668,0.020308,[17 16] ; [7 6],[17.2173913 15.7826087] ; [6.7826087 6.2173913],0
p3,1,0.894131,0.01771,[71 45] ; [20 12],[71.32432432 44.67567568] ; [19.67567568 12.32432432],0
a1,1,0.897356,0.016642,[  8 108] ; [ 2 30],[  7.83783784 108.16216216] ; [ 2.16216216 29.83783784],0
d1,1,0.905181,0.014189,[63 53] ; [17 15],[62.7027027 53.2972973] ; [17.2972973 14.7027027],0
a4,1,0.965296,0.001893,[57 58] ; [16 16],[57.10884354 57.89115646] ; [15.89115646 16.10884354],0
