Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,84.606643,[ 18 105] ; [83 29],[52.86382979 70.13617021] ; [48.13617021 63.86382979],1
s6,1,0.0,48.326472,[41 80] ; [88 23],[67.28017241 53.71982759] ; [61.71982759 49.28017241],1
s7,1,1e-05,19.592638,[25 94] ; [52 54],[40.72444444 78.27555556] ; [36.27555556 69.72444444],1
s8,1,4.1e-05,16.804183,[27 96] ; [53 59],[41.87234043 81.12765957] ; [38.12765957 73.87234043],1
s4,1,0.004538,8.055033,[ 16 108] ; [31 81],[24.69491525 99.30508475] ; [22.30508475 89.69491525],0
s5,1,0.006488,7.409448,[24 95] ; [38 66],[33.08520179 85.91479821] ; [28.91479821 75.08520179],0
r3,1,0.009059,6.811077,[114  10] ; [111   1],[118.22033898   5.77966102] ; [106.77966102   5.22033898],0
p10,1,0.021467,5.288479,[72 50] ; [80 29],[80.27705628 41.72294372] ; [71.72294372 37.27705628],0
p9,1,0.073104,3.211904,[81 41] ; [84 25],[87.14285714 34.85714286] ; [77.85714286 31.14285714],0
a2,1,0.074736,3.175819,[ 14 110] ; [22 90],[ 18.91525424 105.08474576] ; [17.08474576 94.91525424],0
d2,1,0.090207,2.870683,[42 82] ; [50 62],[48.33898305 75.66101695] ; [43.66101695 68.33898305],0
n2,1,0.111773,2.52897,[20 15] ; [27  9],[23.16901408 11.83098592] ; [23.83098592 12.16901408],0
u1,1,0.127449,2.32331,[ 10 114] ; [16 96],[ 13.66101695 110.33898305] ; [12.33898305 99.66101695],0
n3,1,0.131343,2.276563,[23 13] ; [28  7],[25.85915493 10.14084507] ; [25.14084507  9.85915493],0
p12,1,0.140049,2.17742,[  3 120] ; [  7 103],[  5.27896996 117.72103004] ; [  4.72103004 105.27896996],0
u2,1,0.141074,2.166209,[27 24] ; [26 12],[30.37078652 20.62921348] ; [22.62921348 15.37078652],0
p2,1,0.150552,2.06665,[89 34] ; [90 22],[93.6893617 29.3106383] ; [85.3106383 26.6893617],0
r1,1,0.151445,2.05764,[87 37] ; [87 24],[91.81276596 32.18723404] ; [82.18723404 28.81276596],0
b1,1,0.153037,2.041719,[51 73] ; [36 76],[45.71186441 78.28813559] ; [41.28813559 70.71186441],0
a5,1,0.158941,1.984275,[72 52] ; [75 37],[77.23728814 46.76271186] ; [69.76271186 42.23728814],0
p7,1,0.164196,1.935154,[61 62] ; [64 45],[66.27155172 56.72844828] ; [58.72844828 50.27155172],0
v1,1,0.175974,1.831304,[43 81] ; [46 60],[47.9826087 76.0173913] ; [41.0173913 64.9826087],0
r2,1,0.226306,1.46393,[112  12] ; [104   6],[114.46153846   9.53846154] ; [101.53846154   8.46153846],0
p3,1,0.242684,1.364935,[44 79] ; [48 63],[48.35897436 74.64102564] ; [43.64102564 67.35897436],0
a8,1,0.255332,1.29389,[ 10 105] ; [ 5 99],[  7.87671233 107.12328767] ; [ 7.12328767 96.87671233],0
s1,1,0.271106,1.211144,[  4 120] ; [  7 105],[  5.77966102 118.22033898] ; [  5.22033898 106.77966102],0
p4,1,0.303294,1.059655,[50 73] ; [53 59],[53.9106383 69.0893617] ; [49.0893617 62.9106383],0
u3,1,0.314551,1.011469,[31 20] ; [27 11],[33.23595506 17.76404494] ; [24.76404494 13.23595506],0
a3,1,0.345349,0.890473,[73 51] ; [72 39],[76.5106383 47.4893617] ; [68.4893617 42.5106383],0
d4,1,0.416346,0.660607,[99 25] ; [94 18],[101.40677966  22.59322034] ; [91.59322034 20.40677966],0
n1,1,0.422448,0.643496,[ 8 28] ; [11 25],[ 9.5 26.5] ; [ 9.5 26.5],0
n6,1,0.43815,0.601122,[82 42] ; [68 43],[79.14893617 44.85106383] ; [70.85106383 40.14893617],0
a1,1,0.438687,0.599714,[  5 119] ; [  7 105],[  6.30508475 117.69491525] ; [  5.69491525 106.30508475],0
a6,1,0.446003,0.580789,[76 48] ; [74 38],[78.81355932 45.18644068] ; [71.18644068 40.81355932],0
p5,1,0.451247,0.567518,[  7 116] ; [  4 107],[  5.78205128 117.21794872] ; [  5.21794872 105.78205128],0
v2,1,0.459,0.548332,[58 63] ; [55 49],[60.76888889 60.23111111] ; [52.23111111 51.76888889],0
p1,1,0.464468,0.535105,[  7 116] ; [  9 102],[  8.41025641 114.58974359] ; [  7.58974359 103.41025641],0
r4,1,0.532408,0.389793,[105  19] ; [98 14],[106.66101695  17.33898305] ; [96.33898305 15.66101695],0
b5,1,0.539156,0.377107,[79 45] ; [67 45],[76.71186441 47.28813559] ; [69.28813559 42.71186441],0
p11,1,0.575407,0.313719,[84 40] ; [72 40],[81.96610169 42.03389831] ; [74.03389831 37.96610169],0
b4,1,0.579474,0.307086,[72 52] ; [69 43],[74.08474576 49.91525424] ; [66.91525424 45.08474576],0
p6,1,0.652768,0.202429,[34 86] ; [28 81],[32.48908297 87.51091703] ; [29.51091703 79.48908297],0
a7,1,0.674031,0.176923,[93 30] ; [82 30],[91.59574468 31.40425532] ; [83.40425532 28.59574468],0
a4,1,0.766491,0.08819,[42 82] ; [40 72],[43.08474576 80.91525424] ; [38.91525424 73.08474576],0
d1,1,0.773811,0.082595,[63 61] ; [59 53],[64.10169492 59.89830508] ; [57.89830508 54.10169492],0
d5,1,0.799384,0.06459,[94 29] ; [84 28],[93.16595745 29.83404255] ; [84.83404255 27.16595745],0
d3,1,0.799621,0.064434,[86 37] ; [80 32],[86.88510638 36.11489362] ; [79.11489362 32.88510638],0
n4,1,0.817627,0.053176,[48 76] ; [45 67],[48.86440678 75.13559322] ; [44.13559322 67.86440678],0
p8,1,0.831106,0.04549,[50 73] ; [44 68],[49.2 73.8] ; [44.8 67.2],0
b3,1,0.908593,0.013182,[19 47] ; [17 44],[18.70866142 47.29133858] ; [17.29133858 43.70866142],0
