Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.010093,6.618428,[ 9 23] ; [5 1],[11.78947368 20.21052632] ; [2.21052632 3.78947368],0
p3,1,0.010093,6.618428,[ 9 23] ; [5 1],[11.78947368 20.21052632] ; [2.21052632 3.78947368],0
n6,1,0.01206,6.30196,[22  9] ; [1 5],[19.27027027 11.72972973] ; [3.72972973 2.27027027],0
d5,1,0.025818,4.968158,[11 21] ; [5 1],[13.47368421 18.52631579] ; [2.52631579 3.47368421],0
s5,1,0.029673,4.728111,[ 4 28] ; [3 3],[ 5.89473684 26.10526316] ; [1.10526316 4.89473684],0
v2,1,0.030572,4.676818,[ 7 24] ; [4 2],[ 9.21621622 21.78378378] ; [1.78378378 4.21621622],0
s7,1,0.033149,4.538056,[ 7 23] ; [3 1],[ 8.82352941 21.17647059] ; [1.17647059 2.82352941],0
s4,1,0.058052,3.592187,[ 5 27] ; [3 3],[ 6.73684211 25.26315789] ; [1.26315789 4.73684211],0
p4,1,0.075156,3.166667,[14 18] ; [5 1],[16. 16.] ; [3. 3.],0
s3,1,0.077141,3.124138,[ 9 22] ; [4 2],[10.89189189 20.10810811] ; [2.10810811 3.89189189],0
u3,1,0.093533,2.8125,[ 2 14] ; [2 2],[ 3.2 12.8] ; [0.8 3.2],0
s8,1,0.098486,2.729885,[ 6 26] ; [3 3],[ 7.57894737 24.42105263] ; [1.42105263 4.57894737],0
s2,1,0.098868,2.72371,[10 22] ; [4 2],[11.78947368 20.21052632] ; [2.21052632 3.78947368],0
s6,1,0.184219,1.763258,[12 20] ; [4 2],[13.47368421 18.52631579] ; [2.52631579 3.47368421],0
r3,1,0.26424,1.246404,[19 13] ; [5 1],[20.21052632 11.78947368] ; [3.78947368 2.21052632],0
r1,1,0.290136,1.11899,[ 9 23] ; [3 3],[10.10526316 21.89473684] ; [1.89473684 4.10526316],0
v1,1,0.290136,1.11899,[ 9 23] ; [3 3],[10.10526316 21.89473684] ; [1.89473684 4.10526316],0
b4,1,0.302225,1.064352,[18 14] ; [2 4],[16.84210526 15.15789474] ; [3.15789474 2.84210526],0
b1,1,0.323595,0.974359,[20 12] ; [5 1],[21.05263158 10.94736842] ; [3.94736842 2.05263158],0
d3,1,0.323595,0.974359,[12 20] ; [1 5],[10.94736842 21.05263158] ; [2.05263158 3.94736842],0
a6,1,0.374333,0.789231,[10 22] ; [3 3],[10.94736842 21.05263158] ; [2.05263158 3.94736842],0
p10,1,0.41222,0.672389,[15 16] ; [4 2],[15.91891892 15.08108108] ; [3.08108108 2.91891892],0
r4,1,0.421357,0.646528,[ 6 26] ; [2 4],[ 6.73684211 25.26315789] ; [1.26315789 4.73684211],0
a8,1,0.436471,0.605544,[ 2 27] ; [1 5],[ 2.48571429 26.51428571] ; [0.51428571 5.48571429],0
a3,1,0.453069,0.562963,[16 16] ; [2 4],[15.15789474 16.84210526] ; [2.84210526 3.15789474],0
n1,1,0.496329,0.462778,[ 4 11] ; [1 1],[ 4.41176471 10.58823529] ; [0.58823529 1.41176471],0
p11,1,0.540417,0.374767,[17 15] ; [4 2],[17.68421053 14.31578947] ; [3.31578947 2.68421053],0
v4,1,0.540417,0.374767,[17 15] ; [4 2],[17.68421053 14.31578947] ; [3.31578947 2.68421053],0
v3,1,0.544634,0.367018,[ 7 25] ; [2 4],[ 7.57894737 24.42105263] ; [1.42105263 4.57894737],0
p9,1,0.650147,0.205714,[18 12] ; [3 3],[17.5 12.5] ; [3.5 2.5],0
a5,1,0.737384,0.11244,[13 19] ; [2 4],[12.63157895 19.36842105] ; [2.36842105 3.63157895],0
d4,1,0.737384,0.11244,[19 13] ; [4 2],[19.36842105 12.63157895] ; [3.63157895 2.36842105],0
d1,1,0.773984,0.082465,[ 7 25] ; [1 5],[ 6.73684211 25.26315789] ; [1.26315789 4.73684211],0
n2,1,0.787221,0.072857,[9 6] ; [1 1],[8.82352941 6.17647059] ; [1.17647059 0.82352941],0
b2,1,0.826102,0.048269,[ 7 16] ; [1 3],[ 6.81481481 16.18518519] ; [1.18518519 2.81481481],0
b3,1,0.826102,0.048269,[ 7 16] ; [1 3],[ 6.81481481 16.18518519] ; [1.18518519 2.81481481],0
n4,1,0.84605,0.037698,[20 12] ; [4 2],[20.21052632 11.78947368] ; [3.78947368 2.21052632],0
b5,1,0.88812,0.019792,[15 17] ; [3 3],[15.15789474 16.84210526] ; [2.84210526 3.15789474],0
n5,1,0.919753,0.01015,[22 10] ; [4 2],[21.89473684 10.10526316] ; [4.10526316 1.89473684],0
n3,1,0.929308,0.00787,[7 8] ; [1 1],[7.05882353 7.94117647] ; [0.94117647 1.05882353],0
p5,1,0.948801,0.004123,[ 5 27] ; [1 5],[ 5.05263158 26.94736842] ; [0.94736842 5.05263158],0
d2,1,0.960637,0.002436,[11 21] ; [2 4],[10.94736842 21.05263158] ; [2.05263158 3.94736842],0
