Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,98.857321,[207  44] ; [152 208],[147.47790507 103.52209493] ; [211.52209493 148.47790507],1
v1,1,0.0,44.681208,[178  75] ; [153 203],[137.5090312 115.4909688] ; [193.4909688 162.5090312],1
s8,1,0.0,29.399707,[139 114] ; [121 245],[106.26817447 146.73182553] ; [153.73182553 212.26817447],1
s7,1,8e-06,19.960661,[139 102] ; [137 214],[112.35810811 128.64189189] ; [163.64189189 187.35810811],1
n5,1,5.1e-05,16.413021,[209  46] ; [243 118],[187.11038961  67.88961039] ; [264.88961039  96.11038961],1
p12,1,0.000204,13.790686,[ 34 219] ; [ 18 344],[ 21.39186992 231.60813008] ; [ 30.60813008 331.39186992],1
s2,1,0.000338,12.845957,[141 112] ; [150 215],[119.13106796 133.86893204] ; [171.86893204 193.13106796],1
p10,1,0.00207,9.486769,[214  37] ; [273  91],[198.75934959  52.24065041] ; [288.24065041  75.75934959],0
p5,1,0.002374,9.235048,[ 42 212] ; [ 31 333],[ 30.00323625 223.99676375] ; [ 42.99676375 321.00323625],0
n6,1,0.002418,9.201752,[225  29] ; [287  75],[211.11688312  42.88311688] ; [300.88311688  61.11688312],0
n4,1,0.002676,9.016028,[216  40] ; [272  94],[200.8488746  55.1511254] ; [287.1511254  78.8488746],0
p3,1,0.002827,8.91594,[139 114] ; [156 209],[120.76860841 132.23139159] ; [174.23139159 190.76860841],0
d1,1,0.006027,7.542089,[188  68] ; [231 136],[172.17335474  83.82664526] ; [246.82664526 120.17335474],0
p8,1,0.007543,7.138871,[145 104] ; [172 192],[128.76508972 120.23491028] ; [188.23491028 175.76508972],0
p4,1,0.009977,6.638945,[160  91] ; [194 170],[144.47804878 106.52195122] ; [209.52195122 154.47804878],0
p7,1,0.011275,6.4214,[169  78] ; [208 149],[154.1705298  92.8294702] ; [222.8294702 134.1705298],0
v4,1,0.014144,6.02006,[243  11] ; [330  35],[235.12439418  18.87560582] ; [337.87560582  27.12439418],0
d2,1,0.019181,5.484893,[148 107] ; [177 188],[133.66935484 121.33064516] ; [191.33064516 173.66935484],0
r3,1,0.024208,5.079685,[247   8] ; [339  27],[240.62801932  14.37198068] ; [345.37198068  20.62801932],0
p9,1,0.027539,4.856729,[217  34] ; [288  74],[206.77814029  44.22185971] ; [298.22185971  63.77814029],0
s6,1,0.02764,4.850403,[171  80] ; [215 147],[158.05220228  92.94779772] ; [227.94779772 134.05220228],0
a1,1,0.029808,4.720327,[ 22 234] ; [ 16 351],[ 15.61476726 240.38523274] ; [ 22.38523274 344.61476726],0
r4,1,0.036231,4.386201,[231  25] ; [310  57],[222.30497592  33.69502408] ; [318.69502408  48.30497592],0
p11,1,0.042955,4.097162,[210  46] ; [276  91],[199.7046549  56.2953451] ; [286.2953451  80.7046549],0
d5,1,0.052084,3.773053,[230  26] ; [310  57],[221.894061  34.105939] ; [318.105939  48.894061],0
p1,1,0.059601,3.548463,[ 25 230] ; [ 21 343],[ 18.94991922 236.05008078] ; [ 27.05008078 336.94991922],0
p2,1,0.062015,3.482671,[217  36] ; [291  73],[208.30470016  44.69529984] ; [299.69529984  64.30470016],0
u4,1,0.069017,3.306247,[  8 248] ; [  4 363],[  4.93097913 251.06902087] ; [  7.06902087 359.93097913],0
u1,1,0.076895,3.129334,[ 57 199] ; [ 61 306],[ 48.48796148 207.51203852] ; [ 69.51203852 297.48796148],0
a3,1,0.080092,3.06303,[199  55] ; [264 102],[189.68064516  64.31935484] ; [273.31935484  92.68064516],0
a5,1,0.08554,2.956372,[203  53] ; [269  98],[193.95184591  62.04815409] ; [278.04815409  88.95184591],0
p6,1,0.108365,2.577899,[ 94 155] ; [113 246],[ 84.77467105 164.22532895] ; [122.22532895 236.77467105],0
a2,1,0.111455,2.533466,[ 73 183] ; [ 84 283],[ 64.51364366 191.48635634] ; [ 92.48635634 274.51364366],0
a4,1,0.147613,2.096744,[130 125] ; [165 201],[121.1352657 133.8647343] ; [173.8647343 192.1352657],0
r1,1,0.163506,1.941497,[212  43] ; [287  78],[205.23387097  49.76612903] ; [293.76612903  71.23387097],0
s5,1,0.181414,1.786001,[ 86 163] ; [105 252],[ 78.48019802 170.51980198] ; [112.51980198 244.48019802],0
s3,1,0.19075,1.711818,[137 111] ; [182 183],[129.05709625 118.94290375] ; [189.94290375 175.05709625],0
r2,1,0.225218,1.470807,[239  14] ; [330  29],[235.22385621  17.77614379] ; [333.77614379  25.22385621],0
d3,1,0.267967,1.227126,[195  61] ; [265 102],[189.02086677  66.97913323] ; [270.97913323  96.02086677],0
n3,1,0.272377,1.204736,[38 15] ; [59 35],[34.97278912 18.02721088] ; [62.02721088 31.97278912],0
n1,1,0.309614,1.032322,[15 34] ; [38 59],[17.78767123 31.21232877] ; [35.21232877 61.78767123],0
b1,1,0.328549,0.954609,[ 94 162] ; [149 218],[ 99.85232745 156.14767255] ; [143.14767255 223.85232745],0
b4,1,0.396936,0.717589,[160  96] ; [217 150],[154.91492777 101.08507223] ; [222.08507223 144.91492777],0
u2,1,0.441552,0.592246,[36 20] ; [58 42],[33.74358974 22.25641026] ; [60.25641026 39.74358974],0
b2,1,0.503916,0.44668,[70 92] ; [ 90 136],[66.80412371 95.19587629] ; [ 93.19587629 132.80412371],0
b3,1,0.503916,0.44668,[70 92] ; [ 90 136],[66.80412371 95.19587629] ; [ 93.19587629 132.80412371],0
b5,1,0.52158,0.410767,[149 107] ; [223 144],[152.86035313 103.13964687] ; [219.13964687 147.86035313],0
n2,1,0.582457,0.302279,[38 14] ; [66 30],[36.54054054 15.45945946] ; [67.45945946 28.54054054],0
s1,1,0.642657,0.215283,[  6 245] ; [ 11 354],[  6.92694805 244.07305195] ; [ 10.07305195 354.92694805],0
u3,1,0.762255,0.091519,[33 23] ; [57 44],[32.10191083 23.89808917] ; [57.89808917 43.10191083],0
a8,1,0.849856,0.035836,[ 36 192] ; [ 52 290],[ 35.2 192.8] ; [ 52.8 289.2],0
a6,1,0.975758,0.000923,[174  81] ; [250 117],[173.82636656  81.17363344] ; [250.17363344 116.82636656],0
a7,1,0.991962,0.000102,[187  68] ; [269  98],[186.94533762  68.05466238] ; [269.05466238  97.94533762],0
