Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,98.969003,[ 26 135] ; [189 102],[76.58185841 84.41814159] ; [138.41814159 152.58185841],1
s3,1,0.0,81.862749,[ 41 120] ; [203  88],[86.91150442 74.08849558] ; [157.08849558 133.91150442],1
s8,1,0.0,62.975748,[ 19 143] ; [143 149],[ 57.8061674 104.1938326] ; [104.1938326 187.8061674],1
s7,1,0.0,45.696248,[ 32 122] ; [153 129],[65.3440367 88.6559633] ; [119.6559633 162.3440367],1
s5,1,0.0,41.942104,[ 22 135] ; [125 156],[ 52.69178082 104.30821918] ; [ 94.30821918 186.69178082],1
p4,1,0.0,29.903684,[ 61 100] ; [188 103],[88.69247788 72.30752212] ; [160.30752212 130.69247788],1
r4,1,1e-06,24.108667,[118  44] ; [264  28],[136.30837004  25.69162996] ; [245.69162996  46.30837004],1
p2,1,2e-06,23.017169,[109  52] ; [252  39],[128.58628319  32.41371681] ; [232.41371681  58.58628319],1
v4,1,2e-06,22.369952,[135  27] ; [279  11],[148.38053097  13.61946903] ; [265.61946903  24.38053097],1
p6,1,4e-06,21.353408,[ 33 126] ; [122 165],[ 55.25784753 103.74215247] ; [ 99.74215247 187.25784753],1
p7,1,1.1e-05,19.282583,[71 89] ; [185  96],[92.87981859 67.12018141] ; [163.12018141 117.87981859],1
r3,1,2.8e-05,17.57483,[138  24] ; [278  11],[149.42793792  12.57206208] ; [266.57206208  22.42793792],1
s4,1,5.8e-05,16.154792,[ 15 147] ; [ 71 215],[ 31.09821429 130.90178571] ; [ 54.90178571 231.09821429],1
p10,1,7.6e-05,15.659188,[106  56] ; [237  52],[123.20620843  38.79379157] ; [219.79379157  69.20620843],1
p9,1,0.000149,14.385319,[113  46] ; [249  41],[128.19153675  30.80846325] ; [233.80846325  56.19153675],1
n6,1,0.000702,11.48361,[113  47] ; [244  46],[126.93333333  33.06666667] ; [230.06666667  59.93333333],1
r2,1,0.000847,11.1357,[136  22] ; [272  14],[145.18918919  12.81081081] ; [262.81081081  23.18918919],1
p3,1,0.001196,10.495993,[ 54 107] ; [144 148],[70.37086093 90.62913907] ; [127.62913907 164.37086093],0
v1,1,0.001243,10.425756,[ 52 106] ; [139 146],[68.12189616 89.87810384] ; [122.87810384 162.12189616],0
r1,1,0.00132,10.314476,[111  50] ; [239  52],[124.66814159  36.33185841] ; [225.33185841  65.66814159],0
n5,1,0.003288,8.640165,[94 66] ; [209  80],[107.97327394  52.02672606] ; [195.02672606  93.97327394],0
p8,1,0.005762,7.62322,[63 99] ; [151 137],[77.04 84.96] ; [136.96 151.04],0
p5,1,0.017478,5.647719,[  6 155] ; [ 29 262],[ 12.46681416 148.53318584] ; [ 22.53318584 268.46681416],0
n2,1,0.023452,5.134696,[28 20] ; [53 15],[33.51724138 14.48275862] ; [47.48275862 20.51724138],0
n4,1,0.026,4.95603,[106  56] ; [219  72],[116.22516556  45.77483444] ; [208.77483444  82.22516556],0
u1,1,0.027984,4.829029,[ 20 142] ; [ 60 232],[ 28.54625551 133.45374449] ; [ 51.45374449 240.54625551],0
v2,1,0.042462,4.116711,[ 57 102] ; [130 154],[67.11738149 91.88261851] ; [119.88261851 164.11738149],0
u3,1,0.047605,3.923875,[25 26] ; [50 25],[30.35714286 20.64285714] ; [44.64285714 30.35714286],0
d5,1,0.081737,3.030019,[131  31] ; [254  38],[137.37885463  24.62114537] ; [247.62114537  44.37885463],0
a5,1,0.082997,3.005206,[111  51] ; [222  70],[118.82378855  43.17621145] ; [214.17621145  77.82378855],0
p11,1,0.116674,2.461411,[114  48] ; [225  67],[120.96475771  41.03524229] ; [218.03524229  73.96475771],0
a8,1,0.144644,2.127844,[ 15 138] ; [ 40 231],[ 19.84669811 133.15330189] ; [ 35.15330189 235.84669811],0
a7,1,0.16146,1.960501,[114  48] ; [223  69],[120.25110132  41.74889868] ; [216.74889868  75.25110132],0
d1,1,0.162642,1.949489,[97 65] ; [194  98],[103.83700441  58.16299559] ; [187.16299559 104.83700441],0
d2,1,0.195176,1.678111,[72 88] ; [150 142],[78.5840708 81.4159292] ; [143.4159292 148.5840708],0
a2,1,0.204012,1.613418,[ 32 130] ; [ 73 219],[ 37.46696035 124.53303965] ; [ 67.53303965 224.46696035],0
n3,1,0.219565,1.507214,[27 20] ; [46 21],[30.09649123 16.90350877] ; [42.90350877 24.09649123],0
