Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,9e-06,19.744782,[15 50] ; [51 35],[28.41059603 36.58940397] ; [37.58940397 48.41059603],1
s3,1,8.3e-05,15.49442,[19 44] ; [54 32],[30.86577181 32.13422819] ; [42.13422819 43.86577181],1
d4,1,0.000271,13.26354,[35 30] ; [70 16],[45.1986755 19.8013245] ; [59.8013245 26.1986755],1
v1,1,0.000362,12.717889,[15 47] ; [45 39],[25.47945205 36.52054795] ; [34.52054795 49.47945205],1
s8,1,0.000882,11.060927,[12 53] ; [38 48],[21.52317881 43.47682119] ; [28.47682119 57.52317881],1
a5,1,0.001405,10.198834,[23 42] ; [53 33],[32.71523179 32.28476821] ; [43.28476821 42.71523179],0
s7,1,0.00161,9.947914,[15 46] ; [42 41],[24.14583333 36.85416667] ; [32.85416667 50.14583333],0
s5,1,0.002254,9.330473,[ 8 54] ; [29 53],[15.93055556 46.06944444] ; [21.06944444 60.93055556],0
p10,1,0.002656,9.029998,[41 24] ; [71 13],[48.8590604 16.1409396] ; [63.1409396 20.8590604],0
v3,1,0.006287,7.466063,[10 55] ; [30 55],[17.33333333 47.66666667] ; [22.66666667 62.33333333],0
d3,1,0.01055,6.539598,[27 36] ; [55 31],[34.67114094 28.32885906] ; [47.32885906 38.67114094],0
p11,1,0.020825,5.3414,[44 21] ; [72 14],[49.93377483 15.06622517] ; [66.06622517 19.93377483],0
v2,1,0.026762,4.906118,[19 46] ; [40 45],[25.56666667 39.43333333] ; [33.43333333 51.56666667],0
r3,1,0.030069,4.705319,[51 13] ; [79  7],[55.46666667  8.53333333] ; [74.53333333 11.46666667],0
p9,1,0.035837,4.404822,[50 15] ; [77  9],[54.66887417 10.33112583] ; [72.33112583 13.66887417],0
n5,1,0.042766,4.104627,[38 27] ; [63 22],[43.76666667 21.23333333] ; [57.23333333 27.76666667],0
d1,1,0.04377,4.065405,[19 46] ; [39 47],[24.96688742 40.03311258] ; [33.03311258 52.96688742],0
b2,1,0.056349,3.641697,[15 19] ; [13 40],[10.94252874 23.05747126] ; [17.05747126 35.94252874],0
b3,1,0.056349,3.641697,[15 19] ; [13 40],[10.94252874 23.05747126] ; [17.05747126 35.94252874],0
p3,1,0.066975,3.35564,[25 40] ; [46 40],[30.56291391 34.43708609] ; [40.43708609 45.56291391],0
p4,1,0.072245,3.231261,[30 34] ; [53 33],[35.41333333 28.58666667] ; [47.58666667 38.41333333],0
n4,1,0.079484,3.075423,[38 27] ; [62 24],[43.04635762 21.95364238] ; [56.95364238 29.04635762],0
p5,1,0.084489,2.97637,[ 4 61] ; [13 73],[ 7.31788079 57.68211921] ; [ 9.68211921 76.31788079],0
p7,1,0.091688,2.844489,[32 32] ; [53 30],[37.00680272 26.99319728] ; [47.99319728 35.00680272],0
p1,1,0.140002,2.177932,[ 6 59] ; [ 3 83],[ 3.87417219 61.12582781] ; [ 5.12582781 80.87417219],0
d2,1,0.169456,1.887746,[18 47] ; [33 53],[21.95364238 43.04635762] ; [29.04635762 56.95364238],0
