Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,77.812065,[503  36] ; [13 16],[489.65492958  49.34507042] ; [26.34507042  2.65492958],1
r2,1,0.0,50.364011,[516  18] ; [18  9],[508.29946524  25.70053476] ; [25.70053476  1.29946524],1
p10,1,0.0,27.962524,[441  90] ; [12 16],[430.30948122 100.69051878] ; [22.69051878  5.30948122],1
p2,1,1e-06,24.440276,[462  75] ; [15 14],[452.56007067  84.43992933] ; [24.43992933  4.56007067],1
r1,1,1e-06,24.219152,[450  85] ; [14 15],[440.14184397  94.85815603] ; [23.85815603  5.14184397],1
r3,1,1.2e-05,19.171436,[518  19] ; [23  6],[513.28091873  23.71908127] ; [27.71908127  1.28091873],1
p9,1,3e-05,17.444373,[453  76] ; [15 12],[445.27338129  83.72661871] ; [22.72661871  4.27338129],1
p7,1,0.000125,14.709865,[330 192] ; [ 8 21],[320.21052632 201.78947368] ; [17.78947368 11.21052632],1
n6,1,0.000218,13.671178,[452  85] ; [16 12],[444.80707965  92.19292035] ; [23.19292035  4.80707965],1
p11,1,0.000407,12.499898,[416 123] ; [14 15],[408.04577465 130.95422535] ; [21.95422535  7.04577465],1
s2,1,0.001862,9.681298,[276 259] ; [ 6 22],[267.97513321 267.02486679] ; [14.02486679 13.97513321],0
p4,1,0.002158,9.410396,[338 199] ; [10 19],[330.16961131 206.83038869] ; [17.83038869 11.16961131],0
p8,1,0.003378,8.591254,[283 247] ; [ 7 21],[275.44802867 254.55197133] ; [14.55197133 13.44802867],0
p3,1,0.003862,8.347404,[277 259] ; [ 7 22],[269.42300885 266.57699115] ; [14.57699115 14.42300885],0
s6,1,0.004631,8.018315,[365 167] ; [12 16],[358.15 173.85] ; [18.85  9.15],0
u3,1,0.005331,7.763614,[92 47] ; [1 6],[88.54109589 50.45890411] ; [4.45890411 2.54109589],0
a8,1,0.007089,7.250271,[ 65 412] ; [ 9 19],[ 69.8970297 407.1029703] ; [ 4.1029703 23.8970297],0
