Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,29.870707,[18 48] ; [247 144],[38.27133479 27.72866521] ; [226.72866521 164.27133479],1
p4,1,1e-06,24.340753,[25 40] ; [278 120],[42.53779698 22.46220302] ; [260.46220302 137.53779698],1
p7,1,8e-06,20.019788,[27 35] ; [281 109],[42.24778761 19.75221239] ; [265.75221239 124.24778761],1
p10,1,5.1e-05,16.42148,[44 21] ; [344  50],[54.94553377 10.05446623] ; [333.05446623  60.94553377],1
p3,1,0.000212,13.718699,[22 42] ; [236 163],[35.66306695 28.33693305] ; [222.33693305 176.66306695],1
d5,1,0.000251,13.403629,[44 21] ; [342  56],[54.19006479 10.80993521] ; [331.80993521  66.19006479],1
p9,1,0.000501,12.112925,[49 16] ; [357  38],[57.36956522  7.63043478] ; [348.63043478  46.36956522],1
n4,1,0.000795,11.252774,[43 23] ; [329  68],[53.02807775 12.97192225] ; [318.97192225  78.02807775],1
d3,1,0.002538,9.113149,[36 29] ; [294 105],[46.22844828 18.77155172] ; [283.77155172 115.22844828],0
n5,1,0.004172,8.207221,[45 21] ; [330  67],[53.45572354 12.54427646] ; [321.54427646  75.45572354],0
d4,1,0.009028,6.817246,[48 17] ; [344  54],[55.03239741  9.96760259] ; [336.96760259  61.03239741],0
p11,1,0.00913,6.797308,[46 20] ; [332  67],[53.6516129 12.3483871] ; [324.3483871  74.6516129],0
a3,1,0.009972,6.639893,[40 25] ; [304  93],[48.3982684 16.6017316] ; [295.6017316 101.3982684],0
s1,1,0.019373,5.46752,[ 5 60] ; [  9 383],[ 1.99124726 63.00875274] ; [ 12.00875274 379.99124726],0
n6,1,0.020217,5.393052,[50 15] ; [348  49],[55.995671  9.004329] ; [342.004329  54.995671],0
a7,1,0.030549,4.678115,[41 25] ; [298 100],[48.21982759 17.78017241] ; [290.78017241 107.21982759],0
a6,1,0.042557,4.112932,[37 28] ; [277 121],[44.08207343 20.91792657] ; [269.91792657 128.08207343],0
d1,1,0.049502,3.858234,[34 32] ; [256 143],[41.16129032 24.83870968] ; [248.83870968 150.16129032],0
s2,1,0.053546,3.726791,[43 22] ; [210 184],[35.82788671 29.17211329] ; [217.17211329 176.82788671],0
a2,1,0.066967,3.355842,[11 55] ; [109 290],[17.03225806 48.96774194] ; [102.96774194 296.03225806],0
s3,1,0.08183,3.028172,[43 21] ; [219 175],[36.61135371 27.38864629] ; [225.38864629 168.61135371],0
