Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,34.414643,[ 3 19] ; [90 26],[14.82608696  7.17391304] ; [78.17391304 37.82608696],1
v4,1,0.0,25.472582,[ 8 14] ; [99 17],[17.05797101  4.94202899] ; [89.94202899 26.05797101],1
r1,1,1.3e-05,19.080152,[ 5 17] ; [83 33],[14.02898551  7.97101449] ; [73.97101449 42.02898551],1
r3,1,0.001755,9.789163,[11 11] ; [94 22],[16.73913043  5.26086957] ; [88.26086957 27.73913043],0
d5,1,0.009846,6.662616,[ 9 13] ; [80 35],[14.2919708  7.7080292] ; [74.7080292 40.2919708],0
v3,1,0.009904,6.652167,[ 2 20] ; [40 67],[ 7.1627907 14.8372093] ; [34.8372093 72.1627907],0
u3,1,0.014621,5.961609,[2 9] ; [25 17],[5.60377358 5.39622642] ; [21.39622642 20.60377358],0
d3,1,0.018372,5.560364,[ 7 15] ; [68 47],[12.04379562  9.95620438] ; [62.95620438 52.04379562],0
d1,1,0.018545,5.543896,[ 5 17] ; [58 58],[10.04347826 11.95652174] ; [52.95652174 63.04347826],0
s8,1,0.02358,5.125232,[ 2 20] ; [38 77],[ 6.42335766 15.57664234] ; [33.57664234 81.42335766],0
s7,1,0.06177,3.489223,[ 3 17] ; [40 70],[ 6.61538462 13.38461538] ; [36.38461538 73.61538462],0
n6,1,0.062292,3.475294,[10 12] ; [77 39],[13.86956522  8.13043478] ; [73.13043478 42.86956522],0
p9,1,0.067313,3.34735,[ 7 13] ; [64 48],[10.75757576  9.24242424] ; [60.24242424 51.75757576],0
v1,1,0.086554,2.937333,[ 4 18] ; [43 73],[ 7.49275362 14.50724638] ; [39.50724638 76.49275362],0
b4,1,0.094445,2.796938,[16  6] ; [62 54],[12.43478261  9.56521739] ; [65.56521739 50.43478261],0
s6,1,0.109469,2.561865,[ 7 15] ; [57 56],[10.42962963 11.57037037] ; [53.57037037 59.42962963],0
a6,1,0.114505,2.490921,[ 9 13] ; [68 47],[12.3649635  9.6350365] ; [64.6350365 50.3649635],0
s5,1,0.123391,2.373741,[ 2 20] ; [26 83],[ 4.70229008 17.29770992] ; [23.29770992 85.70229008],0
a4,1,0.128524,2.310243,[ 6 16] ; [51 63],[ 9.22058824 12.77941176] ; [47.77941176 66.22058824],0
s2,1,0.135833,2.224547,[ 5 17] ; [45 69],[ 8.08823529 13.91176471] ; [41.91176471 72.08823529],0
d2,1,0.136154,2.220892,[ 7 15] ; [56 58],[10.19117647 11.80882353] ; [52.80882353 61.19117647],0
b1,1,0.162942,1.946708,[14  8] ; [55 61],[11. 11.] ; [58. 58.],0
v2,1,0.21866,1.513143,[ 6 15] ; [46 61],[ 8.53125 12.46875] ; [43.46875 63.53125],0
a5,1,0.222696,1.486912,[10 12] ; [69 47],[12.5942029  9.4057971] ; [66.4057971 49.5942029],0
s3,1,0.232832,1.423479,[ 6 15] ; [48 65],[ 8.46268657 12.53731343] ; [45.53731343 67.46268657],0
p6,1,0.243607,1.359598,[ 1 20] ; [16 99],[ 2.625 18.375] ; [ 14.375 100.625],0
s4,1,0.256383,1.288184,[ 2 20] ; [22 93],[ 3.8540146 18.1459854] ; [20.1459854 94.8540146],0
u1,1,0.260018,1.268663,[ 1 21] ; [ 15 101],[ 2.55072464 19.44927536] ; [ 13.44927536 102.55072464],0
a8,1,0.263232,1.251681,[ 3 18] ; [  8 106],[ 1.71111111 19.28888889] ; [  9.28888889 104.71111111],0
p10,1,0.265366,1.240548,[ 8 13] ; [58 55],[10.34328358 10.65671642] ; [55.65671642 57.34328358],0
p7,1,0.273185,1.200683,[ 3 19] ; [27 84],[ 4.96240602 17.03759398] ; [25.03759398 85.96240602],0
a3,1,0.297582,1.084997,[11 10] ; [74 41],[13.125  7.875] ; [71.875 43.125],0
p11,1,0.352287,0.865204,[ 9 13] ; [60 56],[11. 11.] ; [58. 58.],0
n4,1,0.366266,0.816294,[11 11] ; [70 46],[12.91304348  9.08695652] ; [68.08695652 47.91304348],0
p1,1,0.369695,0.804691,[ 3 19] ; [  9 107],[ 1.91304348 20.08695652] ; [ 10.08695652 105.91304348],0
a2,1,0.39733,0.716392,[ 3 19] ; [25 91],[ 4.46376812 17.53623188] ; [23.53623188 92.46376812],0
a7,1,0.408723,0.682513,[11 11] ; [69 47],[12.75362319  9.24637681] ; [67.24637681 48.75362319],0
p8,1,0.422312,0.643871,[ 2 19] ; [19 97],[ 3.2189781 17.7810219] ; [17.7810219 98.2189781],0
n2,1,0.448618,0.574141,[4 4] ; [32 18],[4.96551724 3.03448276] ; [31.03448276 18.96551724],0
a1,1,0.460281,0.545211,[ 3 19] ; [ 10 106],[ 2.07246377 19.92753623] ; [ 10.92753623 105.07246377],0
p4,1,0.475158,0.509956,[ 3 19] ; [23 91],[ 4.20588235 17.79411765] ; [21.79411765 92.20588235],0
d4,1,0.640747,0.217767,[15  7] ; [84 31],[15.89781022  6.10218978] ; [83.10218978 31.89781022],0
n3,1,0.731881,0.117391,[4 4] ; [26 20],[4.44444444 3.55555556] ; [25.55555556 20.44444444],0
p12,1,0.777557,0.079809,[ 1 21] ; [  7 108],[ 1.28467153 20.71532847] ; [  6.71532847 108.28467153],0
n5,1,0.80713,0.059599,[14  8] ; [70 45],[13.48905109  8.51094891] ; [70.51094891 44.48905109],0
n1,1,0.826824,0.047863,[4 4] ; [22 26],[3.71428571 4.28571429] ; [22.28571429 25.71428571],0
u2,1,0.844576,0.038433,[6 5] ; [21 20],[5.71153846 5.28846154] ; [21.28846154 19.71153846],0
b5,1,0.907597,0.013472,[13  9] ; [67 49],[12.75362319  9.24637681] ; [67.24637681 48.75362319],0
p5,1,0.924157,0.009063,[ 1 20] ; [  6 108],[ 1.08888889 19.91111111] ; [  5.91111111 108.08888889],0
s1,1,0.961482,0.002332,[ 2 20] ; [ 10 104],[ 1.94117647 20.05882353] ; [ 10.05882353 103.94117647],0
b2,1,0.972122,0.001221,[ 5 10] ; [24 47],[5.05813953 9.94186047] ; [23.94186047 47.05813953],0
b3,1,0.972122,0.001221,[ 5 10] ; [24 47],[5.05813953 9.94186047] ; [23.94186047 47.05813953],0
