Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,26.478427,[62 27] ; [40 79],[43.64423077 45.35576923] ; [58.35576923 60.64423077],1
s8,1,7e-06,20.100865,[60 31] ; [43 80],[43.79906542 47.20093458] ; [59.20093458 63.79906542],1
v1,1,1.3e-05,18.947963,[61 27] ; [47 74],[45.47368421 42.52631579] ; [62.52631579 58.47368421],1
a3,1,0.000707,11.471455,[75 16] ; [75 48],[63.78504673 27.21495327] ; [86.21495327 36.78504673],1
p7,1,0.000956,10.911275,[66 22] ; [63 57],[54.57692308 33.42307692] ; [74.42307692 45.57692308],1
s7,1,0.000979,10.866746,[60 26] ; [56 64],[48.42718447 37.57281553] ; [67.57281553 52.42718447],1
d5,1,0.001173,10.532308,[77 13] ; [81 42],[66.76056338 23.23943662] ; [91.23943662 31.76056338],0
s2,1,0.001288,10.359763,[55 36] ; [47 76],[43.37383178 47.62616822] ; [58.62616822 64.37383178],0
a5,1,0.002219,9.358646,[72 19] ; [73 50],[61.6588785 29.3411215] ; [83.3411215 39.6588785],0
a1,1,0.003248,8.662779,[10 81] ; [  2 121],[ 5.10280374 85.89719626] ; [  6.89719626 116.10280374],0
r4,1,0.005299,7.77433,[79 12] ; [87 36],[70.58878505 20.41121495] ; [95.41121495 27.58878505],0
v4,1,0.006093,7.522573,[86  5] ; [99 22],[79.41037736 11.58962264] ; [105.58962264  15.41037736],0
p3,1,0.00678,7.330294,[54 35] ; [51 71],[44.28909953 44.71090047] ; [60.71090047 61.28909953],0
n3,1,0.021205,5.309889,[17  3] ; [19 16],[13.09090909  6.90909091] ; [22.90909091 12.09090909],0
p10,1,0.032202,4.587732,[75 14] ; [86 34],[68.55980861 20.44019139] ; [92.44019139 27.55980861],0
p5,1,0.03807,4.301891,[18 72] ; [ 12 109],[12.79620853 77.20379147] ; [ 17.20379147 103.79620853],0
p8,1,0.039121,4.255609,[50 37] ; [52 69],[42.66346154 44.33653846] ; [59.33653846 61.66346154],0
p4,1,0.042415,4.118549,[55 33] ; [59 63],[47.77142857 40.22857143] ; [66.22857143 55.77142857],0
r1,1,0.052384,3.76345,[71 20] ; [81 42],[64.63551402 26.36448598] ; [87.36448598 35.63551402],0
r3,1,0.062019,3.482564,[84  7] ; [103  20],[79.51869159 11.48130841] ; [107.48130841  15.51869159],0
s6,1,0.068085,3.328589,[63 26] ; [69 49],[56.75362319 32.24637681] ; [75.24637681 42.75362319],0
s3,1,0.072168,3.233006,[58 32] ; [63 58],[51.61137441 38.38862559] ; [69.38862559 51.61137441],0
d4,1,0.074407,3.183017,[72 18] ; [85 38],[66.33802817 23.66197183] ; [90.66197183 32.33802817],0
n6,1,0.082342,3.018062,[81 10] ; [97 24],[76.40566038 14.59433962] ; [101.59433962  19.40566038],0
d1,1,0.101285,2.685197,[51 40] ; [55 68],[45.07476636 45.92523364] ; [60.92523364 62.07476636],0
p6,1,0.106226,2.609488,[38 50] ; [38 80],[32.46601942 55.53398058] ; [43.53398058 74.46601942],0
p9,1,0.107797,2.586232,[77 13] ; [92 28],[72.42857143 17.57142857] ; [96.57142857 23.42857143],0
p2,1,0.15657,2.007045,[74 15] ; [90 30],[69.83732057 19.16267943] ; [94.16267943 25.83732057],0
d3,1,0.173017,1.85661,[44 47] ; [48 75],[39.12149533 51.87850467] ; [52.87850467 70.12149533],0
a2,1,0.254407,1.298939,[ 5 86] ; [ 12 111],[ 7.22897196 83.77102804] ; [  9.77102804 113.22897196],0
b5,1,0.25575,1.291616,[38 53] ; [61 62],[42.09813084 48.90186916] ; [56.90186916 66.09813084],0
p12,1,0.272328,1.204981,[ 4 85] ; [ 10 110],[ 5.96172249 83.03827751] ; [  8.03827751 111.96172249],0
r2,1,0.275417,1.189565,[80  8] ; [104  17],[77.47368421 10.52631579] ; [106.52631579  14.47368421],0
d2,1,0.3314,0.94342,[49 42] ; [57 64],[45.5 45.5] ; [60.5 60.5],0
p11,1,0.350597,0.871294,[73 18] ; [92 31],[70.1635514 20.8364486] ; [94.8364486 28.1635514],0
p1,1,0.399977,0.708396,[ 6 85] ; [ 12 110],[ 7.69014085 83.30985915] ; [ 10.30985915 111.69014085],0
n5,1,0.421135,0.647144,[81 10] ; [104  18],[79.03755869 11.96244131] ; [105.96244131  16.03755869],0
n2,1,0.505933,0.442469,[14  6] ; [22 14],[12.85714286  7.14285714] ; [23.14285714 12.85714286],0
s4,1,0.508718,0.436702,[14 77] ; [23 99],[15.80751174 75.19248826] ; [ 21.19248826 100.80751174],0
b4,1,0.518387,0.417102,[47 44] ; [69 54],[49.3271028 41.6728972] ; [66.6728972 56.3271028],0
s5,1,0.527971,0.398294,[35 54] ; [41 76],[32.83495146 56.16504854] ; [43.16504854 73.83495146],0
u1,1,0.558324,0.342614,[ 7 84] ; [  7 116],[ 5.95327103 85.04672897] ; [  8.04672897 114.95327103],0
a8,1,0.57349,0.316878,[11 75] ; [ 12 105],[ 9.74384236 76.25615764] ; [ 13.25615764 103.74384236],0
b2,1,0.605352,0.266999,[31 33] ; [38 48],[29.44 34.56] ; [39.56 46.44],0
b3,1,0.605352,0.266999,[31 33] ; [38 48],[29.44 34.56] ; [39.56 46.44],0
u3,1,0.651826,0.203606,[ 5 11] ; [18 30],[ 5.75 10.25] ; [17.25 30.75],0
n1,1,0.689577,0.159544,[10 10] ; [16 20],[ 9.28571429 10.71428571] ; [16.71428571 19.28571429],0
u4,1,0.707104,0.141187,[ 3 88] ; [  3 120],[ 2.55140187 88.44859813] ; [  3.44859813 119.55140187],0
b1,1,0.798045,0.065474,[46 45] ; [60 63],[45.07476636 45.92523364] ; [60.92523364 62.07476636],0
s1,1,0.848202,0.036639,[ 4 87] ; [  6 115],[ 4.29245283 86.70754717] ; [  5.70754717 115.29245283],0
a4,1,0.89076,0.018863,[39 52] ; [53 68],[39.49056604 51.50943396] ; [52.50943396 68.49056604],0
u2,1,0.948396,0.004189,[7 9] ; [21 26],[7.11111111 8.88888889] ; [20.88888889 26.11111111],0
a6,1,0.967348,0.001676,[36 55] ; [49 74],[36.14485981 54.85514019] ; [48.85514019 74.14485981],0
