Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,221.444048,[ 37 247] ; [279 115],[132.36578171 151.63421829] ; [183.63421829 210.36578171],1
d5,1,0.0,186.608521,[161 123] ; [387   6],[229.88478582  54.11521418] ; [318.11521418  74.88478582],1
d4,1,0.0,179.157196,[167 118] ; [388   5],[233.29646018  51.70353982] ; [321.70353982  71.29646018],1
d3,1,0.0,173.993661,[119 164] ; [352  42],[196.88774003  86.11225997] ; [274.11225997 119.88774003],1
a2,1,0.0,82.682175,[ 19 266] ; [146 249],[ 69.15441176 215.84558824] ; [ 95.84558824 299.15441176],1
a4,1,0.0,74.043111,[ 76 208] ; [237 157],[131.10914454 152.89085546] ; [181.89085546 212.10914454],1
a5,1,0.0,63.01053,[166 119] ; [337  58],[210.81617647  74.18382353] ; [292.18382353 102.81617647],1
u1,1,0.0,60.017824,[ 12 273] ; [107 288],[ 49.875 235.125] ; [ 69.125 325.875],1
a3,1,0.0,42.30407,[165 118] ; [319  74],[202.62130178  80.37869822] ; [281.37869822 111.62130178],1
r2,1,0.0,26.769254,[251  30] ; [383   6],[265.90149254  15.09850746] ; [368.09850746  20.90149254],1
r1,1,1e-06,24.039046,[196  87] ; [334  59],[221.87869822  61.12130178] ; [308.12130178  84.87869822],1
r4,1,6e-06,20.40446,[238  47] ; [372  23],[255.66176471  29.33823529] ; [354.33823529  40.66176471],1
p4,1,1.5e-05,18.695206,[136 148] ; [253 139],[163.4260355 120.5739645] ; [225.5739645 166.4260355],1
a6,1,2.1e-05,18.083215,[171 114] ; [296  97],[196.30530973  88.69469027] ; [270.69469027 122.30530973],1
s8,1,2.5e-05,17.794041,[100 185] ; [202 191],[126.94690265 158.05309735] ; [175.05309735 217.94690265],1
v2,1,3.6e-05,17.083719,[129 141] ; [244 137],[154.70046083 115.29953917] ; [218.29953917 162.70046083],1
a7,1,4.5e-05,16.629472,[182 101] ; [310  85],[205.36283186  77.63716814] ; [286.63716814 108.36283186],1
p6,1,5.5e-05,16.279467,[ 75 206] ; [163 227],[ 99.66915052 181.33084948] ; [138.33084948 251.66915052],1
n4,1,7.2e-05,15.760303,[193  91] ; [320  74],[214.88495575  69.11504425] ; [298.11504425  95.88495575],1
v3,1,0.000348,12.795018,[ 82 198] ; [161 214],[103.8778626 176.1221374] ; [139.1221374 235.8778626],1
s2,1,0.000603,11.767454,[123 159] ; [224 169],[144.96888889 137.03111111] ; [202.03111111 190.96888889],1
p3,1,0.000858,11.111454,[115 170] ; [210 184],[136.41384389 148.58615611] ; [188.58615611 205.41384389],1
r3,1,0.002435,9.189168,[263  20] ; [385   9],[270.8774003  12.1225997] ; [377.1225997  16.8774003],0
s7,1,0.004013,8.277787,[113 161] ; [200 180],[131.13455657 142.86544343] ; [181.86544343 198.13455657],0
v4,1,0.004951,7.897371,[261  21] ; [383  11],[268.65088757  13.34911243] ; [375.34911243  18.65088757],0
s5,1,0.00723,7.214833,[ 71 204] ; [136 245],[ 86.77591463 188.22408537] ; [120.22408537 260.77591463],0
n6,1,0.008963,6.830207,[225  57] ; [342  50],[237.23145401  44.76854599] ; [329.76854599  62.23145401],0
p7,1,0.015441,5.865408,[161 117] ; [259 127],[175.84337349 102.15662651] ; [244.15662651 141.84337349],0
s6,1,0.029384,4.744966,[175 105] ; [275 115],[188.05970149  91.94029851] ; [261.94029851 128.05970149],0
p12,1,0.032599,4.566723,[ 11 273] ; [ 31 362],[ 17.61890694 266.38109306] ; [ 24.38109306 368.61890694],0
u4,1,0.050321,3.830747,[  2 283] ; [ 11 384],[  5.44852941 279.55147059] ; [  7.55147059 387.44852941],0
s3,1,0.055869,3.655956,[146 135] ; [231 158],[158.11492537 122.88507463] ; [218.88507463 170.11492537],0
p10,1,0.081048,3.043755,[246  37] ; [359  35],[252.90251108  30.09748892] ; [352.09748892  41.90251108],0
p8,1,0.092554,2.829381,[133 149] ; [208 179],[143.73991031 138.26008969] ; [197.26008969 189.73991031],0
b2,1,0.124724,2.356976,[ 49 104] ; [ 96 146],[56.16455696 96.83544304] ; [ 88.83544304 153.16455696],0
b3,1,0.124724,2.356976,[ 49 104] ; [ 96 146],[56.16455696 96.83544304] ; [ 88.83544304 153.16455696],0
b5,1,0.156328,2.00939,[171 114] ; [258 137],[179.80147059 105.19852941] ; [249.19852941 145.80147059],0
b1,1,0.15737,1.999321,[108 177] ; [129 266],[ 99.33088235 185.66911765] ; [137.66911765 257.33088235],0
n3,1,0.204748,1.608176,[50 20] ; [65 16],[53.31125828 16.68874172] ; [61.68874172 19.31125828],0
v1,1,0.205681,1.601573,[140 136] ; [215 171],[148.0060423 127.9939577] ; [206.9939577 179.0060423],0
b4,1,0.206799,1.593693,[155 130] ; [234 161],[163.03676471 121.96323529] ; [225.96323529 169.03676471],0
n2,1,0.249097,1.328361,[56 14] ; [59 23],[52.96052632 17.03947368] ; [62.03947368 19.96052632],0
u3,1,0.251913,1.312663,[61 56] ; [46 30],[64.86528497 52.13471503] ; [42.13471503 33.86528497],0
u2,1,0.251913,1.312663,[61 56] ; [46 30],[64.86528497 52.13471503] ; [42.13471503 33.86528497],0
p2,1,0.324524,0.970628,[238  46] ; [340  53],[242.46971935  41.53028065] ; [335.53028065  57.46971935],0
n5,1,0.340069,0.910171,[206  75] ; [300  92],[211.27191679  69.72808321] ; [294.72808321  97.27191679],0
p11,1,0.451907,0.565865,[228  57] ; [325  70],[231.77205882  53.22794118] ; [321.22794118  73.77205882],0
a1,1,0.654866,0.19982,[ 12 273] ; [ 14 381],[ 10.89705882 274.10294118] ; [ 15.10294118 379.89705882],0
s4,1,0.707593,0.140693,[ 53 230] ; [ 69 323],[ 51.14962963 231.85037037] ; [ 70.85037037 321.14962963],0
p1,1,0.758788,0.094294,[ 19 265] ; [ 24 369],[ 18.03840473 265.96159527] ; [ 24.96159527 368.03840473],0
a8,1,0.78959,0.071205,[ 40 228] ; [ 50 303],[ 38.84057971 229.15942029] ; [ 51.15942029 301.84057971],0
n1,1,0.866238,0.028372,[25 45] ; [30 51],[25.49668874 44.50331126] ; [29.50331126 51.49668874],0
s1,1,0.948455,0.004179,[  7 274] ; [ 10 379],[  7.12985075 273.87014925] ; [  9.87014925 379.12985075],0
