Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.010046,6.626742,[ 8 30] ; [47 58],[14.61538462 23.38461538] ; [40.38461538 64.61538462],0
b2,1,0.175733,1.833343,[ 4 15] ; [26 43],[ 6.47727273 12.52272727] ; [23.52272727 45.47727273],0
p9,1,0.188211,1.731563,[28  8] ; [99 15],[30.48  5.52] ; [96.52 17.48],0
p5,1,0.201999,1.627859,[ 1 37] ; [ 10 103],[ 2.76821192 35.23178808] ; [  8.23178808 104.76821192],0
b1,1,0.208672,1.580618,[12 26] ; [50 66],[15.2987013 22.7012987] ; [46.7012987 69.2987013],0
u1,1,0.273185,1.200686,[10 28] ; [21 95],[ 7.64935065 30.35064935] ; [23.35064935 92.64935065],0
d1,1,0.294662,1.098196,[22 16] ; [78 38],[24.67532468 13.32467532] ; [75.32467532 40.67532468],0
a5,1,0.307016,1.043467,[26 12] ; [89 27],[28.37662338  9.62337662] ; [86.62337662 29.37662338],0
a8,1,0.350334,0.872246,[ 2 32] ; [12 93],[ 3.42446043 30.57553957] ; [10.57553957 94.42446043],0
p3,1,0.360597,0.835813,[13 25] ; [49 66],[15.39869281 22.60130719] ; [46.60130719 68.39869281],0
n2,1,0.401031,0.705233,[10  5] ; [25  7],[11.17021277  3.82978723] ; [23.82978723  8.17021277],0
b4,1,0.424081,0.638979,[26 12] ; [71 45],[23.93506494 14.06493506] ; [73.06493506 42.93506494],0
s3,1,0.424522,0.637762,[34  4] ; [96 18],[32.5  5.5] ; [97.5 16.5],0
p1,1,0.476066,0.507862,[ 3 35] ; [ 14 102],[ 4.19480519 33.80519481] ; [ 12.80519481 103.19480519],0
d4,1,0.487271,0.482548,[31  7] ; [100  16],[32.32467532  5.67532468] ; [98.67532468 17.32467532],0
r2,1,0.531294,0.391916,[36  1] ; [110   6],[35.30718954  1.69281046] ; [110.69281046   5.30718954],0
n6,1,0.544862,0.366602,[29  9] ; [93 22],[30.30065359  7.69934641] ; [91.69934641 23.30065359],0
n3,1,0.551605,0.354449,[10  5] ; [24  8],[10.85106383  4.14893617] ; [23.14893617  8.85106383],0
u3,1,0.551965,0.353808,[9 2] ; [27 10],[8.25 2.75] ; [27.75  9.25],0
a6,1,0.56342,0.333817,[23 15] ; [64 52],[21.46753247 16.53246753] ; [65.53246753 50.46753247],0
d2,1,0.606987,0.264586,[21 17] ; [69 46],[22.35294118 15.64705882] ; [67.64705882 47.35294118],0
a2,1,0.611068,0.258623,[ 9 29] ; [23 93],[ 7.8961039 30.1038961] ; [24.1038961 91.8961039],0
b5,1,0.661546,0.191652,[27 11] ; [78 38],[25.90909091 12.09090909] ; [79.09090909 36.90909091],0
u2,1,0.69776,0.150813,[6 5] ; [22 14],[6.55319149 4.44680851] ; [21.44680851 14.55319149],0
a3,1,0.733367,0.116043,[27 11] ; [79 37],[26.15584416 11.84415584] ; [79.84415584 36.15584416],0
r4,1,0.745267,0.105552,[33  5] ; [103  13],[33.55844156  4.44155844] ; [102.44155844  13.55844156],0
s6,1,0.79722,0.066021,[31  5] ; [97 18],[30.51655629  5.48344371] ; [97.48344371 17.51655629],0
a1,1,0.805275,0.060775,[ 1 37] ; [  4 112],[ 1.23376623 36.76623377] ; [  3.76623377 112.23376623],0
s7,1,0.807582,0.059315,[22 13] ; [66 43],[21.38888889 13.61111111] ; [66.61111111 42.38888889],0
p6,1,0.831686,0.045173,[ 7 31] ; [23 92],[ 7.45098039 30.54901961] ; [22.54901961 92.45098039],0
v4,1,0.835728,0.042999,[35  3] ; [108   8],[35.28571429  2.71428571] ; [107.71428571   8.28571429],0
a7,1,0.960577,0.002443,[28 10] ; [85 31],[27.88311688 10.11688312] ; [85.11688312 30.88311688],0
