Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,134.867319,[ 5 73] ; [311 103],[50.09756098 27.90243902] ; [265.90243902 148.09756098],1
d5,1,0.0,80.39123,[40 38] ; [377  37],[66.1097561 11.8902439] ; [350.8902439  63.1097561],1
d3,1,0.0,76.79654,[28 50] ; [342  72],[58.65853659 19.34146341] ; [311.34146341 102.65853659],1
d2,1,3e-06,21.65747,[22 56] ; [235 178],[40.82688391 37.17311609] ; [216.17311609 196.82688391],1
u1,1,4e-06,21.337751,[ 1 77] ; [101 313],[16.17073171 61.82926829] ; [ 85.82926829 328.17073171],1
a5,1,4e-06,21.252888,[45 33] ; [337  77],[60.56097561 17.43902439] ; [321.43902439  92.56097561],1
a4,1,3.1e-05,17.371277,[20 57] ; [214 199],[36.77142857 40.22857143] ; [197.22857143 215.77142857],1
s2,1,0.000201,13.82481,[28 49] ; [242 166],[42.86597938 34.13402062] ; [227.13402062 180.86597938],1
p9,1,0.000217,13.680904,[60 18] ; [375  36],[69.38650307  8.61349693] ; [365.61349693  45.38650307],1
a3,1,0.000232,13.554288,[44 34] ; [316  97],[57.18940937 20.81059063] ; [302.81059063 110.18940937],1
a2,1,0.000317,12.969044,[ 8 70] ; [124 290],[20.92682927 57.07317073] ; [111.07317073 302.92682927],1
u3,1,0.000469,12.236594,[12 22] ; [66 29],[20.55813953 13.44186047] ; [57.44186047 37.55813953],1
s6,1,0.001848,9.694579,[44 31] ; [307  97],[54.95824635 20.04175365] ; [296.04175365 107.95824635],0
r1,1,0.002116,9.446175,[54 23] ; [348  63],[63.43032787 13.56967213] ; [338.56967213  72.43032787],0
p11,1,0.005381,7.746645,[56 22] ; [351  63],[64.52439024 13.47560976] ; [342.47560976  71.52439024],0
r4,1,0.006886,7.302537,[65 13] ; [384  30],[71.18292683  6.81707317] ; [377.81707317  36.18292683],0
p1,1,0.017757,5.619958,[15 63] ; [ 41 372],[ 8.89613035 69.10386965] ; [ 47.10386965 365.89613035],0
p8,1,0.017884,5.607498,[42 35] ; [282 130],[51.01840491 25.98159509] ; [272.98159509 139.01840491],0
s5,1,0.020554,5.364257,[20 56] ; [160 236],[28.98305085 47.01694915] ; [151.01694915 244.98305085],0
p10,1,0.021733,5.267045,[60 16] ; [364  47],[66.16837782  9.83162218] ; [357.83162218  53.16837782],0
r3,1,0.026163,4.945198,[71  7] ; [397  14],[74.65030675  3.34969325] ; [393.34969325  17.65030675],0
v4,1,0.037359,4.333968,[71  6] ; [399  12],[74.15983607  2.84016393] ; [395.84016393  15.15983607],0
s8,1,0.048101,3.906442,[31 47] ; [213 197],[39. 39.] ; [205. 205.],0
a7,1,0.063098,3.454019,[53 25] ; [321  92],[59.41344196 18.58655804] ; [314.58655804  98.41344196],0
b2,1,0.064068,3.428806,[14 39] ; [105 158],[19.95886076 33.04113924] ; [ 99.04113924 163.95886076],0
b3,1,0.064068,3.428806,[14 39] ; [105 158],[19.95886076 33.04113924] ; [ 99.04113924 163.95886076],0
v2,1,0.072727,3.220364,[38 39] ; [242 159],[45.10460251 31.89539749] ; [234.89539749 166.10460251],0
v1,1,0.090726,2.861447,[40 38] ; [248 155],[46.7027027 31.2972973] ; [241.2972973 161.7027027],0
a1,1,0.095798,2.77414,[ 1 77] ; [ 24 390],[ 3.96341463 74.03658537] ; [ 21.03658537 392.96341463],0
s3,1,0.13114,2.278954,[39 37] ; [246 160],[44.93775934 31.06224066] ; [240.06224066 165.93775934],0
u2,1,0.132497,2.262997,[16 18] ; [60 37],[19.72519084 14.27480916] ; [56.27480916 40.72519084],0
s7,1,0.149184,2.080576,[36 37] ; [229 163],[41.60215054 31.39784946] ; [223.39784946 168.60215054],0
a6,1,0.161665,1.958587,[49 29] ; [293 121],[54.2195122 23.7804878] ; [287.7804878 126.2195122],0
n6,1,0.196715,1.666595,[65 13] ; [364  47],[68.42944785  9.57055215] ; [360.57055215  50.42944785],0
p3,1,0.226658,1.461711,[48 29] ; [287 127],[52.53564155 24.46435845] ; [282.46435845 131.53564155],0
v3,1,0.234265,1.414776,[28 49] ; [173 223],[32.72093023 44.27906977] ; [168.27906977 227.72093023],0
b4,1,0.27738,1.179884,[41 37] ; [245 169],[45.34146341 32.65853659] ; [240.65853659 173.34146341],0
p12,1,0.277636,1.178626,[ 5 73] ; [ 43 371],[ 7.6097561 70.3902439] ; [ 40.3902439 373.6097561],0
p6,1,0.295024,1.096553,[35 43] ; [211 200],[39.2392638 38.7607362] ; [206.7607362 204.2392638],0
n1,1,0.300623,1.071429,[10 10] ; [26 44],[ 8. 12.] ; [28. 42.],0
n4,1,0.323145,0.976174,[61 16] ; [347  67],[63.98370672 13.01629328] ; [344.01629328  69.98370672],0
u4,1,0.412732,0.670917,[ 1 77] ; [ 12 401],[ 2.06517312 75.93482688] ; [ 10.93482688 402.06517312],0
n3,1,0.425284,0.635667,[16  4] ; [49 20],[14.60674157  5.39325843] ; [50.39325843 18.60674157],0
a8,1,0.515194,0.423503,[ 8 62] ; [ 53 316],[ 9.72665148 60.27334852] ; [ 51.27334852 317.72665148],0
