Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,29.423689,[ 9 30] ; [53 16],[22.38888889 16.61111111] ; [39.61111111 29.38888889],1
d2,1,0.000562,11.899399,[21 18] ; [15 55],[12.88073394 26.11926606] ; [23.11926606 46.88073394],1
p11,1,0.002497,9.142493,[17 22] ; [51 19],[24.33027523 14.66972477] ; [43.66972477 26.33027523],0
d3,1,0.005433,7.729223,[15 24] ; [45 23],[21.86915888 17.13084112] ; [38.13084112 29.86915888],0
p2,1,0.006473,7.413659,[20 19] ; [53 16],[26.36111111 12.63888889] ; [46.63888889 22.36111111],0
s1,1,0.016212,5.779692,[ 6 33] ; [ 2 68],[ 2.86238532 36.13761468] ; [ 5.13761468 64.86238532],0
b5,1,0.01666,5.73183,[17 22] ; [47 23],[22.89908257 16.10091743] ; [41.10091743 28.89908257],0
a7,1,0.021181,5.311824,[19 20] ; [49 20],[24.55555556 14.44444444] ; [43.44444444 25.55555556],0
v1,1,0.028755,4.782216,[ 7 32] ; [26 42],[12.02803738 26.97196262] ; [20.97196262 47.02803738],0
p3,1,0.031232,4.640172,[ 4 34] ; [20 50],[ 8.44444444 29.55555556] ; [15.55555556 54.44444444],0
v4,1,0.032588,4.567274,[29  9] ; [63  6],[32.6728972  5.3271028] ; [59.3271028  9.6728972],0
p8,1,0.065176,3.400513,[ 9 29] ; [29 41],[13.37037037 24.62962963] ; [24.62962963 45.37037037],0
n6,1,0.091426,2.849076,[18 21] ; [44 26],[22.18348624 16.81651376] ; [39.81651376 30.18348624],0
r4,1,0.091697,2.84432,[21 18] ; [49 21],[25.04587156 13.95412844] ; [44.95412844 25.04587156],0
a4,1,0.12216,2.389401,[13 26] ; [14 56],[ 9.66055046 29.33944954] ; [17.33944954 52.66055046],0
d4,1,0.138235,2.197501,[23 15] ; [52 18],[26.38888889 11.61111111] ; [48.61111111 21.38888889],0
n5,1,0.155947,2.01309,[10 29] ; [27 42],[13.36111111 25.63888889] ; [23.63888889 45.36111111],0
r3,1,0.207795,1.586721,[29 10] ; [59 11],[31.48623853  7.51376147] ; [56.51376147 13.48623853],0
b3,1,0.232359,1.42636,[ 4 19] ; [11 24],[ 5.94827586 17.05172414] ; [ 9.05172414 25.94827586],0
b2,1,0.232359,1.42636,[ 4 19] ; [11 24],[ 5.94827586 17.05172414] ; [ 9.05172414 25.94827586],0
b1,1,0.239362,1.384349,[19 20] ; [26 44],[16.10091743 22.89908257] ; [28.89908257 41.10091743],0
d5,1,0.244286,1.355688,[21 18] ; [45 24],[23.83333333 15.16666667] ; [42.16666667 26.83333333],0
s2,1,0.272936,1.20193,[ 4 34] ; [13 57],[ 5.98148148 32.01851852] ; [11.01851852 58.98148148],0
r2,1,0.289319,1.122788,[29 10] ; [58 12],[31.12844037  7.87155963] ; [55.87155963 14.12844037],0
n2,1,0.302984,1.061014,[12 10] ; [14  6],[13.61904762  8.38095238] ; [12.38095238  7.61904762],0
p4,1,0.318909,0.993414,[11 28] ; [26 43],[13.36111111 25.63888889] ; [23.63888889 45.36111111],0
a5,1,0.381479,0.765931,[15 24] ; [33 37],[17.17431193 21.82568807] ; [30.82568807 39.17431193],0
s8,1,0.408918,0.681945,[ 3 36] ; [ 9 61],[ 4.29357798 34.70642202] ; [ 7.70642202 62.29357798],0
b4,1,0.448536,0.57435,[23 16] ; [36 34],[21.11009174 17.88990826] ; [37.88990826 32.11009174],0
v2,1,0.461206,0.542966,[12 25] ; [27 41],[13.74285714 23.25714286] ; [25.25714286 42.74285714],0
v3,1,0.484159,0.489481,[ 5 33] ; [12 53],[ 6.27184466 31.72815534] ; [10.72815534 54.27184466],0
a3,1,0.513934,0.426048,[24 15] ; [38 31],[22.38888889 16.61111111] ; [39.61111111 29.38888889],0
s3,1,0.535254,0.384408,[11 28] ; [16 54],[ 9.66055046 29.33944954] ; [17.33944954 52.66055046],0
p1,1,0.555639,0.347312,[ 2 37] ; [ 2 67],[ 1.44444444 37.55555556] ; [ 2.55555556 66.44444444],0
n1,1,0.580483,0.305455,[ 6 16] ; [ 4 16],[ 5.23809524 16.76190476] ; [ 4.76190476 15.23809524],0
u3,1,0.658545,0.195295,[9 6] ; [17 15],[8.29787234 6.70212766] ; [17.70212766 14.29787234],0
u2,1,0.658545,0.195295,[9 6] ; [17 15],[8.29787234 6.70212766] ; [17.70212766 14.29787234],0
