Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,56.405697,[18 74] ; [45  9],[39.69863014 52.30136986] ; [23.30136986 30.69863014],1
s6,1,0.0,41.312725,[26 66] ; [45  9],[44.73972603 47.26027397] ; [26.26027397 27.73972603],1
s8,1,2.1e-05,18.060313,[12 80] ; [24 30],[22.68493151 69.31506849] ; [13.31506849 40.68493151],1
s7,1,0.000843,11.143508,[13 73] ; [21 31],[21.1884058 64.8115942] ; [12.8115942 39.1884058],1
s4,1,0.001908,9.635625,[16 76] ; [22 32],[23.94520548 68.05479452] ; [14.05479452 39.94520548],0
r3,1,0.004712,7.986698,[76 16] ; [53  1],[81.28767123 10.71232877] ; [47.71232877  6.28767123],0
r2,1,0.01383,6.059676,[73 19] ; [51  3],[78.1369863 13.8630137] ; [45.8630137  8.1369863],0
s5,1,0.014653,5.957759,[17 74] ; [19 32],[23.07042254 67.92957746] ; [12.92957746 38.07042254],0
p7,1,0.014712,5.950629,[39 51] ; [33 18],[45.95744681 44.04255319] ; [26.04255319 24.95744681],0
a6,1,0.030975,4.654343,[48 44] ; [38 16],[54.19178082 37.80821918] ; [31.80821918 22.19178082],0
p6,1,0.032348,4.579933,[15 77] ; [17 37],[20.16438356 71.83561644] ; [11.83561644 42.16438356],0
p10,1,0.078523,3.095205,[50 41] ; [37 16],[54.97916667 36.02083333] ; [32.02083333 20.97916667],0
p9,1,0.099898,2.707165,[54 36] ; [39 14],[58.53146853 31.46853147] ; [34.46853147 18.53146853],0
p3,1,0.10599,2.613017,[21 71] ; [19 35],[25.20547945 66.79452055] ; [14.79452055 39.20547945],0
r4,1,0.113153,2.509616,[64 28] ; [44 10],[68.05479452 23.94520548] ; [39.94520548 14.05479452],0
v2,1,0.116064,2.469651,[27 61] ; [22 28],[31.24637681 56.75362319] ; [17.75362319 32.24637681],0
u1,1,0.11831,2.439557,[ 4 88] ; [ 6 48],[ 6.30136986 85.69863014] ; [ 3.69863014 50.30136986],0
p2,1,0.12361,2.370968,[58 34] ; [40 13],[62.17931034 29.82068966] ; [35.82068966 17.17931034],0
a5,1,0.185876,1.750009,[39 53] ; [29 25],[42.84931507 49.15068493] ; [25.15068493 28.84931507],0
a7,1,0.247556,1.337043,[61 31] ; [40 13],[64.08275862 27.91724138] ; [36.91724138 16.08275862],0
p8,1,0.248454,1.331977,[34 57] ; [25 28],[37.28472222 53.71527778] ; [21.71527778 31.28472222],0
a8,1,0.250913,1.318215,[ 3 83] ; [ 4 46],[ 4.42647059 81.57352941] ; [ 2.57352941 47.42647059],0
a1,1,0.278065,1.176524,[ 2 90] ; [ 3 51],[ 3.15068493 88.84931507] ; [ 1.84931507 52.15068493],0
p12,1,0.28194,1.157712,[ 1 91] ; [ 2 52],[ 1.89041096 90.10958904] ; [ 1.10958904 52.89041096],0
p5,1,0.296089,1.091725,[ 5 86] ; [ 1 52],[ 3.79166667 87.20833333] ; [ 2.20833333 50.79166667],0
b5,1,0.324222,0.971839,[52 40] ; [35 19],[54.82191781 37.17808219] ; [32.17808219 21.82191781],0
a2,1,0.329702,0.950068,[ 6 86] ; [ 6 48],[ 7.56164384 84.43835616] ; [ 4.43835616 49.56164384],0
u3,1,0.373889,0.790698,[21 22] ; [15 10],[22.76470588 20.23529412] ; [13.23529412 11.76470588],0
v4,1,0.395871,0.720832,[78 13] ; [48  5],[79.625 11.375] ; [46.375  6.625],0
p4,1,0.478332,0.502663,[35 56] ; [24 30],[37.02758621 53.97241379] ; [21.97241379 32.02758621],0
