Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,49.166217,[62 86] ; [127  30],[91.71147541 56.28852459] ; [97.28852459 59.71147541],1
v1,1,0.000683,11.533614,[82 65] ; [116  40],[96.05940594 50.94059406] ; [101.94059406  54.05940594],1
a1,1,0.007448,7.161561,[  3 150] ; [ 14 144],[  8.36334405 144.63665595] ; [  8.63665595 149.36334405],0
s4,1,0.007938,7.047346,[ 38 113] ; [ 21 137],[ 28.83171521 122.16828479] ; [ 30.16828479 127.83171521],0
n4,1,0.015637,5.843203,[131  21] ; [149   9],[137.29032258  14.70967742] ; [142.70967742  15.29032258],0
p5,1,0.040748,4.18645,[ 20 131] ; [ 35 123],[ 26.87702265 124.12297735] ; [ 28.12297735 129.87702265],0
s6,1,0.052447,3.761463,[134  17] ; [126  30],[127.88273616  23.11726384] ; [132.11726384  23.88273616],0
s7,1,0.066203,3.374736,[113  34] ; [127  22],[119.18918919  27.81081081] ; [120.81081081  28.18918919],0
p3,1,0.082652,3.011971,[83 70] ; [101  57],[90.52090032 62.47909968] ; [93.47909968 64.52090032],0
p1,1,0.09972,2.710018,[ 10 142] ; [ 19 139],[ 14.21935484 137.78064516] ; [ 14.78064516 143.21935484],0
r4,1,0.110245,2.550708,[138  15] ; [150   8],[141.68488746  11.31511254] ; [146.31511254  11.68488746],0
d5,1,0.122386,2.38652,[126  27] ; [139  18],[130.79032258  22.20967742] ; [134.20967742  22.79032258],0
d4,1,0.128151,2.314762,[125  28] ; [138  19],[129.80322581  23.19677419] ; [133.19677419  23.80322581],0
u4,1,0.138647,2.192908,[  3 150] ; [  8 150],[  5.41157556 147.58842444] ; [  5.58842444 152.41157556],0
n6,1,0.143879,2.135974,[140  13] ; [151   7],[143.1607717   9.8392283] ; [147.8392283  10.1607717],0
a3,1,0.157829,1.994907,[119  34] ; [132  25],[123.88064516  29.11935484] ; [127.11935484  29.88064516],0
d3,1,0.198232,1.655356,[98 55] ; [112  46],[103.31189711  49.68810289] ; [106.68810289  51.31189711],0
b5,1,0.21084,1.565651,[94 59] ; [86 72],[88.55305466 64.44694534] ; [91.44694534 66.55305466],0
r3,1,0.216978,1.524244,[145   8] ; [154   4],[147.09646302   5.90353698] ; [151.90353698   6.09646302],0
a7,1,0.239916,1.381087,[108  45] ; [101  56],[103.1516129  49.8483871] ; [105.8483871  51.1516129],0
p11,1,0.241232,1.373378,[122  31] ; [134  24],[125.94212219  27.05787781] ; [130.05787781  27.94212219],0
s5,1,0.255255,1.294312,[62 83] ; [75 77],[66.88552189 78.11447811] ; [70.11447811 81.88552189],0
v4,1,0.267195,1.231088,[148   4] ; [150   8],[146.11612903   5.88387097] ; [151.88387097   6.11612903],0
a4,1,0.276489,1.184268,[69 84] ; [81 77],[73.79421222 79.20578778] ; [76.20578778 81.79421222],0
d1,1,0.29693,1.087931,[98 55] ; [110  48],[102.32797428  50.67202572] ; [105.67202572  52.32797428],0
p12,1,0.376099,0.783414,[ 17 134] ; [ 23 134],[ 19.61038961 131.38961039] ; [ 20.38961039 136.61038961],0
s3,1,0.446839,0.578658,[118  35] ; [113  41],[115.1237785  37.8762215] ; [115.8762215  38.1237785],0
n2,1,0.449419,0.572117,[27  9] ; [24  5],[28.24615385  7.75384615] ; [22.75384615  6.24615385],0
s1,1,0.493257,0.469414,[  6 145] ; [  4 151],[  4.93464052 146.06535948] ; [  5.06535948 149.93464052],0
r1,1,0.513521,0.426885,[128  23] ; [138  20],[129.98705502  21.01294498] ; [136.01294498  21.98705502],0
p2,1,0.532469,0.389677,[128  24] ; [137  21],[129.93548387  22.06451613] ; [135.06451613  22.93548387],0
b4,1,0.552299,0.353215,[83 70] ; [91 67],[85.60128617 67.39871383] ; [88.39871383 69.60128617],0
a2,1,0.552599,0.352682,[ 39 114] ; [ 45 113],[ 41.32475884 111.67524116] ; [ 42.67524116 115.32475884],0
b2,1,0.558949,0.341527,[44 60] ; [50 58],[46.11320755 57.88679245] ; [47.88679245 60.11320755],0
b3,1,0.558949,0.341527,[44 60] ; [50 58],[46.11320755 57.88679245] ; [47.88679245 60.11320755],0
s2,1,0.56086,0.338218,[109  44] ; [115  40],[111.27272727  41.72727273] ; [112.72727273  42.27272727],0
r2,1,0.611081,0.258604,[145   5] ; [150   7],[144.13680782   5.86319218] ; [150.86319218   6.13680782],0
p4,1,0.638271,0.22101,[105  47] ; [113  45],[106.89032258  45.10967742] ; [111.10967742  46.89032258],0
p6,1,0.648476,0.207827,[78 74] ; [76 80],[76. 76.] ; [78. 78.],0
a8,1,0.656961,0.197236,[ 26 116] ; [ 23 118],[ 24.58657244 117.41342756] ; [ 24.41342756 116.58657244],0
d2,1,0.659632,0.193971,[89 64] ; [88 70],[87.07717042 65.92282958] ; [89.92282958 68.07717042],0
u2,1,0.659671,0.193924,[19 15] ; [16 10],[19.83333333 14.16666667] ; [15.16666667 10.83333333],0
n3,1,0.683481,0.166234,[24 12] ; [20  8],[24.75 11.25] ; [19.25  8.75],0
p7,1,0.68965,0.159465,[107  42] ; [113  40],[108.54304636  40.45695364] ; [111.45695364  41.54304636],0
p10,1,0.792394,0.069276,[135  17] ; [140  16],[135.71428571  16.28571429] ; [139.28571429  16.71428571],0
p8,1,0.822815,0.050143,[96 55] ; [96 58],[95.0557377 55.9442623] ; [96.9442623 57.0557377],0
a6,1,0.868054,0.0276,[99 54] ; [103  54],[99.69677419 53.30322581] ; [102.30322581  54.69677419],0
a5,1,0.889736,0.019221,[123  30] ; [128  30],[123.48231511  29.51768489] ; [127.51768489  30.48231511],0
b1,1,0.896187,0.017025,[66 87] ; [67 91],[65.43086817 87.56913183] ; [67.56913183 90.43086817],0
u1,1,0.905462,0.014105,[ 34 119] ; [ 36 122],[ 34.43729904 118.56270096] ; [ 35.56270096 122.43729904],0
n1,1,0.910267,0.012702,[17 18] ; [14 14],[17.22222222 17.77777778] ; [13.77777778 14.22222222],0
u3,1,0.95644,0.002983,[22 12] ; [17  9],[22.1 11.9] ; [16.9  9.1],0
p9,1,0.957035,0.002903,[139  14] ; [142  14],[139.13592233  13.86407767] ; [141.86407767  14.13592233],0
