Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,139.288553,[418  32] ; [10 27],[395.4825462  54.5174538] ; [32.5174538  4.4825462],1
v4,1,0.0,66.783894,[435  14] ; [24 13],[424.05555556  24.94444444] ; [34.94444444  2.05555556],1
r1,1,0.0,52.349455,[364  83] ; [11 26],[346.33264463 100.66735537] ; [28.66735537  8.33264463],1
r3,1,1.9e-05,18.249144,[428  21] ; [28  8],[422.15257732  26.84742268] ; [33.84742268  2.15257732],1
a7,1,3e-05,17.398283,[328 121] ; [15 22],[316.88683128 132.11316872] ; [26.11316872 10.88683128],1
d5,1,0.000618,11.720081,[363  87] ; [21 16],[354.82546201  95.17453799] ; [29.17453799  7.82546201],1
a5,1,0.001001,10.825734,[323 127] ; [17 20],[314.16837782 135.83162218] ; [25.83162218 11.16837782],0
p10,1,0.001177,10.525515,[360  84] ; [21 15],[352.425  91.575] ; [28.575  7.425],0
s3,1,0.002391,9.222563,[239 203] ; [10 26],[230.24686192 211.75313808] ; [18.75313808 17.24686192],0
a2,1,0.003464,8.545498,[105 345] ; [ 1 36],[ 97.94661191 352.05338809] ; [ 8.05338809 28.94661191],0
v1,1,0.00348,8.536793,[214 220] ; [ 9 28],[205.48195329 228.51804671] ; [17.51804671 19.48195329],0
a4,1,0.003682,8.434303,[194 253] ; [ 7 30],[185.63429752 261.36570248] ; [15.36570248 21.63429752],0
a6,1,0.004288,8.157812,[310 140] ; [17 20],[302.15605749 147.84394251] ; [24.84394251 12.15605749],0
d1,1,0.004409,8.107143,[255 195] ; [12 25],[246.71457906 203.28542094] ; [20.28542094 16.71457906],0
p5,1,0.005939,7.568794,[ 29 415] ; [ 7 30],[ 33.23076923 410.76923077] ; [ 2.76923077 34.23076923],0
v2,1,0.008973,6.828231,[235 194] ; [12 25],[227.38841202 201.61158798] ; [19.61158798 17.38841202],0
p9,1,0.015784,5.826782,[363  78] ; [23 12],[357.61764706  83.38235294] ; [28.38235294  6.61764706],0
s6,1,0.022984,5.169719,[286 156] ; [17 20],[279.59498956 162.40501044] ; [23.40501044 13.59498956],0
u1,1,0.022994,5.168921,[ 76 374] ; [ 1 36],[ 71.14989733 378.85010267] ; [ 5.85010267 31.14989733],0
a3,1,0.02768,4.847877,[309 139] ; [19 18],[302.97731959 145.02268041] ; [25.02268041 11.97731959],0
v3,1,0.030889,4.659107,[171 261] ; [ 8 29],[164.87846482 267.12153518] ; [14.12153518 22.87846482],0
p1,1,0.044856,4.024037,[ 24 423] ; [ 5 32],[ 26.78305785 420.21694215] ; [ 2.21694215 34.78305785],0
p7,1,0.056232,3.645186,[227 214] ; [13 24],[221.42259414 219.57740586] ; [18.57740586 18.42259414],0
u3,1,0.058802,3.570864,[72 68] ; [ 5 13],[68.2278481 71.7721519] ; [8.7721519 9.2278481],0
s2,1,0.064256,3.423984,[207 238] ; [11 25],[201.68399168 243.31600832] ; [16.31600832 19.68399168],0
s7,1,0.066132,3.3765,[184 248] ; [ 9 25],[178.91845494 253.08154506] ; [14.08154506 19.91845494],0
d4,1,0.069197,3.301978,[360  89] ; [25 12],[355.68930041  93.31069959] ; [29.31069959  7.68930041],0
d2,1,0.070395,3.273782,[214 233] ; [12 25],[208.7231405 238.2768595] ; [17.2768595 19.7231405],0
s5,1,0.070886,3.262384,[132 304] ; [ 6 31],[127.205074 308.794926] ; [10.794926 26.205074],0
b1,1,0.072744,3.219995,[153 297] ; [18 19],[158.00821355 291.99178645] ; [12.99178645 24.00821355],0
p2,1,0.084616,2.973925,[356  91] ; [25 12],[351.87396694  95.12603306] ; [29.12603306  7.87396694],0
d3,1,0.12749,2.322807,[299 151] ; [20 17],[294.76386037 155.23613963] ; [24.23613963 12.76386037],0
n4,1,0.136244,2.21987,[340 108] ; [24 13],[336.23092784 111.76907216] ; [27.76907216  9.23092784],0
s8,1,0.174941,1.840089,[171 276] ; [10 27],[167.16322314 279.83677686] ; [13.83677686 23.16322314],0
p11,1,0.195978,1.672096,[357  93] ; [26 11],[353.90143737  96.09856263] ; [29.09856263  7.90143737],0
b5,1,0.21136,1.562083,[278 172] ; [19 18],[274.43531828 175.56468172] ; [22.56468172 14.43531828],0
p3,1,0.279856,1.16779,[186 262] ; [12 25],[182.89484536 265.10515464] ; [15.10515464 21.89484536],0
s1,1,0.294251,1.100067,[ 11 431] ; [ 2 35],[ 11.99582463 430.00417537] ; [ 1.00417537 35.99582463],0
n5,1,0.318894,0.993479,[347 101] ; [26 11],[344.5443299 103.4556701] ; [28.4556701  8.5443299],0
p8,1,0.351249,0.86894,[191 253] ; [13 24],[188.30769231 255.69230769] ; [15.69230769 21.30769231],0
n1,1,0.454501,0.559402,[38 66] ; [ 4 11],[36.70588235 67.29411765] ; [5.29411765 9.70588235],0
n2,1,0.478059,0.503288,[79 26] ; [10  5],[77.875 27.125] ; [11.125  3.875],0
b4,1,0.640079,0.218638,[262 188] ; [23 14],[263.34702259 186.65297741] ; [21.65297741 15.34702259],0
p4,1,0.684196,0.165441,[214 233] ; [19 18],[215.18801653 231.81198347] ; [17.81198347 19.18801653],0
n3,1,0.70428,0.144058,[75 30] ; [10  5],[74.375 30.625] ; [10.625  4.375],0
b2,1,0.730517,0.118637,[ 88 171] ; [ 7 16],[ 87.25177305 171.74822695] ; [ 7.74822695 15.25177305],0
b3,1,0.730517,0.118637,[ 88 171] ; [ 7 16],[ 87.25177305 171.74822695] ; [ 7.74822695 15.25177305],0
u2,1,0.786979,0.073027,[66 72] ; [ 8 10],[65.46153846 72.53846154] ; [8.53846154 9.46153846],0
s4,1,0.870963,0.026385,[ 77 369] ; [ 6 31],[ 76.64182195 369.35817805] ; [ 6.35817805 30.64182195],0
a8,1,0.886192,0.020485,[ 53 355] ; [ 4 29],[ 52.73469388 355.26530612] ; [ 4.26530612 28.73469388],0
a1,1,0.890072,0.019103,[ 14 436] ; [ 1 36],[ 13.86036961 436.13963039] ; [ 1.13963039 35.86036961],0
