Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,0.000622,11.708558,[14 21] ; [54 19],[22.03703704 12.96296296] ; [45.96296296 27.03703704],1
d2,1,0.003032,8.788194,[ 6 29] ; [34 39],[12.96296296 22.03703704] ; [27.03703704 45.96296296],0
a4,1,0.007733,7.094368,[ 7 28] ; [34 39],[13.28703704 21.71296296] ; [27.71296296 45.28703704],0
d1,1,0.016045,5.797966,[11 24] ; [41 32],[16.85185185 18.14814815] ; [35.14814815 37.85185185],0
r1,1,0.060597,3.520972,[20 15] ; [54 18],[24.20560748 10.79439252] ; [49.79439252 22.20560748],0
d3,1,0.072355,3.228763,[21 14] ; [56 17],[24.9537037 10.0462963] ; [52.0462963 20.9537037],0
p7,1,0.108995,2.568726,[21 13] ; [56 17],[24.46728972  9.53271028] ; [52.53271028 20.46728972],0
p3,1,0.118105,2.442272,[16 19] ; [45 28],[19.76851852 15.23148148] ; [41.23148148 31.76851852],0
p9,1,0.142738,2.148192,[22 12] ; [57 16],[25.10280374  8.89719626] ; [53.89719626 19.10280374],0
d4,1,0.157742,1.995738,[24 11] ; [59 14],[26.89814815  8.10185185] ; [56.10185185 16.89814815],0
p8,1,0.170907,1.874965,[17 18] ; [45 27],[20.28037383 14.71962617] ; [41.71962617 30.28037383],0
b2,1,0.172247,1.863275,[ 3 14] ; [15 27],[ 5.18644068 11.81355932] ; [12.81355932 29.18644068],0
b3,1,0.172247,1.863275,[ 3 14] ; [15 27],[ 5.18644068 11.81355932] ; [12.81355932 29.18644068],0
s5,1,0.180954,1.789773,[ 8 25] ; [27 45],[11. 22.] ; [24. 48.],0
r4,1,0.200995,1.635127,[25 10] ; [60 13],[27.5462963  7.4537037] ; [57.4537037 15.5462963],0
v1,1,0.222278,1.4896,[11 21] ; [34 38],[13.84615385 18.15384615] ; [31.15384615 40.84615385],0
u2,1,0.257362,1.282895,[15  5] ; [11  8],[13.33333333  6.66666667] ; [12.66666667  6.33333333],0
v2,1,0.262251,1.256835,[15 19] ; [38 30],[17.66666667 16.33333333] ; [35.33333333 32.66666667],0
v3,1,0.264883,1.243054,[ 6 25] ; [21 49],[ 8.28712871 22.71287129] ; [18.71287129 51.28712871],0
p10,1,0.325187,0.967971,[22 12] ; [54 19],[24.14953271  9.85046729] ; [51.85046729 21.14953271],0
b5,1,0.344483,0.893676,[23 12] ; [41 32],[20.74074074 14.25925926] ; [43.25925926 29.74074074],0
p2,1,0.360644,0.83565,[29  6] ; [54 18],[27.14953271  7.85046729] ; [55.85046729 16.14953271],0
a8,1,0.362946,0.827675,[ 1 32] ; [ 5 60],[ 2.02040816 30.97959184] ; [ 3.97959184 61.02040816],0
s2,1,0.370851,0.800811,[15 20] ; [38 35],[17.17592593 17.82407407] ; [35.82407407 37.17592593],0
s6,1,0.384052,0.757691,[21 14] ; [50 23],[23.00925926 11.99074074] ; [47.99074074 25.00925926],0
p12,1,0.396606,0.718591,[ 1 34] ; [ 5 68],[ 1.94444444 33.05555556] ; [ 4.05555556 68.94444444],0
d5,1,0.457418,0.552205,[24 11] ; [55 18],[25.60185185  9.39814815] ; [53.39814815 19.60185185],0
p1,1,0.471538,0.51837,[ 2 33] ; [ 7 64],[ 2.97169811 32.02830189] ; [ 6.02830189 64.97169811],0
n3,1,0.519949,0.413994,[7 4] ; [20  7],[7.81578947 3.18421053] ; [19.18421053  7.81578947],0
s1,1,0.543852,0.368447,[ 1 34] ; [ 4 69],[ 1.62037037 33.37962963] ; [ 3.37962963 69.62037037],0
a6,1,0.558045,0.343101,[20 15] ; [46 27],[21.38888889 13.61111111] ; [44.61111111 28.38888889],0
n2,1,0.558045,0.3431,[8 2] ; [19  8],[7.2972973 2.7027027] ; [19.7027027  7.2972973],0
u3,1,0.571689,0.319865,[15  5] ; [12  6],[14.21052632  5.78947368] ; [12.78947368  5.21052632],0
b1,1,0.598254,0.277637,[13 22] ; [31 42],[14.25925926 20.74074074] ; [29.74074074 43.25925926],0
s7,1,0.65249,0.202775,[13 20] ; [30 38],[14.04950495 18.95049505] ; [28.95049505 39.04950495],0
p11,1,0.66777,0.184222,[24 11] ; [47 26],[23.00925926 11.99074074] ; [47.99074074 25.00925926],0
n6,1,0.704772,0.143555,[23 11] ; [46 26],[22.13207547 11.86792453] ; [46.86792453 25.13207547],0
s4,1,0.721763,0.12681,[ 8 27] ; [19 54],[ 8.75 26.25] ; [18.25 54.75],0
n1,1,0.739693,0.110396,[4 7] ; [ 8 18],[3.56756757 7.43243243] ; [ 8.43243243 17.56756757],0
a7,1,0.740256,0.109902,[26  9] ; [52 21],[25.27777778  9.72222222] ; [52.72222222 20.27777778],0
a1,1,0.747023,0.104049,[ 1 34] ; [ 3 70],[ 1.2962963 33.7037037] ; [ 2.7037037 70.2962963],0
p6,1,0.768002,0.087019,[13 22] ; [25 48],[12.31481481 22.68518519] ; [25.68518519 47.31481481],0
r2,1,0.776891,0.0803,[30  5] ; [64  9],[30.46296296  4.53703704] ; [63.53703704  9.46296296],0
s3,1,0.789986,0.070931,[18 17] ; [39 33],[18.64485981 16.35514019] ; [38.35514019 33.64485981],0
s8,1,0.796616,0.066424,[13 22] ; [29 44],[13.61111111 21.38888889] ; [28.38888889 44.61111111],0
p5,1,0.847845,0.036814,[ 3 32] ; [ 7 65],[ 3.27102804 31.72897196] ; [ 6.72897196 65.27102804],0
n5,1,0.861635,0.030378,[13 22] ; [28 44],[13.41121495 21.58878505] ; [27.58878505 44.41121495],0
b4,1,0.862053,0.030193,[20 15] ; [43 30],[20.41666667 14.58333333] ; [42.58333333 30.41666667],0
r3,1,0.864415,0.029158,[32  3] ; [66  7],[31.75925926  3.24074074] ; [66.24074074  6.75925926],0
